Project Name,Package Name,Type Name,Code Smell
mogu_blog_v2,com.moxi.mogublog.admin.annotion.AuthorityVerify,AuthorityVerifyAspect,Unutilized Abstraction
mogu_blog_v2,com.moxi.mogublog.admin.annotion.AvoidRepeatableCommit,AvoidRepeatableCommitAspect,Unutilized Abstraction
mogu_blog_v2,com.moxi.mogublog.admin.annotion.OperationLogger,LoggerAspect,Unutilized Abstraction
mogu_blog_v2,com.moxi.mogublog.admin.annotion.OperationLogger,SysLogHandle,Unutilized Abstraction
mogu_blog_v2,com.moxi.mogublog.admin.config,DruidConfig,Unutilized Abstraction
mogu_blog_v2,com.moxi.mogublog.admin.config,GlobalExceptionConfig,Unutilized Abstraction
mogu_blog_v2,com.moxi.mogublog.admin.config,RabbitMqConfig,Unutilized Abstraction
mogu_blog_v2,com.moxi.mogublog.admin.config,Swagger3Config,Unutilized Abstraction
mogu_blog_v2,com.moxi.mogublog.admin.global,MessageConf,Unnecessary Abstraction
mogu_blog_v2,com.moxi.mogublog.admin.global,RedisConf,Unnecessary Abstraction
mogu_blog_v2,com.moxi.mogublog.admin.global,SQLConf,Deficient Encapsulation
mogu_blog_v2,com.moxi.mogublog.admin.global,SQLConf,Broken Modularization
mogu_blog_v2,com.moxi.mogublog.admin.global,SysConf,Deficient Encapsulation
mogu_blog_v2,com.moxi.mogublog.admin.global,SysConf,Broken Modularization
mogu_blog_v2,com.moxi.mogublog.admin.restapi,AdminRestApi,Unutilized Abstraction
mogu_blog_v2,com.moxi.mogublog.admin.restapi,BlogRestApi,Unutilized Abstraction
mogu_blog_v2,com.moxi.mogublog.admin.restapi,BlogSortRestApi,Unutilized Abstraction
mogu_blog_v2,com.moxi.mogublog.admin.restapi,CategoryMenuRestApi,Unutilized Abstraction
mogu_blog_v2,com.moxi.mogublog.admin.restapi,CollectRestApi,Unnecessary Abstraction
mogu_blog_v2,com.moxi.mogublog.admin.restapi,CollectRestApi,Unutilized Abstraction
mogu_blog_v2,com.moxi.mogublog.admin.restapi,CommentRestApi,Unutilized Abstraction
mogu_blog_v2,com.moxi.mogublog.admin.restapi,CreatCodeRestApi,Unutilized Abstraction
mogu_blog_v2,com.moxi.mogublog.admin.restapi,FeedbackRestApi,Unutilized Abstraction
mogu_blog_v2,com.moxi.mogublog.admin.restapi,IndexRestApi,Unutilized Abstraction
mogu_blog_v2,com.moxi.mogublog.admin.restapi,LinkRestApi,Unutilized Abstraction
mogu_blog_v2,com.moxi.mogublog.admin.restapi,LoginRestApi,Unutilized Abstraction
mogu_blog_v2,com.moxi.mogublog.admin.restapi,LogRestApi,Unutilized Abstraction
mogu_blog_v2,com.moxi.mogublog.admin.restapi,PictureRestApi,Unutilized Abstraction
mogu_blog_v2,com.moxi.mogublog.admin.restapi,PictureSortRestApi,Unutilized Abstraction
mogu_blog_v2,com.moxi.mogublog.admin.restapi,ResourceSortRestApi,Unutilized Abstraction
mogu_blog_v2,com.moxi.mogublog.admin.restapi,RoleRestApi,Unutilized Abstraction
mogu_blog_v2,com.moxi.mogublog.admin.restapi,SearchIndexRestApi,Unutilized Abstraction
mogu_blog_v2,com.moxi.mogublog.admin.restapi,ServerMonitorRestApi,Unutilized Abstraction
mogu_blog_v2,com.moxi.mogublog.admin.restapi,StudyVideoRestApi,Unutilized Abstraction
mogu_blog_v2,com.moxi.mogublog.admin.restapi,SubjectItemRestApi,Unutilized Abstraction
mogu_blog_v2,com.moxi.mogublog.admin.restapi,SubjectRestApi,Unutilized Abstraction
mogu_blog_v2,com.moxi.mogublog.admin.restapi,SysDictDataRestApi,Unutilized Abstraction
mogu_blog_v2,com.moxi.mogublog.admin.restapi,SysDictTypeRestApi,Unutilized Abstraction
mogu_blog_v2,com.moxi.mogublog.admin.restapi,SysParamsRestApi,Unutilized Abstraction
mogu_blog_v2,com.moxi.mogublog.admin.restapi,SystemConfigRestApi,Unutilized Abstraction
mogu_blog_v2,com.moxi.mogublog.admin.restapi,SystemRestApi,Unutilized Abstraction
mogu_blog_v2,com.moxi.mogublog.admin.restapi,TagRestApi,Unutilized Abstraction
mogu_blog_v2,com.moxi.mogublog.admin.restapi,TodoRestApi,Unutilized Abstraction
mogu_blog_v2,com.moxi.mogublog.admin.restapi,UserRestApi,Unutilized Abstraction
mogu_blog_v2,com.moxi.mogublog.admin.restapi,VisitorRestApi,Unnecessary Abstraction
mogu_blog_v2,com.moxi.mogublog.admin.restapi,VisitorRestApi,Unutilized Abstraction
mogu_blog_v2,com.moxi.mogublog.admin.restapi,WebConfigRestApi,Unutilized Abstraction
