Project Name,Package Name,Type Name,Method Name,Code Smell
AIMSICD,com.secupwn.aimsicd.test,GetProp,testGetPropsReturnsValue,Empty catch clause
AIMSICD,com.secupwn.aimsicd.test,GetProp,testGetPropsReturnsValue,Magic Number
AIMSICD,com.secupwn.aimsicd.adapters,CardItemData,CardItemData,Complex Method
AIMSICD,com.secupwn.aimsicd.adapters,CardItemData,CardItemData,Long Parameter List
AIMSICD,com.secupwn.aimsicd.adapters,CellCardInflater,updateDisplay,Complex Method
AIMSICD,com.secupwn.aimsicd.adapters,ViewHolder,updateDisplay,Complex Method
AIMSICD,com.secupwn.aimsicd.adapters,DbViewerSpinnerAdapter,getView,Complex Conditional
AIMSICD,com.secupwn.aimsicd.adapters,DbViewerSpinnerAdapter,getView,Long Statement
AIMSICD,com.secupwn.aimsicd.adapters,DetailsPagerAdapter,getItem,Magic Number
AIMSICD,com.secupwn.aimsicd.adapters,DetailsPagerAdapter,getItemId,Magic Number
AIMSICD,com.secupwn.aimsicd.adapters,DetailsPagerAdapter,getPageTitle,Magic Number
AIMSICD,com.secupwn.aimsicd.adapters,DetailsPagerAdapter,getCount,Magic Number
AIMSICD,com.secupwn.aimsicd,AndroidIMSICatcherDetector,initRealm,Long Statement
AIMSICD,com.secupwn.aimsicd,AndroidIMSICatcherDetector,setCurrentStatus,Magic Number
AIMSICD,com.secupwn.aimsicd.data,DefaultDataTransaction,execute,Long Method
AIMSICD,com.secupwn.aimsicd.data,DefaultDataTransaction,execute,Magic Number
AIMSICD,com.secupwn.aimsicd.data,DefaultDataTransaction,storeDefaultLocation,Long Parameter List
AIMSICD,com.secupwn.aimsicd.data,DefaultDataTransaction,storeDefaultLocation,Long Statement
AIMSICD,com.secupwn.aimsicd.map,CellTowerMarker,CellTowerMarker,Long Parameter List
AIMSICD,com.secupwn.aimsicd.map,MarkerData,MarkerData,Long Parameter List
AIMSICD,com.secupwn.aimsicd.map,MarkerData,getMCC,Magic Number
AIMSICD,com.secupwn.aimsicd.map,MarkerData,getMNC,Magic Number
AIMSICD,com.secupwn.aimsicd.map,MarkerData,getSamples,Complex Conditional
AIMSICD,com.secupwn.aimsicd.rilexecutor,HexDump,dumpHexString,Complex Method
AIMSICD,com.secupwn.aimsicd.rilexecutor,HexDump,dumpHexString,Magic Number
AIMSICD,com.secupwn.aimsicd.rilexecutor,HexDump,toHexString,Magic Number
AIMSICD,com.secupwn.aimsicd.rilexecutor,HexDump,toByteArray,Magic Number
AIMSICD,com.secupwn.aimsicd.rilexecutor,HexDump,toByte,Magic Number
AIMSICD,com.secupwn.aimsicd.rilexecutor,HexDump,hexStringToByteArray,Magic Number
AIMSICD,com.secupwn.aimsicd.rilexecutor,RilExecutor,executeServiceModeCommand,Long Identifier
AIMSICD,com.secupwn.aimsicd.rilexecutor,RilExecutor,getCipheringInfo,Long Statement
AIMSICD,com.secupwn.aimsicd.rilexecutor,RilExecutor,getNeighbors,Long Statement
