Project Name,Package Name,Type Name,Method Name,Code Smell
pdfsam,org.pdfsam.alternatemix,AlternateMixModule,settingPanel,Long Statement
pdfsam,org.pdfsam.alternatemix,AlternateMixSelectionPane,AlternateMixSelectionPane,Long Statement
pdfsam,org.pdfsam.alternatemix,AlternateMixParametersBuilderTest,build,Magic Number
pdfsam,org.pdfsam.alternatemix,AlternateMixSelectionPaneTest,validInput,Magic Number
pdfsam,org.pdfsam,InputPdfArgumentsController,accept,Long Statement
pdfsam,org.pdfsam,PdfsamApp,verboseIfRequired,Complex Conditional
pdfsam,org.pdfsam,PdfsamApp,start,Long Statement
pdfsam,org.pdfsam,PdfsamApp,initScene,Long Statement
pdfsam,org.pdfsam,PdfsamApp,stop,Long Statement
pdfsam,org.pdfsam,PdfsamApp,escapeMnemonicsOnFocusLost,Long Statement
pdfsam,org.pdfsam,PdfsamApp,loadWorkspaceIfRequired,Long Statement
pdfsam,org.pdfsam,PdfsamApp,getOpenCmd,Complex Conditional
pdfsam,org.pdfsam,WindowStatusController,initUi,Complex Conditional
pdfsam,org.pdfsam,WindowStatusController,initUi,Long Statement
pdfsam,org.pdfsam,WindowStatusController,defaultStageStatus,Magic Number
pdfsam,org.pdfsam,InputPdfArgumentsControllerTest,onPdf,Long Statement
pdfsam,org.pdfsam,InputPdfArgumentsControllerTest,onPdf,Magic Number
pdfsam,org.pdfsam,WindowStatusControllerTest,defaultOnNullStatus,Magic Number
pdfsam,org.pdfsam,WindowStatusControllerTest,defaultOnDisableRestore,Magic Number
pdfsam,org.pdfsam.basic,App,main,Long Statement
pdfsam,org.pdfsam.basic,PdfsamBasicConfig,updatesUrl,Long Statement
pdfsam,org.pdfsam.context,DefaultUserContext,isPlaySounds,Long Statement
pdfsam,org.pdfsam.context,DefaultUserContext,isDonationNotification,Long Statement
pdfsam,org.pdfsam.context,DefaultUserContext,isFetchPremiumModules,Long Statement
pdfsam,org.pdfsam.context,DefaultUserContext,getNumberOfLogRows,Magic Number
pdfsam,org.pdfsam.context,DefaultUserContext,isCheckForUpdates,Long Statement
pdfsam,org.pdfsam.context,DefaultUserContext,isCheckForNews,Long Statement
pdfsam,org.pdfsam.context,DefaultUserContext,isCompressionEnabled,Long Statement
pdfsam,org.pdfsam.context,DefaultUserContext,isOverwriteOutput,Long Statement
pdfsam,org.pdfsam.context,DefaultUserContextTest,getNumberOfLogRows,Magic Number
pdfsam,org.pdfsam.module,ModuleDescriptor,ModuleDescriptor,Long Parameter List
pdfsam,org.pdfsam.module,ModuleDescriptor,ModuleDescriptor,Long Statement
pdfsam,org.pdfsam.module,ModuleDescriptorBuilderTest,buildNullName,Long Statement
pdfsam,org.pdfsam.module,ModuleDescriptorBuilderTest,buildNullDesctription,Long Statement
pdfsam,org.pdfsam.module,ModuleDescriptorBuilderTest,buildBlankName,Long Statement
pdfsam,org.pdfsam.module,ModuleDescriptorBuilderTest,buildBlankDesctription,Long Statement
pdfsam,org.pdfsam.module,ModuleDescriptorBuilderTest,build,Long Statement
pdfsam,org.pdfsam.module,PreferencesUsageDataStore,getUsages,Long Statement
pdfsam,org.pdfsam.module,ModuleUsageTest,lastSeenIsUpdated,Magic Number
pdfsam,org.pdfsam.module,PreferencesUsageDataStoreTest,incrementUsageFor,Long Statement
pdfsam,org.pdfsam.module,PreferencesUsageDataStoreTest,multipleIncrementUsageFor,Long Statement
pdfsam,org.pdfsam.module,PreferencesUsageDataStoreTest,multipleIncrementUsageFor,Magic Number
pdfsam,org.pdfsam.module,PreferencesUsageDataStoreTest,testClear,Long Statement
pdfsam,org.pdfsam.module,PreferencesUsageDataStoreTest,multipleClear,Long Statement
pdfsam,org.pdfsam.module,PreferencesUsageDataStoreTest,getUsages,Magic Number
pdfsam,org.pdfsam.module,PreferencesUsageDataStoreTest,getTotalUsages,Magic Number
pdfsam,org.pdfsam.module,StatefulPreferencesUsageServiceTest,module1,Long Statement
pdfsam,org.pdfsam.module,StatefulPreferencesUsageServiceTest,module2,Long Statement
pdfsam,org.pdfsam.module,StatefulPreferencesUsageServiceTest,getMostUsed,Long Statement
pdfsam,org.pdfsam.module,StatefulPreferencesUsageServiceTest,getMostUsed,Magic Number
pdfsam,org.pdfsam.module,StatefulPreferencesUsageServiceTest,getMostRecentlyUsed,Magic Number
pdfsam,org.pdfsam.module,Config,module1,Long Statement
pdfsam,org.pdfsam.module,Config,module2,Long Statement
pdfsam,org.pdfsam.news,LatestNewsController,fetchLatestNews,Long Statement
pdfsam,org.pdfsam.news,DefaultNewsServiceTest,testSetLatestNewsSeen,Magic Number
pdfsam,org.pdfsam.news,DefaultNewsServiceTest,testSetLatestImportantNewsSeen,Magic Number
pdfsam,org.pdfsam.news,DefaultNewsServiceTest,testClear,Magic Number
pdfsam,org.pdfsam.news,DefaultNewsServiceTest,testGetLatestNews,Magic Number
pdfsam,org.pdfsam.news,LatestNewsControllerTest,fetchLatestNews,Magic Number
pdfsam,org.pdfsam.news,LatestNewsControllerTest,fetchLatestNewsWithImportant,Magic Number
pdfsam,org.pdfsam.news,LatestNewsControllerTest,fetchLatestNewsWithImportantButSeen,Magic Number
pdfsam,org.pdfsam.news,LatestNewsControllerTest,emptyFetchNews,Magic Number
pdfsam,org.pdfsam.news,LatestNewsControllerTest,nullFetchNews,Magic Number
pdfsam,org.pdfsam.news,LatestNewsControllerTest,failingFetchNews,Magic Number
pdfsam,org.pdfsam.news,LatestNewsControllerTest,onShowNewsPanel,Magic Number
pdfsam,org.pdfsam.pdf,PdfDocumentDescriptor,toPdfFileSource,Long Statement
pdfsam,org.pdfsam.pdf,DefaultSAMBoxLoader,accept,Long Statement
pdfsam,org.pdfsam.pdf,PdfListParser,apply,Long Statement
pdfsam,org.pdfsam.pdf,PdfLoadController,request,Long Statement
pdfsam,org.pdfsam.pdf,SAMBoxPdfLoadService,load,Long Statement
pdfsam,org.pdfsam.pdf,BookmarksLevelSAMBoxLoaderTest,setUp,Long Statement
pdfsam,org.pdfsam.pdf,BookmarksLevelSAMBoxLoaderTest,accept,Magic Number
pdfsam,org.pdfsam.pdf,DefaultSAMBoxLoaderTest,setUp,Magic Number
pdfsam,org.pdfsam.pdf,DefaultSAMBoxLoaderTest,accept,Magic Number
pdfsam,org.pdfsam.pdf,PdfListParserTest,apply,Magic Number
pdfsam,org.pdfsam.pdf,PdfLoadControllerTest,request,Magic Number
pdfsam,org.pdfsam.pdf,PdfLoadControllerTest,emptyList,Magic Number
pdfsam,org.pdfsam.pdf,PdfLoadControllerTest,validList,Magic Number
pdfsam,org.pdfsam.pdf,SAMBoxPdfLoadServiceTest,load,Magic Number
pdfsam,org.pdfsam.pdf,SAMBoxPdfLoadServiceTest,invalidPdf,Long Statement
pdfsam,org.pdfsam.pdf,SAMBoxPdfLoadServiceTest,invalidPdf,Magic Number
pdfsam,org.pdfsam.pdf,SAMBoxPdfLoadServiceTest,encNoPwd,Magic Number
pdfsam,org.pdfsam.pdf,SAMBoxPdfLoadServiceTest,encWithPwd,Long Statement
pdfsam,org.pdfsam.pdf,SAMBoxPdfLoadServiceTest,encWithPwd,Magic Number
pdfsam,org.pdfsam.pdf,SAMBoxPdfLoadServiceTest,invalidate,Magic Number
pdfsam,org.pdfsam.premium,DefaultPremiumModulesService,getPremiumModules,Long Statement
pdfsam,org.pdfsam.premium,PremiumModulesControllerTest,fetchPremiumModules,Magic Number
pdfsam,org.pdfsam.premium,PremiumModulesControllerTest,emptyFetchNews,Magic Number
pdfsam,org.pdfsam.premium,PremiumModulesControllerTest,nullFetchNews,Magic Number
pdfsam,org.pdfsam.premium,PremiumModulesControllerTest,failingFetchNews,Magic Number
pdfsam,org.pdfsam.support,EncryptionUtils,encrypt,Magic Number
pdfsam,org.pdfsam.support,EncryptionUtils,decrypt,Magic Number
pdfsam,org.pdfsam.support.io,NetUtils,urlToStream,Magic Number
pdfsam,org.pdfsam.support.params,ConversionUtils,toPageRange,Long Statement
pdfsam,org.pdfsam.support.params,ConversionUtils,toPageRange,Magic Number
pdfsam,org.pdfsam.support.params,ConversionUtilsTest,singlePage,Magic Number
pdfsam,org.pdfsam.support.params,ConversionUtilsTest,rangePage,Magic Number
pdfsam,org.pdfsam.support.params,ConversionUtilsTest,endPage,Magic Number
pdfsam,org.pdfsam.support.params,ConversionUtilsTest,startPage,Magic Number
pdfsam,org.pdfsam.support.params,ConversionUtilsTest,multiple,Magic Number
pdfsam,org.pdfsam.support.validation,PositiveIntRangeStringValidator,PositiveIntRangeStringValidator,Long Statement
pdfsam,org.pdfsam.support.validation,IntRangeStringValidatorTest,invalidLower,Magic Number
pdfsam,org.pdfsam.task,BulkRotateParameters,equals,Long Statement
pdfsam,org.pdfsam.task,PdfRotationInput,PdfRotationInput,Long Statement
pdfsam,org.pdfsam.task,PdfRotationInput,toString,Long Statement
pdfsam,org.pdfsam.task,PdfRotationInput,equals,Long Statement
pdfsam,org.pdfsam.task,PdfRotationInputTest,nullPagesAllPages,Magic Number
pdfsam,org.pdfsam.task,PdfRotationInputTest,emptyPagesAllPages,Magic Number
pdfsam,org.pdfsam.task,PdfRotationInputTest,predefinedPageSet,Long Statement
pdfsam,org.pdfsam.task,PdfRotationInputTest,predefinedPageSet,Magic Number
pdfsam,org.pdfsam.task,PdfRotationInputTest,multiplePageRanges,Long Statement
pdfsam,org.pdfsam.task,PdfRotationInputTest,multiplePageRanges,Magic Number
pdfsam,org.pdfsam.task,BulkRotateTask,execute,Long Statement
pdfsam,org.pdfsam.task,TaskExecutionController,TaskExecutionController,Long Statement
pdfsam,org.pdfsam.task,BulkRotateTaskTest,setUpRotateSpecificPages,Magic Number
pdfsam,org.pdfsam.task,BulkRotateTaskTest,setUpRotateMultipleInput,Magic Number
pdfsam,org.pdfsam.task,BulkRotateTaskTest,testExecute,Long Statement
pdfsam,org.pdfsam.task,BulkRotateTaskTest,testExecute,Magic Number
pdfsam,org.pdfsam.task,BulkRotateTaskTest,testRotateSpecificPages,Magic Number
pdfsam,org.pdfsam.task,BulkRotateTaskTest,testExecuteEncrypted,Long Statement
pdfsam,org.pdfsam.task,BulkRotateTaskTest,testExecuteEncrypted,Magic Number
pdfsam,org.pdfsam.task,BulkRotateTaskTest,testVersionPrefixAndCreatorAreApplied,Magic Number
pdfsam,org.pdfsam.task,BulkRotateTaskTest,testMultipleInputOneDoesntContainRange,Magic Number
pdfsam,org.pdfsam.task,TaskExecutionControllerTest,request,Magic Number
pdfsam,org.pdfsam.task,TaskExecutionControllerTest,onEventTaskEventBroadcaster,Magic Number
pdfsam,org.pdfsam.ui,StageStatus,equals,Long Statement
pdfsam,org.pdfsam.ui,StageStatusTest,testEquals,Magic Number
pdfsam,org.pdfsam.ui,ContentPane,ContentPane,Magic Number
pdfsam,org.pdfsam.ui,WorkspaceController,saveWorkspace,Long Statement
pdfsam,org.pdfsam.ui,WorkspaceController,loadWorspace,Long Statement
pdfsam,org.pdfsam.ui,DefaultStageServiceTest,save,Long Statement
pdfsam,org.pdfsam.ui,DefaultStageServiceTest,save,Magic Number
pdfsam,org.pdfsam.ui,DefaultStageServiceTest,testClear,Long Statement
pdfsam,org.pdfsam.ui,DefaultStageServiceTest,testClear,Magic Number
pdfsam,org.pdfsam.ui,DefaultStageServiceTest,getLatest,Magic Number
pdfsam,org.pdfsam.ui,PreferencesRecentWorkspacesServiceTest,noDuplicate,Magic Number
pdfsam,org.pdfsam.ui,PreferencesRecentWorkspacesServiceTest,noDuplicateIsPushedTop,Magic Number
pdfsam,org.pdfsam.ui,PreferencesRecentWorkspacesServiceTest,isPopulated,Magic Number
pdfsam,org.pdfsam.ui,PreferencesRecentWorkspacesServiceTest,isSorted,Magic Number
pdfsam,org.pdfsam.ui,PreferencesRecentWorkspacesServiceTest,populate,Magic Number
pdfsam,org.pdfsam.ui.workspace,SaveWorkspaceEventTest,multipleAdd,Magic Number
pdfsam,org.pdfsam.update,UpdatesControllerTest,pasitiveCheckForUpdates,Magic Number
pdfsam,org.pdfsam.update,UpdatesControllerTest,pasitiveCheckForUpdatesNotifyNoUpdates,Magic Number
pdfsam,org.pdfsam.update,UpdatesControllerTest,negativeCheckForUpdates,Magic Number
pdfsam,org.pdfsam.update,UpdatesControllerTest,negativeCheckForUpdatesNotifyNoUpdates,Magic Number
pdfsam,org.pdfsam.update,UpdatesControllerTest,exceptionalCheckForUpdates,Magic Number
pdfsam,org.pdfsam.extract,ExtractModule,settingPanel,Long Statement
pdfsam,org.pdfsam.extract,ExtractOptionsPane,ExtractOptionsPane,Long Statement
pdfsam,org.pdfsam.extract,ExtractOptionsPane,ExtractOptionsPane,Magic Number
pdfsam,org.pdfsam.extract,ExtractSelectionPane,ExtractSelectionPane,Long Statement
pdfsam,org.pdfsam.extract,ExtractOptionsPaneTest,restoreState,Magic Number
pdfsam,org.pdfsam.extract,ExtractOptionsPaneTest,reset,Magic Number
pdfsam,org.pdfsam.extract,ExtractParametersBuilderTest,build,Magic Number
pdfsam,org.pdfsam.ui.commons,Animations,shake,Long Statement
pdfsam,org.pdfsam.ui.commons,Animations,shake,Magic Number
pdfsam,org.pdfsam.ui.commons,RadioButtonDrivenTextFieldsPane,addRow,Magic Number
pdfsam,org.pdfsam.ui.commons,ValidableTextField,ErrorTooltipManager,Complex Conditional
pdfsam,org.pdfsam.ui.commons,ValidableTextField,ErrorTooltipManager,Magic Number
pdfsam,org.pdfsam.ui.commons,ValidableTextField,getDisplayCoordiantes,Magic Number
pdfsam,org.pdfsam.ui.commons,ErrorTooltipManager,ErrorTooltipManager,Complex Conditional
pdfsam,org.pdfsam.ui.commons,ErrorTooltipManager,ErrorTooltipManager,Magic Number
pdfsam,org.pdfsam.ui.commons,ErrorTooltipManager,getDisplayCoordiantes,Magic Number
pdfsam,org.pdfsam.ui.commons,HideOnEscapeHandlerTest,showingMatch,Long Statement
pdfsam,org.pdfsam.ui.commons,HideOnEscapeHandlerTest,showingMatch,Magic Number
pdfsam,org.pdfsam.ui.commons,RadioButtonDrivenTextFieldsPaneTest,nullHelp,Magic Number
pdfsam,org.pdfsam.ui.commons,ValidableTextFieldTest,tooltip,Magic Number
pdfsam,org.pdfsam.ui.help,HelpPopup,HelpPopup,Magic Number
pdfsam,org.pdfsam.ui.io,BrowsableField,paste,Complex Conditional
pdfsam,org.pdfsam.ui.io,BrowsableField,paste,Magic Number
pdfsam,org.pdfsam.ui.io,BrowsableField,BrowsableField,Long Statement
pdfsam,org.pdfsam.ui.io,BrowsableFileField,init,Long Statement
pdfsam,org.pdfsam.ui.io,BrowsableFileField,buildErrorMessage,Long Statement
pdfsam,org.pdfsam.ui.io,BrowsableFileField,onDragDropped,Long Statement
pdfsam,org.pdfsam.ui.io,DestinationPane,DestinationPane,Long Statement
pdfsam,org.pdfsam.ui.io,FileChoosers,getFileChooser,Long Statement
pdfsam,org.pdfsam.ui.io,PdfDestinationPane,PdfDestinationPane,Long Parameter List
pdfsam,org.pdfsam.ui.io,PdfDestinationPane,PdfDestinationPane,Long Statement
pdfsam,org.pdfsam.ui.io,PdfDestinationPane,setDestination,Complex Conditional
pdfsam,org.pdfsam.ui.io,PdfDestinationPane,restoreStateFrom,Long Statement
pdfsam,org.pdfsam.ui.io,PdfVersionCombo,PdfVersionCombo,Long Statement
pdfsam,org.pdfsam.ui.io,PdfVersionConstrainedCheckBox,PdfVersionConstrainedCheckBox,Long Statement
pdfsam,org.pdfsam.ui.io,RememberingLatestFileChooserWrapper,showDialog,Missing default
