Project Name,Package Name,Type Name,Code Smell
pdfsam,org.pdfsam.alternatemix,AlternateMixModule,Unutilized Abstraction
pdfsam,org.pdfsam.alternatemix,ModuleConfig,Unutilized Abstraction
pdfsam,org.pdfsam.alternatemix,AlternateMixParametersBuilderTest,Unutilized Abstraction
pdfsam,org.pdfsam.alternatemix,AlternateMixParametersBuilderTest,Deficient Encapsulation
pdfsam,org.pdfsam.alternatemix,AlternateMixSelectionPaneTest,Unutilized Abstraction
pdfsam,org.pdfsam.alternatemix,AlternateMixSelectionPaneTest,Deficient Encapsulation
pdfsam,org.pdfsam,Cycles,Unnecessary Abstraction
pdfsam,org.pdfsam,Cycles,Unutilized Abstraction
pdfsam,org.pdfsam,ShutdownEvent,Unnecessary Abstraction
pdfsam,org.pdfsam,NoHeadless,Unnecessary Abstraction
pdfsam,org.pdfsam,NoHeadless,Unutilized Abstraction
pdfsam,org.pdfsam,NoWindows,Unnecessary Abstraction
pdfsam,org.pdfsam,NoWindows,Unutilized Abstraction
pdfsam,org.pdfsam,TestCycles,Unutilized Abstraction
pdfsam,org.pdfsam,NotInstanceOf,Unnecessary Abstraction
pdfsam,org.pdfsam,InputPdfArgumentsController,Unutilized Abstraction
pdfsam,org.pdfsam,OpenFileController,Unutilized Abstraction
pdfsam,org.pdfsam,PdfsamConfig,Unutilized Abstraction
pdfsam,org.pdfsam,UncaughtExceptionLogger,Unutilized Abstraction
pdfsam,org.pdfsam,WindowStatusController,Deficient Encapsulation
pdfsam,org.pdfsam,InputPdfArgumentsControllerTest,Unutilized Abstraction
pdfsam,org.pdfsam,InputPdfArgumentsControllerTest,Deficient Encapsulation
pdfsam,org.pdfsam,WindowStatusControllerTest,Unutilized Abstraction
pdfsam,org.pdfsam,WindowStatusControllerTest,Deficient Encapsulation
pdfsam,org.pdfsam.basic,App,Unutilized Abstraction
pdfsam,org.pdfsam.basic,PdfsamBasicConfig,Unutilized Abstraction
pdfsam,org.pdfsam.basic,PdfsamBasicTest,Unutilized Abstraction
pdfsam,org.pdfsam.context,DefaultUserContext,Insufficient Modularization
pdfsam,org.pdfsam.context,DefaultUserContextTest,Unutilized Abstraction
pdfsam,org.pdfsam.context,DefaultUserContextTest,Insufficient Modularization
pdfsam,org.pdfsam.module,ClearUsageRequestEvent,Unnecessary Abstraction
pdfsam,org.pdfsam.module,ModuleDescriptor,Deficient Encapsulation
pdfsam,org.pdfsam.module,ModuleDescriptorBuilder,Unutilized Abstraction
pdfsam,org.pdfsam.module,ModuleOwned,Unutilized Abstraction
pdfsam,org.pdfsam.module,ModuleDescriptorBuilderTest,Unutilized Abstraction
pdfsam,org.pdfsam.module,ModuleKeyValueItemTest,Unutilized Abstraction
pdfsam,org.pdfsam.module,ModulePriorityTest,Unutilized Abstraction
pdfsam,org.pdfsam.module,TaskExecutionRequestEventTest,Unutilized Abstraction
pdfsam,org.pdfsam.module,ModuleServiceConfig,Unutilized Abstraction
pdfsam,org.pdfsam.module,ClearUsageControllerTest,Unutilized Abstraction
pdfsam,org.pdfsam.module,ClearUsageControllerTest,Deficient Encapsulation
pdfsam,org.pdfsam.module,ModuleUsageTest,Unutilized Abstraction
pdfsam,org.pdfsam.module,PreferencesUsageDataStoreTest,Unutilized Abstraction
pdfsam,org.pdfsam.module,StatefulPreferencesUsageServiceTest,Unutilized Abstraction
pdfsam,org.pdfsam.module,StatefulPreferencesUsageServiceTest,Deficient Encapsulation
pdfsam,org.pdfsam.module,Config,Unutilized Abstraction
pdfsam,org.pdfsam.news,FetchLatestNewsRequest,Deficient Encapsulation
pdfsam,org.pdfsam.news,HideNewsPanelRequest,Deficient Encapsulation
pdfsam,org.pdfsam.news,LatestNewsEvent,Deficient Encapsulation
pdfsam,org.pdfsam.news,NewImportantNewsEvent,Deficient Encapsulation
pdfsam,org.pdfsam.news,ShowNewsPanelRequest,Deficient Encapsulation
pdfsam,org.pdfsam.news,LatestNewsEventTest,Unutilized Abstraction
pdfsam,org.pdfsam.news,NewImportantNewsEventTest,Unutilized Abstraction
pdfsam,org.pdfsam.news,NewsServiceConfig,Unutilized Abstraction
pdfsam,org.pdfsam.news,DefaultNewsServiceTest,Unutilized Abstraction
pdfsam,org.pdfsam.news,DefaultNewsServiceTest,Deficient Encapsulation
pdfsam,org.pdfsam.news,LatestNewsControllerTest,Unutilized Abstraction
pdfsam,org.pdfsam.news,LatestNewsControllerTest,Deficient Encapsulation
pdfsam,org.pdfsam.pdf,BaseFilesDroppedEvent,Unutilized Abstraction
pdfsam,org.pdfsam.pdf,BaseFilesDroppedEvent,Deficient Encapsulation
pdfsam,org.pdfsam.pdf,MultipleFilesDroppedEvent,Unutilized Abstraction
pdfsam,org.pdfsam.pdf,MultipleFilesDroppedEvent,Broken Hierarchy
pdfsam,org.pdfsam.pdf,PdfDocumentDescriptor,Insufficient Modularization
