Project Name,Package Name,Type Name,Code Smell
lawnchair,com.android.launcher3.testing,TestInformationProvider,Unutilized Abstraction
lawnchair,com.android.launcher3.testing,TestLogging,Cyclic-Dependent Modularization
lawnchair,com.android.launcher3.testing,TestProtocol,Deficient Encapsulation
lawnchair,com.android.launcher3.model,LoaderResults,Unutilized Abstraction
lawnchair,com.android.launcher3.model,LoaderResults,Cyclic-Dependent Modularization
lawnchair,com.android.launcher3.model,WidgetsModel,Deficient Encapsulation
lawnchair,com.android.launcher3.model,WidgetsModel,Cyclic-Dependent Modularization
lawnchair,com.android.launcher3.model,WellbeingModel,Deficient Encapsulation
lawnchair,com.android.launcher3.model,AddWorkspaceItemsTaskTest,Unutilized Abstraction
lawnchair,com.android.launcher3.model,CacheDataUpdatedTaskTest,Unutilized Abstraction
lawnchair,com.android.launcher3.model,DbDowngradeHelperTest,Unutilized Abstraction
lawnchair,com.android.launcher3.model,DowngradeFailException,Unutilized Abstraction
lawnchair,com.android.launcher3.model,DefaultLayoutProviderTest,Unutilized Abstraction
lawnchair,com.android.launcher3.model,GridBackupTableTest,Unutilized Abstraction
lawnchair,com.android.launcher3.model,GridSizeMigrationTaskTest,Unutilized Abstraction
lawnchair,com.android.launcher3.model,MultiStepMigrationTaskVerifier,Unutilized Abstraction
lawnchair,com.android.launcher3.model,MultiStepMigrationTaskVerifier,Broken Hierarchy
lawnchair,com.android.launcher3.model,GridSizeMigrationTaskV2Test,Unutilized Abstraction
lawnchair,com.android.launcher3.model,LoaderCursorTest,Unutilized Abstraction
lawnchair,com.android.launcher3.model,ModelMultiCallbacksTest,Unutilized Abstraction
lawnchair,com.android.launcher3.model,PackageInstallStateChangedTaskTest,Unutilized Abstraction
lawnchair,com.android.launcher3.model,AddWorkspaceItemsTask,Unutilized Abstraction
lawnchair,com.android.launcher3.model,AllAppsList,Deficient Encapsulation
lawnchair,com.android.launcher3.model,AllAppsList,Cyclic-Dependent Modularization
lawnchair,com.android.launcher3.model,AppLaunchTracker,Deficient Encapsulation
lawnchair,com.android.launcher3.model,BaseLoaderResults,Unutilized Abstraction
lawnchair,com.android.launcher3.model,WorkspaceBinder,Unutilized Abstraction
lawnchair,com.android.launcher3.model,BaseModelUpdateTask,Unutilized Abstraction
lawnchair,com.android.launcher3.model,BgDataModel,Deficient Encapsulation
lawnchair,com.android.launcher3.model,BgDataModel,Cyclic-Dependent Modularization
lawnchair,com.android.launcher3.model,BgDataModel,Insufficient Modularization
lawnchair,com.android.launcher3.model,Callbacks,Cyclic-Dependent Modularization
lawnchair,com.android.launcher3.model,CacheDataUpdatedTask,Unutilized Abstraction
lawnchair,com.android.launcher3.model,CacheDataUpdatedTask,Deficient Encapsulation
lawnchair,com.android.launcher3.model,CacheDataUpdatedTask,Cyclic-Dependent Modularization
lawnchair,com.android.launcher3.model,DbDowngradeHelper,Deficient Encapsulation
lawnchair,com.android.launcher3.model,DbDowngradeHelper,Cyclic-Dependent Modularization
lawnchair,com.android.launcher3.model,FirstScreenBroadcast,Cyclic-Dependent Modularization
lawnchair,com.android.launcher3.model,GridBackupTable,Deficient Encapsulation
lawnchair,com.android.launcher3.model,GridSizeMigrationTask,Deficient Encapsulation
lawnchair,com.android.launcher3.model,GridSizeMigrationTask,Cyclic-Dependent Modularization
lawnchair,com.android.launcher3.model,GridSizeMigrationTask,Insufficient Modularization
lawnchair,com.android.launcher3.model,OptimalPlacementSolution,Cyclic-Dependent Modularization
lawnchair,com.android.launcher3.model,DbEntry,Deficient Encapsulation
lawnchair,com.android.launcher3.model,DbEntry,Cyclic-Dependent Modularization
lawnchair,com.android.launcher3.model,MultiStepMigrationTask,Unutilized Abstraction
lawnchair,com.android.launcher3.model,GridSizeMigrationTaskV2,Cyclic-Dependent Modularization
lawnchair,com.android.launcher3.model,GridSizeMigrationTaskV2,Insufficient Modularization
lawnchair,com.android.launcher3.model,GridPlacementSolution,Cyclic-Dependent Modularization
lawnchair,com.android.launcher3.model,HotseatPlacementSolution,Cyclic-Dependent Modularization
lawnchair,com.android.launcher3.model,HotseatOccupancy,Cyclic-Dependent Modularization
lawnchair,com.android.launcher3.model,DbReader,Cyclic-Dependent Modularization
lawnchair,com.android.launcher3.model,DbEntry,Unutilized Abstraction
lawnchair,com.android.launcher3.model,LoaderCursor,Deficient Encapsulation
lawnchair,com.android.launcher3.model,LoaderTask,Cyclic-Dependent Modularization
lawnchair,com.android.launcher3.model,LoaderTask,Insufficient Modularization
lawnchair,com.android.launcher3.model,ModelPreload,Unutilized Abstraction
lawnchair,com.android.launcher3.model,ModelUtils,Unutilized Abstraction
lawnchair,com.android.launcher3.model,ModelWriter,Cyclic-Dependent Modularization
lawnchair,com.android.launcher3.model,UpdateItemRunnable,Unutilized Abstraction
lawnchair,com.android.launcher3.model,UpdateItemRunnable,Broken Hierarchy
lawnchair,com.android.launcher3.model,UpdateItemsRunnable,Unutilized Abstraction
lawnchair,com.android.launcher3.model,UpdateItemsRunnable,Broken Hierarchy
lawnchair,com.android.launcher3.model,UpdateItemBaseRunnable,Unutilized Abstraction
lawnchair,com.android.launcher3.model,PackageInstallStateChangedTask,Unutilized Abstraction
lawnchair,com.android.launcher3.model,PackageUpdatedTask,Unutilized Abstraction
lawnchair,com.android.launcher3.model,PackageUpdatedTask,Deficient Encapsulation
lawnchair,com.android.launcher3.model,PackageUpdatedTask,Cyclic-Dependent Modularization
lawnchair,com.android.launcher3.model,PredictionModel,Cyclic-Dependent Modularization
lawnchair,com.android.launcher3.model,SdCardAvailableReceiver,Unutilized Abstraction
lawnchair,com.android.launcher3.model,ShortcutsChangedTask,Unutilized Abstraction
lawnchair,com.android.launcher3.model,UserLockStateChangedTask,Unutilized Abstraction
lawnchair,com.android.launcher3.model,UserManagerState,Deficient Encapsulation
lawnchair,com.android.launcher3.model,WidgetItem,Deficient Encapsulation
lawnchair,com.android.launcher3.model,WidgetItem,Cyclic-Dependent Modularization
lawnchair,com.android.launcher3.model,WidgetsModel,Unutilized Abstraction
lawnchair,app.lawnchair.gestures,SwipeDownGesture,Unutilized Abstraction
lawnchair,app.lawnchair.nexuslauncher,OverlayCallbackImpl,Unutilized Abstraction
lawnchair,app.lawnchair.nexuslauncher,OverlayCallbackImpl,Insufficient Modularization
lawnchair,com.google.android.libraries.launcherclient,BaseClientService,Cyclic-Dependent Modularization
lawnchair,com.google.android.libraries.launcherclient,ISerializableScrollCallback,Unutilized Abstraction
lawnchair,com.google.android.libraries.launcherclient,LauncherClient,Deficient Encapsulation
lawnchair,com.google.android.libraries.launcherclient,LauncherClient,Cyclic-Dependent Modularization
lawnchair,com.google.android.libraries.launcherclient,LauncherClient,Insufficient Modularization
lawnchair,com.google.android.libraries.launcherclient,OverlayCallback,Deficient Encapsulation
lawnchair,com.google.android.libraries.launcherclient,OverlayCallback,Cyclic-Dependent Modularization
lawnchair,com.google.android.libraries.launcherclient,LauncherClientBridge,Unutilized Abstraction
lawnchair,com.google.android.libraries.launcherclient,LauncherClientCallbacks,Unutilized Abstraction
lawnchair,com.google.android.libraries.launcherclient,LauncherClientService,Deficient Encapsulation
lawnchair,com.google.android.libraries.launcherclient,LauncherClientService,Cyclic-Dependent Modularization
lawnchair,com.google.android.libraries.launcherclient,StaticInteger,Deficient Encapsulation
lawnchair,com.android.launcher3.appprediction,AllAppsTipView,Cyclic-Dependent Modularization
lawnchair,com.android.launcher3.appprediction,AppsDividerView,Unutilized Abstraction
lawnchair,com.android.launcher3.appprediction,ComponentKeyMapper,Cyclic-Dependent Modularization
lawnchair,com.android.launcher3.appprediction,DynamicItemCache,Cyclic-Dependent Modularization
lawnchair,com.android.launcher3.appprediction,PredictionAppTracker,Unutilized Abstraction
lawnchair,com.android.launcher3.appprediction,PredictionRowView,Cyclic-Dependent Modularization
lawnchair,com.android.launcher3.appprediction,PredictionUiStateManager,Deficient Encapsulation
lawnchair,com.android.launcher3.appprediction,PredictionUiStateManager,Cyclic-Dependent Modularization
lawnchair,com.android.launcher3.appprediction,PredictionState,Unnecessary Abstraction
lawnchair,com.android.launcher3.appprediction,PredictionState,Deficient Encapsulation
lawnchair,com.android.launcher3.hybridhotseat,HotseatEduActivity,Unutilized Abstraction
lawnchair,com.android.launcher3.hybridhotseat,HotseatActivityTracker,Unutilized Abstraction
lawnchair,com.android.launcher3.hybridhotseat,HotseatEduController,Deficient Encapsulation
lawnchair,com.android.launcher3.hybridhotseat,HotseatEduController,Cyclic-Dependent Modularization
lawnchair,com.android.launcher3.hybridhotseat,HotseatEduDialog,Cyclic-Dependent Modularization
lawnchair,com.android.launcher3.hybridhotseat,HotseatFileLog,Deficient Encapsulation
lawnchair,com.android.launcher3.hybridhotseat,HotseatPredictionController,Cyclic-Dependent Modularization
lawnchair,com.android.launcher3.hybridhotseat,HotseatPredictionController,Insufficient Modularization
lawnchair,com.android.launcher3.hybridhotseat,PinPrediction,Unutilized Abstraction
lawnchair,com.android.launcher3,LauncherAppTransitionManagerImpl,Unutilized Abstraction
lawnchair,com.android.launcher3,BaseQuickstepLauncher,Deficient Encapsulation
lawnchair,com.android.launcher3,BaseQuickstepLauncher,Cyclic-Dependent Modularization
lawnchair,com.android.launcher3,BaseQuickstepLauncher,Insufficient Modularization
lawnchair,com.android.launcher3,LauncherInitListener,Unutilized Abstraction
lawnchair,com.android.launcher3,QuickstepAppTransitionManagerImpl,Deficient Encapsulation
