Project Name,Package Name,Type Name,Code Smell
Mizuu,com.miz.test,DatabaseMovieTests,Unutilized Abstraction
Mizuu,com.miz.test,DatabaseMovieTests,Insufficient Modularization
Mizuu,com.miz.test,DatabaseTvShowTests,Unutilized Abstraction
Mizuu,com.miz.test,DatabaseTvShowTests,Insufficient Modularization
Mizuu,com.miz.test,MovieFilenameTests,Unutilized Abstraction
Mizuu,com.miz.test,TvShowFilenameTests,Unutilized Abstraction
Mizuu,com.miz.test,TvShowFilenameTests,Insufficient Modularization
Mizuu,com.miz.abstractclasses,AbstractFileSource,Unutilized Abstraction
Mizuu,com.miz.abstractclasses,MediumBaseMovie,Unutilized Abstraction
Mizuu,com.miz.abstractclasses,MediumBaseMovie,Broken Hierarchy
Mizuu,com.miz.abstractclasses,MediumBaseMovie,Insufficient Modularization
Mizuu,com.miz.abstractclasses,MovieFileSource,Unutilized Abstraction
Mizuu,com.miz.abstractclasses,MovieFileSource,Broken Hierarchy
Mizuu,com.miz.abstractclasses,TvShowApiService,Broken Hierarchy
Mizuu,com.miz.abstractclasses,TvShowFileSource,Unutilized Abstraction
Mizuu,com.miz.abstractclasses,TvShowFileSource,Broken Hierarchy
Mizuu,com.miz.apis.thetvdb,Episode,Insufficient Modularization
Mizuu,com.miz.apis.thetvdb,TvShow,Insufficient Modularization
Mizuu,com.miz.apis.tmdb,Movie,Cyclic-Dependent Modularization
Mizuu,com.miz.apis.tmdb,Movie,Insufficient Modularization
Mizuu,com.miz.apis.tmdb,TMDbMovieService,Cyclic-Dependent Modularization
Mizuu,com.miz.apis.tmdb,TMDbTvShowService,Cyclic-Dependent Modularization
Mizuu,com.miz.apis.trakt,Movie,Insufficient Modularization
Mizuu,com.miz.apis.trakt,Show,Unutilized Abstraction
Mizuu,com.miz.apis.trakt,Show,Insufficient Modularization
Mizuu,com.miz.apis.trakt,Trakt,Deficient Encapsulation
Mizuu,com.miz.apis.trakt,Trakt,Cyclic-Dependent Modularization
Mizuu,com.miz.apis.trakt,Trakt,Insufficient Modularization
Mizuu,com.miz.base,MizActivity,Unutilized Abstraction
Mizuu,com.miz.base,MizActivity,Deficient Encapsulation
Mizuu,com.miz.contentprovider,MovieActorContentProvider,Unutilized Abstraction
Mizuu,com.miz.contentprovider,MovieActorContentProvider,Deficient Encapsulation
Mizuu,com.miz.contentprovider,MovieContentProvider,Unutilized Abstraction
Mizuu,com.miz.contentprovider,MovieContentProvider,Deficient Encapsulation
Mizuu,com.miz.contentprovider,TvShowActorContentProvider,Unutilized Abstraction
Mizuu,com.miz.contentprovider,TvShowActorContentProvider,Deficient Encapsulation
Mizuu,com.miz.contentprovider,TvShowContentProvider,Unutilized Abstraction
Mizuu,com.miz.contentprovider,TvShowContentProvider,Deficient Encapsulation
Mizuu,com.miz.db,AbstractDbAdapter,Unutilized Abstraction
Mizuu,com.miz.db,DatabaseHelper,Deficient Encapsulation
Mizuu,com.miz.db,DatabaseHelper,Cyclic-Dependent Modularization
Mizuu,com.miz.db,DbAdapterCollections,Unutilized Abstraction
Mizuu,com.miz.db,DbAdapterCollections,Deficient Encapsulation
Mizuu,com.miz.db,DbAdapterCollections,Broken Hierarchy
Mizuu,com.miz.db,DbAdapterCollections,Cyclic-Dependent Modularization
Mizuu,com.miz.db,DbAdapterMovieMappings,Unutilized Abstraction
Mizuu,com.miz.db,DbAdapterMovieMappings,Deficient Encapsulation
Mizuu,com.miz.db,DbAdapterMovieMappings,Broken Hierarchy
Mizuu,com.miz.db,DbAdapterMovieMappings,Cyclic-Dependent Modularization
Mizuu,com.miz.db,DbAdapterMovies,Unutilized Abstraction
Mizuu,com.miz.db,DbAdapterMovies,Deficient Encapsulation
Mizuu,com.miz.db,DbAdapterMovies,Broken Hierarchy
Mizuu,com.miz.db,DbAdapterMovies,Cyclic-Dependent Modularization
Mizuu,com.miz.db,DbAdapterMovies,Insufficient Modularization
Mizuu,com.miz.db,DbAdapterSources,Unutilized Abstraction
Mizuu,com.miz.db,DbAdapterSources,Deficient Encapsulation
Mizuu,com.miz.db,DbAdapterSources,Broken Hierarchy
Mizuu,com.miz.db,DbAdapterTvShowEpisodeMappings,Unutilized Abstraction
Mizuu,com.miz.db,DbAdapterTvShowEpisodeMappings,Deficient Encapsulation
Mizuu,com.miz.db,DbAdapterTvShowEpisodeMappings,Broken Hierarchy
Mizuu,com.miz.db,DbAdapterTvShowEpisodeMappings,Cyclic-Dependent Modularization
Mizuu,com.miz.db,DbAdapterTvShowEpisodes,Unutilized Abstraction
Mizuu,com.miz.db,DbAdapterTvShowEpisodes,Deficient Encapsulation
Mizuu,com.miz.db,DbAdapterTvShowEpisodes,Broken Hierarchy
Mizuu,com.miz.db,DbAdapterTvShowEpisodes,Cyclic-Dependent Modularization
Mizuu,com.miz.db,DbAdapterTvShowEpisodes,Insufficient Modularization
Mizuu,com.miz.db,DbAdapterTvShows,Unutilized Abstraction
Mizuu,com.miz.db,DbAdapterTvShows,Deficient Encapsulation
Mizuu,com.miz.db,DbAdapterTvShows,Broken Hierarchy
Mizuu,com.miz.filesources,BrowserFile,Unutilized Abstraction
Mizuu,com.miz.filesources,BrowserSmb,Unutilized Abstraction
Mizuu,com.miz.filesources,BrowserUpnp,Unutilized Abstraction
Mizuu,com.miz.filesources,FileMovie,Unutilized Abstraction
Mizuu,com.miz.filesources,FileTvShow,Unutilized Abstraction
Mizuu,com.miz.filesources,SmbMovie,Unutilized Abstraction
Mizuu,com.miz.filesources,SmbTvShow,Unutilized Abstraction
Mizuu,com.miz.filesources,UpnpMovie,Unutilized Abstraction
Mizuu,com.miz.filesources,BrowseCallback,Unutilized Abstraction
Mizuu,com.miz.filesources,DeviceListRegistryListener,Unutilized Abstraction
Mizuu,com.miz.filesources,UpnpTvShow,Unutilized Abstraction
Mizuu,com.miz.functions,AbstractCursorLoader,Unutilized Abstraction
Mizuu,com.miz.functions,AsyncTask,Deficient Encapsulation
Mizuu,com.miz.functions,AsyncTask,Cyclic-Dependent Modularization
Mizuu,com.miz.functions,SerialExecutor,Unutilized Abstraction
Mizuu,com.miz.functions,InternalHandler,Cyclic-Dependent Modularization
Mizuu,com.miz.functions,WorkerRunnable,Unnecessary Abstraction
Mizuu,com.miz.functions,AsyncTaskResult,Cyclic-Dependent Modularization
Mizuu,com.miz.functions,BlurTransformation,Unutilized Abstraction
Mizuu,com.miz.functions,CompleteActor,Cyclic-Dependent Modularization
Mizuu,com.miz.functions,CompleteActor,Insufficient Modularization
Mizuu,com.miz.functions,Cover,Unutilized Abstraction
Mizuu,com.miz.functions,CoverItem,Deficient Encapsulation
Mizuu,com.miz.functions,DbEpisode,Unutilized Abstraction
Mizuu,com.miz.functions,DbMovie,Unutilized Abstraction
Mizuu,com.miz.functions,Filepath,Cyclic-Dependent Modularization
Mizuu,com.miz.functions,FileSource,Deficient Encapsulation
Mizuu,com.miz.functions,GridSeason,Cyclic-Dependent Modularization
Mizuu,com.miz.functions,IntentKeys,Deficient Encapsulation
Mizuu,com.miz.functions,LibrarySectionAsyncTask,Deficient Encapsulation
Mizuu,com.miz.functions,InternalHandler,Unutilized Abstraction
Mizuu,com.miz.functions,WorkerRunnable,Unutilized Abstraction
Mizuu,com.miz.functions,AsyncTaskResult,Unutilized Abstraction
Mizuu,com.miz.functions,MenuItem,Deficient Encapsulation
Mizuu,com.miz.functions,MizLib,Deficient Encapsulation
Mizuu,com.miz.functions,MizLib,Cyclic-Dependent Modularization
Mizuu,com.miz.functions,MizLib,Insufficient Modularization
Mizuu,com.miz.functions,NetworkFile,Unutilized Abstraction
Mizuu,com.miz.functions,PaletteLoader,Broken Hierarchy
Mizuu,com.miz.functions,PreferenceKeys,Deficient Encapsulation
Mizuu,com.miz.functions,ScheduledUpdatesAlarmManager,Deficient Encapsulation
Mizuu,com.miz.functions,ScheduledUpdatesAlarmManager,Cyclic-Dependent Modularization
Mizuu,com.miz.functions,SimpleAnimatorListener,Unutilized Abstraction
Mizuu,com.miz.functions,SmallMovie,Unutilized Abstraction
Mizuu,com.miz.functions,SQLiteCursorLoader,Unutilized Abstraction
Mizuu,com.miz.functions,SQLiteCursorLoader,Broken Hierarchy
Mizuu,com.miz.functions,StartScheduledUpdatesService,Unutilized Abstraction
Mizuu,com.miz.functions,TmdbTrailerSearch,Unutilized Abstraction
Mizuu,com.miz.functions,TmdbTrailerSearch,Broken Hierarchy
Mizuu,com.miz.functions,WebMovie,Cyclic-Dependent Modularization
Mizuu,com.miz.identification,MovieIdentification,Cyclic-Dependent Modularization
