Project Name,Package Name,Type Name,Code Smell
talon-twitter-holo,com.klinker.android.twitter.activities,BrowserActivity,Unutilized Abstraction
talon-twitter-holo,com.klinker.android.twitter.activities,BrowserActivity,Deficient Encapsulation
talon-twitter-holo,com.klinker.android.twitter.activities,WebClient,Unutilized Abstraction
talon-twitter-holo,com.klinker.android.twitter.activities,DirectMessageConversation,Deficient Encapsulation
talon-twitter-holo,com.klinker.android.twitter.activities,GetList,Unutilized Abstraction
talon-twitter-holo,com.klinker.android.twitter.activities,SendDirectMessage,Unutilized Abstraction
talon-twitter-holo,com.klinker.android.twitter.activities,DownloadVideo,Unutilized Abstraction
talon-twitter-holo,com.klinker.android.twitter.activities,MainActivity,Deficient Encapsulation
talon-twitter-holo,com.klinker.android.twitter.activities,MainActivity,Cyclic-Dependent Modularization
talon-twitter-holo,com.klinker.android.twitter.activities,MainActivity,Insufficient Modularization
talon-twitter-holo,com.klinker.android.twitter.activities,MainActivityPopup,Unutilized Abstraction
talon-twitter-holo,com.klinker.android.twitter.activities,PlainTextBrowserActivity,Unutilized Abstraction
talon-twitter-holo,com.klinker.android.twitter.activities.compose,Compose,Deficient Encapsulation
talon-twitter-holo,com.klinker.android.twitter.activities.compose,Compose,Insufficient Modularization
talon-twitter-holo,com.klinker.android.twitter.activities.compose,SendDirectMessage,Unutilized Abstraction
talon-twitter-holo,com.klinker.android.twitter.activities.compose,updateTwitterStatus,Unutilized Abstraction
talon-twitter-holo,com.klinker.android.twitter.activities.compose,ComposeActivity,Insufficient Modularization
talon-twitter-holo,com.klinker.android.twitter.activities.compose,ComposeDMActivity,Deficient Encapsulation
talon-twitter-holo,com.klinker.android.twitter.activities.compose,ComposeSecAccActivity,Unutilized Abstraction
talon-twitter-holo,com.klinker.android.twitter.activities.compose,LauncherCompose,Unutilized Abstraction
talon-twitter-holo,com.klinker.android.twitter.activities.compose,NotificationCompose,Unutilized Abstraction
talon-twitter-holo,com.klinker.android.twitter.activities.compose,NotificationComposeSecondAcc,Unutilized Abstraction
talon-twitter-holo,com.klinker.android.twitter.activities.compose,NotificationDMCompose,Unutilized Abstraction
talon-twitter-holo,com.klinker.android.twitter.activities.compose,RetryCompose,Unutilized Abstraction
talon-twitter-holo,com.klinker.android.twitter.activities.compose,RetryCompose,Broken Hierarchy
talon-twitter-holo,com.klinker.android.twitter.activities.compose,WidgetCompose,Unutilized Abstraction
talon-twitter-holo,com.klinker.android.twitter.activities.drawer_activities.discover,DiscoverPager,Unutilized Abstraction
talon-twitter-holo,com.klinker.android.twitter.activities.drawer_activities.discover,NearbyTweets,Deficient Encapsulation
talon-twitter-holo,com.klinker.android.twitter.activities.drawer_activities.discover.people,PeopleSearch,Unutilized Abstraction
talon-twitter-holo,com.klinker.android.twitter.activities.drawer_activities.discover.people,PeopleSearch,Deficient Encapsulation
talon-twitter-holo,com.klinker.android.twitter.activities.drawer_activities.discover.trends,LauncherSearchedTrends,Unutilized Abstraction
talon-twitter-holo,com.klinker.android.twitter.activities.drawer_activities.discover.trends,SearchedTrendsActivity,Unutilized Abstraction
talon-twitter-holo,com.klinker.android.twitter.activities.drawer_activities.discover.trends,SearchedTrendsActivity,Deficient Encapsulation
talon-twitter-holo,com.klinker.android.twitter.activities.drawer_activities.discover.trends,SearchedTrendsActivity,Insufficient Modularization
talon-twitter-holo,com.klinker.android.twitter.activities.drawer_activities,DrawerActivity,Deficient Encapsulation
talon-twitter-holo,com.klinker.android.twitter.activities.drawer_activities,DrawerActivity,Cyclic-Dependent Modularization
