Project Name,Package Name,Type Name,Method Name,Code Smell
Lyrebird,moe.lyrebird.model.credits,CreditsService,CreditsService,Long Statement
Lyrebird,moe.lyrebird.model.credits,CreditsService,loadCreditsFiles,Long Statement
Lyrebird,moe.lyrebird.model.notifications,NotificationService,sendNotification,Long Statement
Lyrebird,moe.lyrebird.model.sessions,Session,equals,Long Statement
Lyrebird,moe.lyrebird.model.sessions,SessionManager,isCurrentUser,Long Statement
Lyrebird,moe.lyrebird.model.sessions,SessionManager,getCurrentTwitter,Long Statement
Lyrebird,moe.lyrebird.model.sessions,SessionManager,loadAllSessions,Long Statement
Lyrebird,moe.lyrebird.model.sessions,SessionManager,saveAllSessions,Long Statement
Lyrebird,moe.lyrebird.model.systemtray,LyrebirdTrayIcon,showMainStage,Long Statement
Lyrebird,moe.lyrebird.model.twitter.observables,DirectMessages,refresh,Long Statement
Lyrebird,moe.lyrebird.model.twitter.observables,DirectMessages,refresh,Magic Number
Lyrebird,moe.lyrebird.model.twitter.observables,DirectMessages,maxRequestsPer15Minutes,Magic Number
Lyrebird,moe.lyrebird.model.twitter.observables,DirectMessages,addDirectMessages,Long Statement
Lyrebird,moe.lyrebird.model.twitter.observables,DirectMessages,addDirectMessage,Long Statement
Lyrebird,moe.lyrebird.model.twitter.observables,DirectMessages,getOtherId,Long Statement
Lyrebird,moe.lyrebird.model.twitter.observables,DirectMessages,showUser,Long Statement
Lyrebird,moe.lyrebird.model.twitter.observables,Mentions,maxRequestsPer15Minutes,Magic Number
Lyrebird,moe.lyrebird.model.twitter.observables,Timeline,initialLoad,Long Statement
Lyrebird,moe.lyrebird.model.twitter.observables,Timeline,backfillLoad,Long Statement
Lyrebird,moe.lyrebird.model.twitter.observables,Timeline,maxRequestsPer15Minutes,Magic Number
Lyrebird,moe.lyrebird.model.twitter.observables,TwitterTimelineBaseModel,refresh,Long Statement
Lyrebird,moe.lyrebird.model.twitter.refresh,AutoRefreshService,startAutoRefreshing,Magic Number
Lyrebird,moe.lyrebird.model.twitter.refresh,AutoRefreshService,secondsBetweenCalls,Magic Number
Lyrebird,moe.lyrebird.model.twitter.services,NewDirectMessageService,sendMessage,Long Statement
Lyrebird,moe.lyrebird.model.twitter.services,NewTweetService,sendTweet,Long Statement
Lyrebird,moe.lyrebird.model.twitter.services,NewTweetService,sendReply,Long Statement
Lyrebird,moe.lyrebird.model.twitter.services,NewTweetService,prepareNewTweet,Long Statement
Lyrebird,moe.lyrebird.model.twitter.services,NewTweetService,uploadMedias,Long Statement
Lyrebird,moe.lyrebird.model.twitter.services.interraction,TwitterInteractionService,isRetweetByCurrentUser,Long Statement
Lyrebird,moe.lyrebird.model.twitter.services.interraction,TwitterInteractionService,like,Long Statement
Lyrebird,moe.lyrebird.model.twitter.services.interraction,TwitterInteractionService,unlike,Long Statement
Lyrebird,moe.lyrebird.model.twitter.services.interraction,TwitterInteractionService,retweet,Long Statement
Lyrebird,moe.lyrebird.model.twitter.services.interraction,TwitterInteractionService,unretweet,Long Statement
Lyrebird,moe.lyrebird.model.twitter.services.interraction,TwitterInteractionService,follow,Long Statement
Lyrebird,moe.lyrebird.model.twitter.services.interraction,TwitterInteractionService,unfollow,Long Statement
Lyrebird,moe.lyrebird.model.twitter.services.interraction,TwitterInteractionService,notYetFollowed,Long Statement
Lyrebird,moe.lyrebird.model.twitter.services.interraction,TwitterInteractionService,getCurrentScreenName,Long Statement
Lyrebird,moe.lyrebird.model.twitter.twitter4j,TwitterHandler,newSession,Long Statement
Lyrebird,moe.lyrebird.model.twitter.user,UserDetailsService,openUserDetails,Long Statement
