Project Name,Package Name,Type Name,Method Name,Code Smell
bitcoin-wallet,de.schildbach.wallet.addressbook,AddressBookDatabase,getDatabase,Long Statement
bitcoin-wallet,de.schildbach.wallet,Configuration,getBtcShift,Magic Number
bitcoin-wallet,de.schildbach.wallet,Configuration,getBtcBase,Magic Number
bitcoin-wallet,de.schildbach.wallet,Configuration,getFormat,Magic Number
bitcoin-wallet,de.schildbach.wallet,Configuration,getMaxPrecisionFormat,Magic Number
bitcoin-wallet,de.schildbach.wallet,Configuration,getSendCoinsAutoclose,Long Identifier
bitcoin-wallet,de.schildbach.wallet,Configuration,getTrustedPeers,Long Statement
bitcoin-wallet,de.schildbach.wallet,Configuration,getBlockExplorer,Long Statement
bitcoin-wallet,de.schildbach.wallet,Configuration,isEnableExchangeRates,Long Identifier
bitcoin-wallet,de.schildbach.wallet,Configuration,getBatteryOptimizationDialogTime,Long Identifier
bitcoin-wallet,de.schildbach.wallet,Configuration,setBatteryOptimizationDialogTime,Long Identifier
bitcoin-wallet,de.schildbach.wallet,Configuration,removeBatteryOptimizationDialogTime,Long Identifier
bitcoin-wallet,de.schildbach.wallet,Configuration,disarmBackupReminder,Long Statement
bitcoin-wallet,de.schildbach.wallet,Configuration,getLastBlockchainResetTime,Long Identifier
bitcoin-wallet,de.schildbach.wallet,Configuration,updateLastBlockchainResetTime,Long Identifier
bitcoin-wallet,de.schildbach.wallet,Configuration,updateLastVersionCode,Long Statement
bitcoin-wallet,de.schildbach.wallet,Configuration,touchLastUsed,Long Statement
bitcoin-wallet,de.schildbach.wallet,Configuration,getBestChainHeightEver,Long Identifier
bitcoin-wallet,de.schildbach.wallet,Configuration,maybeIncrementBestChainHeightEver,Long Identifier
bitcoin-wallet,de.schildbach.wallet,Configuration,maybeIncrementBestChainHeightEver,Long Statement
bitcoin-wallet,de.schildbach.wallet,Configuration,resetBestChainHeightEver,Long Identifier
bitcoin-wallet,de.schildbach.wallet,Configuration,getLastExchangeDirection,Long Identifier
bitcoin-wallet,de.schildbach.wallet,Configuration,setLastExchangeDirection,Long Identifier
