Project Name,Package Name,Type Name,Method Name,Code Smell
JASONETTE-Android,com.jasonette.seed.Launcher,ConfigurableStethoTree,log,Complex Method
JASONETTE-Android,com.jasonette.seed.Launcher,ConfigurableStethoTree,log,Missing default
JASONETTE-Android,com.jasonette.seed.Launcher,DebugLauncher,onCreate,Long Statement
JASONETTE-Android,com.jasonette.seed.Launcher,DebugLauncher,getHttpClient,Long Statement
JASONETTE-Android,com.jasonette.seed.Launcher,Launcher,trigger,Long Statement
JASONETTE-Android,com.jasonette.seed.Action,JasonAgentAction,refresh,Long Statement
JASONETTE-Android,com.jasonette.seed.Action,JasonAgentAction,clear,Long Statement
JASONETTE-Android,com.jasonette.seed.Action,JasonAgentAction,inject,Long Statement
JASONETTE-Android,com.jasonette.seed.Action,JasonAudioAction,duration,Magic Number
JASONETTE-Android,com.jasonette.seed.Action,JasonAudioAction,record,Long Statement
JASONETTE-Android,com.jasonette.seed.Action,JasonAudioAction,record,Magic Number
JASONETTE-Android,com.jasonette.seed.Action,JasonGeoAction,get,Long Statement
JASONETTE-Android,com.jasonette.seed.Action,JasonGeoAction,get,Magic Number
JASONETTE-Android,com.jasonette.seed.Action,JasonGeoAction,getLocationManagerInfo,Long Statement
JASONETTE-Android,com.jasonette.seed.Action,JasonGeoAction,getLocationManagerInfo,Magic Number
JASONETTE-Android,com.jasonette.seed.Action,JasonLogAction,log,Long Parameter List
JASONETTE-Android,com.jasonette.seed.Action,JasonMediaAction,camera,Complex Method
JASONETTE-Android,com.jasonette.seed.Action,JasonMediaAction,camera,Long Statement
JASONETTE-Android,com.jasonette.seed.Action,JasonNetworkAction,_request,Complex Method
JASONETTE-Android,com.jasonette.seed.Action,JasonNetworkAction,_request,Empty catch clause
JASONETTE-Android,com.jasonette.seed.Action,JasonNetworkAction,_request,Long Method
JASONETTE-Android,com.jasonette.seed.Action,JasonNetworkAction,_request,Long Parameter List
JASONETTE-Android,com.jasonette.seed.Action,JasonOauthAction,auth,Complex Conditional
JASONETTE-Android,com.jasonette.seed.Action,JasonOauthAction,auth,Complex Method
JASONETTE-Android,com.jasonette.seed.Action,JasonOauthAction,auth,Long Method
JASONETTE-Android,com.jasonette.seed.Action,JasonOauthAction,auth,Long Statement
JASONETTE-Android,com.jasonette.seed.Action,JasonOauthAction,auth,Magic Number
JASONETTE-Android,com.jasonette.seed.Action,JasonOauthAction,doInBackground,Magic Number
JASONETTE-Android,com.jasonette.seed.Action,JasonOauthAction,oauth_callback,Complex Conditional
JASONETTE-Android,com.jasonette.seed.Action,JasonOauthAction,oauth_callback,Long Statement
JASONETTE-Android,com.jasonette.seed.Action,JasonOauthAction,oauth_callback,Magic Number
JASONETTE-Android,com.jasonette.seed.Action,JasonOauthAction,request_oauth20_access_token,Complex Conditional
JASONETTE-Android,com.jasonette.seed.Action,JasonOauthAction,request_oauth20_access_token,Complex Method
JASONETTE-Android,com.jasonette.seed.Action,JasonOauthAction,request_oauth20_access_token,Long Parameter List
JASONETTE-Android,com.jasonette.seed.Action,JasonOauthAction,request_oauth20_access_token,Long Statement
