Project Name,Package Name,Type Name,Code Smell
jeesite4,com.jeesite.common.codec,DesUtils,Insufficient Modularization
jeesite4,com.jeesite.common.codec,DesCore,Insufficient Modularization
jeesite4,com.jeesite.common.codec,EncodeUtils,Deficient Encapsulation
jeesite4,com.jeesite.common.codec,EncodeUtils,Cyclic-Dependent Modularization
jeesite4,com.jeesite.common.codec,EncodeUtils,Insufficient Modularization
jeesite4,com.jeesite.common.collect,ListUtils,Cyclic-Dependent Modularization
jeesite4,com.jeesite.common.collect,ListUtils,Insufficient Modularization
jeesite4,com.jeesite.common.collect,MapUtils,Insufficient Modularization
jeesite4,com.jeesite.common.image,ZxingUtils,Unutilized Abstraction
jeesite4,com.jeesite.common.io,FileUtils,Insufficient Modularization
jeesite4,com.jeesite.common.io,PropertiesUtils,Deficient Encapsulation
jeesite4,com.jeesite.common.io,PropertiesUtils,Cyclic-Dependent Modularization
jeesite4,com.jeesite.common.io,PropertiesLoaderHolder,Cyclic-Dependent Modularization
jeesite4,com.jeesite.common.io,PropertyLoader,Unutilized Abstraction
jeesite4,com.jeesite.common.lang,DateUtils,Cyclic-Dependent Modularization
jeesite4,com.jeesite.common.lang,DateUtils,Insufficient Modularization
jeesite4,com.jeesite.common.lang,ExceptionUtils,Cyclic-Dependent Modularization
jeesite4,com.jeesite.common.lang,ObjectUtils,Cyclic-Dependent Modularization
jeesite4,com.jeesite.common.lang,StringUtils,Cyclic-Dependent Modularization
jeesite4,com.jeesite.common.lang,TimeUtils,Cyclic-Dependent Modularization
jeesite4,com.jeesite.common.lang,WorkDayUtils,Unutilized Abstraction
jeesite4,com.jeesite.common.mapper,CollectionWrapper,Unnecessary Abstraction
jeesite4,com.jeesite.common.mapper,JsonMapper,Cyclic-Dependent Modularization
jeesite4,com.jeesite.common.mapper,JsonMapper,Insufficient Modularization
jeesite4,com.jeesite.common.mapper,JsonMapperHolder,Unnecessary Abstraction
jeesite4,com.jeesite.common.mapper,JsonMapperHolder,Cyclic-Dependent Modularization
jeesite4,com.jeesite.common.mapper,XmlMapper,Cyclic-Dependent Modularization
jeesite4,com.jeesite.common.mapper,XmlMapperHolder,Unnecessary Abstraction
jeesite4,com.jeesite.common.mapper,XmlMapperHolder,Cyclic-Dependent Modularization
jeesite4,com.jeesite.common.media,VideoUtils,Insufficient Modularization
jeesite4,com.jeesite.common.media,PrintInputStream,Unutilized Abstraction
jeesite4,com.jeesite.common.media,PrintErrorReader,Unutilized Abstraction
jeesite4,com.jeesite.common.reflect,IsA,Unutilized Abstraction
jeesite4,com.jeesite.common.reflect,AnnotatedWith,Unutilized Abstraction
jeesite4,com.jeesite.common.reflect,VFS,Deficient Encapsulation
jeesite4,com.jeesite.common.reflect,DefaultVFS,Unutilized Abstraction
jeesite4,com.jeesite.common.reflect,VFS,Unutilized Abstraction
jeesite4,com.jeesite.common.reflect,ReflectUtils,Cyclic-Dependent Modularization
jeesite4,com.jeesite.common.text,DiffMatchPatch,Deficient Encapsulation
jeesite4,com.jeesite.common.text,DiffMatchPatch,Cyclic-Dependent Modularization
jeesite4,com.jeesite.common.text,DiffMatchPatch,Insufficient Modularization
jeesite4,com.jeesite.common.text,Diff,Deficient Encapsulation
jeesite4,com.jeesite.common.text,Patch,Deficient Encapsulation
jeesite4,com.jeesite.common.text,Patch,Cyclic-Dependent Modularization
jeesite4,com.jeesite.common.text,DiffMatchPatchTest,Insufficient Modularization
jeesite4,com.jeesite.common.text,Static,Unnecessary Abstraction
jeesite4,com.jeesite.common.ueditor.define,ActionMap,Deficient Encapsulation
jeesite4,com.jeesite.common.ueditor.define,AppInfo,Deficient Encapsulation
jeesite4,com.jeesite.common.ueditor.define,FileType,Deficient Encapsulation
jeesite4,com.jeesite.common.ueditor.define,MIMEType,Deficient Encapsulation
jeesite4,com.jeesite.common.ueditor.hunter,FileManager,Unutilized Abstraction
jeesite4,com.jeesite.common.ueditor.hunter,FileManager,Deficient Encapsulation
jeesite4,com.jeesite.common.ueditor.hunter,ImageHunter,Unutilized Abstraction
jeesite4,com.jeesite.common.ueditor.upload,StorageManager,Deficient Encapsulation
jeesite4,com.jeesite.common.ueditor.upload,Uploader,Unutilized Abstraction
jeesite4,com.jeesite.common.utils.excel,ExcelException,Unutilized Abstraction
