Project Name,Package Name,Type Name,Method Name,Code Smell
jeesite4,com.jeesite.common.codec,DesUtils,encode,Magic Number
jeesite4,com.jeesite.common.codec,DesUtils,decode,Magic Number
jeesite4,com.jeesite.common.codec,DesUtils,strEnc,Complex Conditional
jeesite4,com.jeesite.common.codec,DesUtils,strEnc,Complex Method
jeesite4,com.jeesite.common.codec,DesUtils,strEnc,Long Method
jeesite4,com.jeesite.common.codec,DesUtils,strEnc,Long Statement
jeesite4,com.jeesite.common.codec,DesUtils,strEnc,Magic Number
jeesite4,com.jeesite.common.codec,DesUtils,strDec,Complex Conditional
jeesite4,com.jeesite.common.codec,DesUtils,strDec,Complex Method
jeesite4,com.jeesite.common.codec,DesUtils,strDec,Long Statement
jeesite4,com.jeesite.common.codec,DesUtils,strDec,Magic Number
jeesite4,com.jeesite.common.codec,DesUtils,getKeyBytes,Magic Number
jeesite4,com.jeesite.common.codec,DesUtils,strToBt,Complex Method
jeesite4,com.jeesite.common.codec,DesUtils,strToBt,Magic Number
jeesite4,com.jeesite.common.codec,DesUtils,bt4ToHex,Complex Method
jeesite4,com.jeesite.common.codec,DesUtils,hexToBt4,Complex Method
jeesite4,com.jeesite.common.codec,DesUtils,byteToString,Magic Number
jeesite4,com.jeesite.common.codec,DesUtils,bt64ToHex,Magic Number
jeesite4,com.jeesite.common.codec,DesUtils,hexToBt64,Magic Number
jeesite4,com.jeesite.common.codec,DesUtils,enc,Magic Number
jeesite4,com.jeesite.common.codec,DesUtils,dec,Magic Number
jeesite4,com.jeesite.common.codec,DesUtils,initPermute,Magic Number
jeesite4,com.jeesite.common.codec,DesUtils,expandPermute,Magic Number
jeesite4,com.jeesite.common.codec,DesUtils,sBoxPermute,Complex Method
jeesite4,com.jeesite.common.codec,DesUtils,sBoxPermute,Long Statement
jeesite4,com.jeesite.common.codec,DesUtils,sBoxPermute,Magic Number
jeesite4,com.jeesite.common.codec,DesUtils,pPermute,Magic Number
jeesite4,com.jeesite.common.codec,DesUtils,finallyPermute,Magic Number
jeesite4,com.jeesite.common.codec,DesUtils,getBoxBinary,Complex Method
jeesite4,com.jeesite.common.codec,DesUtils,getBoxBinary,Magic Number
jeesite4,com.jeesite.common.codec,DesUtils,generateKeys,Complex Method
jeesite4,com.jeesite.common.codec,DesUtils,generateKeys,Long Method
jeesite4,com.jeesite.common.codec,DesUtils,generateKeys,Magic Number
jeesite4,com.jeesite.common.codec,DesCore,strEnc,Complex Conditional
jeesite4,com.jeesite.common.codec,DesCore,strEnc,Complex Method
jeesite4,com.jeesite.common.codec,DesCore,strEnc,Long Method
jeesite4,com.jeesite.common.codec,DesCore,strEnc,Long Statement
jeesite4,com.jeesite.common.codec,DesCore,strEnc,Magic Number
jeesite4,com.jeesite.common.codec,DesCore,strDec,Complex Conditional
jeesite4,com.jeesite.common.codec,DesCore,strDec,Complex Method
jeesite4,com.jeesite.common.codec,DesCore,strDec,Long Statement
jeesite4,com.jeesite.common.codec,DesCore,strDec,Magic Number
jeesite4,com.jeesite.common.codec,DesCore,getKeyBytes,Magic Number
jeesite4,com.jeesite.common.codec,DesCore,strToBt,Complex Method
jeesite4,com.jeesite.common.codec,DesCore,strToBt,Magic Number
jeesite4,com.jeesite.common.codec,DesCore,bt4ToHex,Complex Method
jeesite4,com.jeesite.common.codec,DesCore,hexToBt4,Complex Method
jeesite4,com.jeesite.common.codec,DesCore,byteToString,Magic Number
jeesite4,com.jeesite.common.codec,DesCore,bt64ToHex,Magic Number
jeesite4,com.jeesite.common.codec,DesCore,hexToBt64,Magic Number
jeesite4,com.jeesite.common.codec,DesCore,enc,Magic Number
jeesite4,com.jeesite.common.codec,DesCore,dec,Magic Number
jeesite4,com.jeesite.common.codec,DesCore,initPermute,Magic Number
jeesite4,com.jeesite.common.codec,DesCore,expandPermute,Magic Number
jeesite4,com.jeesite.common.codec,DesCore,sBoxPermute,Complex Method
jeesite4,com.jeesite.common.codec,DesCore,sBoxPermute,Long Statement
jeesite4,com.jeesite.common.codec,DesCore,sBoxPermute,Magic Number
jeesite4,com.jeesite.common.codec,DesCore,pPermute,Magic Number
jeesite4,com.jeesite.common.codec,DesCore,finallyPermute,Magic Number
