Project Name,Package Name,Type Name,Method Name,Code Smell
roncoo-education,com.roncoo.education.app.gateway.filter,EduGlobalFilter,filter,Complex Conditional
roncoo-education,com.roncoo.education.app.gateway.filter,EduGlobalFilter,filter,Long Statement
roncoo-education,com.roncoo.education.app.job,MsgSendCrontab,pushCancel,Magic Number
roncoo-education,com.roncoo.education.app.job,OrderCrontab,orderCancel,Magic Number
roncoo-education,com.roncoo.education.app.job,VideoCrontab,orderCancel,Magic Number
roncoo-education,com.roncoo.education.app.sba.config,SecuritySecureConfig,configure,Long Statement
roncoo-education,com.roncoo.education.course.common.bo.callback,CallbackOrderBO,toString,Long Statement
roncoo-education,com.roncoo.education.course.common.es,EsCourse,toString,Long Statement
roncoo-education,com.roncoo.education.course.common.es,ResultMapperExt,populateHighLightedFields,Long Statement
roncoo-education,com.roncoo.education.course.common.es,ResultMapperExt,populateScriptFields,Complex Conditional
roncoo-education,com.roncoo.education.course.service.api.auth,AuthApiCourseChapterAuditController,delete,Long Identifier
roncoo-education,com.roncoo.education.course.service.api.auth,AuthApiCourseChapterAuditController,update,Long Identifier
roncoo-education,com.roncoo.education.course.service.api.auth,AuthApiCourseChapterPeriodAuditController,listByChapterId,Long Identifier
roncoo-education,com.roncoo.education.course.service.api.auth,AuthApiCourseChapterPeriodAuditController,view,Long Identifier
roncoo-education,com.roncoo.education.course.service.api.auth,AuthApiCourseChapterPeriodAuditController,delete,Long Identifier
roncoo-education,com.roncoo.education.course.service.api.auth,AuthApiCourseChapterPeriodAuditController,save,Long Identifier
roncoo-education,com.roncoo.education.course.service.api.auth,AuthApiCourseChapterPeriodAuditController,update,Long Identifier
roncoo-education,com.roncoo.education.course.service.api.auth,AuthApiCourseChapterPeriodAuditController,sort,Long Identifier
roncoo-education,com.roncoo.education.course.service.api.auth.biz,AuthApiCourseAuditBiz,listForPage,Long Statement
roncoo-education,com.roncoo.education.course.service.api.auth.biz,AuthApiCourseAuditBiz,update,Complex Method
roncoo-education,com.roncoo.education.course.service.api.auth.biz,AuthApiCourseBiz,sign,Complex Conditional
roncoo-education,com.roncoo.education.course.service.api.auth.biz,AuthApiCourseBiz,sign,Complex Method
roncoo-education,com.roncoo.education.course.service.api.auth.biz,AuthApiCourseBiz,sign,Long Statement
