Project Name,Package Name,Type Name,Code Smell
roncoo-education,com.roncoo.education.app.gateway,IndexController,Unutilized Abstraction
roncoo-education,com.roncoo.education.app.sba.config,SecuritySecureConfig,Unutilized Abstraction
roncoo-education,com.roncoo.education.course.feign.interfaces,IFeignAdv,Unutilized Abstraction
roncoo-education,com.roncoo.education.course.feign.interfaces,IFeignCourse,Unutilized Abstraction
roncoo-education,com.roncoo.education.course.feign.interfaces,IFeignCourseAudit,Unutilized Abstraction
roncoo-education,com.roncoo.education.course.feign.interfaces,IFeignCourseCategory,Unutilized Abstraction
roncoo-education,com.roncoo.education.course.feign.interfaces,IFeignCourseChapter,Unutilized Abstraction
roncoo-education,com.roncoo.education.course.feign.interfaces,IFeignCourseChapterAudit,Unutilized Abstraction
roncoo-education,com.roncoo.education.course.feign.interfaces,IFeignCourseChapterPeriod,Unutilized Abstraction
roncoo-education,com.roncoo.education.course.feign.interfaces,IFeignCourseChapterPeriodAudit,Unutilized Abstraction
roncoo-education,com.roncoo.education.course.feign.interfaces,IFeignCourseIntroduce,Unutilized Abstraction
roncoo-education,com.roncoo.education.course.feign.interfaces,IFeignCourseIntroduceAudit,Unutilized Abstraction
roncoo-education,com.roncoo.education.course.feign.interfaces,IFeignCourseRecommend,Unutilized Abstraction
roncoo-education,com.roncoo.education.course.feign.interfaces,IFeignCourseUserStudy,Unutilized Abstraction
roncoo-education,com.roncoo.education.course.feign.interfaces,IFeignCourseUserStudyLog,Unutilized Abstraction
roncoo-education,com.roncoo.education.course.feign.interfaces,IFeignDic,Unutilized Abstraction
roncoo-education,com.roncoo.education.course.feign.interfaces,IFeignDicList,Unutilized Abstraction
roncoo-education,com.roncoo.education.course.feign.interfaces,IFeignOrderPay,Unutilized Abstraction
roncoo-education,com.roncoo.education.course.feign.interfaces,IFeignZone,Unutilized Abstraction
roncoo-education,com.roncoo.education.course.feign.interfaces,IFeignZoneCourse,Unutilized Abstraction
roncoo-education,com.roncoo.education.course.feign.qo,AdvQO,Broken Modularization
roncoo-education,com.roncoo.education.course.feign.qo,CourseAuditQO,Broken Modularization
roncoo-education,com.roncoo.education.course.feign.qo,CourseCategoryQO,Broken Modularization
roncoo-education,com.roncoo.education.course.feign.qo,CourseChapterAuditQO,Broken Modularization
roncoo-education,com.roncoo.education.course.feign.qo,CourseChapterPeriodAuditQO,Broken Modularization
roncoo-education,com.roncoo.education.course.feign.qo,CourseChapterPeriodQO,Broken Modularization
roncoo-education,com.roncoo.education.course.feign.qo,CourseChapterQO,Broken Modularization
roncoo-education,com.roncoo.education.course.feign.qo,CourseIntroduceAuditQO,Broken Modularization
roncoo-education,com.roncoo.education.course.feign.qo,CourseIntroduceQO,Broken Modularization
roncoo-education,com.roncoo.education.course.feign.qo,CourseQO,Broken Modularization
roncoo-education,com.roncoo.education.course.feign.qo,CourseRecommendQO,Broken Modularization
roncoo-education,com.roncoo.education.course.feign.qo,CourseUserStudyLogQO,Broken Modularization
roncoo-education,com.roncoo.education.course.feign.qo,CourseUserStudyQO,Broken Modularization
roncoo-education,com.roncoo.education.course.feign.qo,CourseVideoQO,Broken Modularization
roncoo-education,com.roncoo.education.course.feign.qo,DicListQO,Broken Modularization
roncoo-education,com.roncoo.education.course.feign.qo,DicQO,Broken Modularization
roncoo-education,com.roncoo.education.course.feign.qo,OrderEchartsQO,Unnecessary Abstraction
roncoo-education,com.roncoo.education.course.feign.qo,OrderInfoQO,Broken Modularization
roncoo-education,com.roncoo.education.course.feign.qo,OrderPayQO,Broken Modularization
roncoo-education,com.roncoo.education.course.feign.qo,ZoneCourseQO,Broken Modularization
