Project Name,Package Name,Type Name,Code Smell
opentasks,org.dmfs.tasks.utils,DateTimeToTimeConversionTest,Unutilized Abstraction
opentasks,org.dmfs.tasks.utils,AsyncContentLoader,Unutilized Abstraction
opentasks,org.dmfs.tasks.utils,AsyncModelLoader,Unutilized Abstraction
opentasks,org.dmfs.tasks.utils,BaseActivity,Unutilized Abstraction
opentasks,org.dmfs.tasks.utils,DatabaseInitializedReceiver,Unutilized Abstraction
opentasks,org.dmfs.tasks.utils,FlingDetector,Deficient Encapsulation
opentasks,org.dmfs.tasks.utils,ManifestAppName,Unutilized Abstraction
opentasks,org.dmfs.tasks.utils,ObservableSparseArrayCompat,Unutilized Abstraction
opentasks,org.dmfs.tasks.utils,SafeFragmentUiRunnable,Unutilized Abstraction
opentasks,org.dmfs.tasks.utils,SearchChildDescriptor,Unutilized Abstraction
opentasks,org.dmfs.tasks.utils,SearchHistoryColumns,Unnecessary Abstraction
opentasks,org.dmfs.tasks.utils,SetFromMap,Unutilized Abstraction
opentasks,org.dmfs.tasks.utils,Sorted,Unutilized Abstraction
opentasks,org.dmfs.tasks.utils,TaskIntentFactory,Unutilized Abstraction
opentasks,org.dmfs.tasks.utils,TimeChangeListener,Cyclic-Dependent Modularization
opentasks,org.dmfs.tasks.utils,TimeChangeObserver,Cyclic-Dependent Modularization
opentasks,org.dmfs.tasks.utils,ValidatingUri,Unutilized Abstraction
opentasks,org.dmfs.tasks.utils,WidgetConfigurationColumns,Unnecessary Abstraction
opentasks,org.dmfs.tasks.utils,RecentlyUsedListsNullHandlingTest,Unutilized Abstraction
opentasks,org.dmfs.tasks.utils,ValidatingUriTest,Unutilized Abstraction
opentasks,com.jmedeisis.draglinearlayout,DragLinearLayout,Deficient Encapsulation
opentasks,com.jmedeisis.draglinearlayout,DragLinearLayout,Insufficient Modularization
opentasks,com.jmedeisis.draglinearlayout,DragHandleOnTouchListener,Unutilized Abstraction
opentasks,org.dmfs.tasks.actions,CancelDelayedAction,Unutilized Abstraction
opentasks,org.dmfs.tasks.actions,CancelNotificationAction,Unutilized Abstraction
opentasks,org.dmfs.tasks.actions,CompleteAction,Unutilized Abstraction
opentasks,org.dmfs.tasks.actions,CompleteAction,Broken Hierarchy
opentasks,org.dmfs.tasks.actions,Composite,Unutilized Abstraction
opentasks,org.dmfs.tasks.actions,Conditional,Unutilized Abstraction
