Project Name,Package Name,Type Name,Method Name,Code Smell
jianshi,com.wingjay.jianshi.di,AppModule,provideOkHttpClient,Long Statement
jianshi,com.wingjay.jianshi.di,AppModule,provideOkHttpClient,Magic Number
jianshi,com.wingjay.jianshi.di,AppModule,provideRetrofit,Long Statement
jianshi,com.wingjay.jianshi.global,JianShiApplication,onCreate,Long Statement
jianshi,com.wingjay.jianshi.manager,FullDateManager,yearToChinese,Magic Number
jianshi,com.wingjay.jianshi.manager,FullDateManager,otherToChinese,Magic Number
jianshi,com.wingjay.jianshi.manager,FullDateManager,getTodayDateSeconds,Magic Number
jianshi,com.wingjay.jianshi.manager,FullDateManager,getDateSeconds,Magic Number
jianshi,com.wingjay.jianshi.manager,FullDateManager,getDateTime,Magic Number
jianshi,com.wingjay.jianshi.manager,PayDeveloperManager,getPayDeveloperDialogData,Long Statement
jianshi,com.wingjay.jianshi.manager,PayDeveloperManager,call,Long Statement
jianshi,com.wingjay.jianshi.manager,PayDeveloperManager,displayPayDeveloperDialog,Long Statement
jianshi,com.wingjay.jianshi.manager,ScreenshotManager,shotScreen,Magic Number
jianshi,com.wingjay.jianshi.manager,ScreenshotManager,call,Magic Number
jianshi,com.wingjay.jianshi.manager,UserManager,login,Complex Conditional
jianshi,com.wingjay.jianshi.manager,UserManager,login,Long Statement
jianshi,com.wingjay.jianshi.manager,UserManager,call,Complex Conditional
jianshi,com.wingjay.jianshi.manager,UserManager,signup,Complex Conditional
jianshi,com.wingjay.jianshi.manager,UserManager,signup,Long Statement
jianshi,com.wingjay.jianshi.manager,UserManager,logout,Long Statement
jianshi,com.wingjay.jianshi.manager,UserManager,onFailure,Long Statement
jianshi,com.wingjay.jianshi.network,GlobalRequestInterceptor,intercept,Long Statement
jianshi,com.wingjay.jianshi.network,GlobalRequestInterceptor,intercept,Magic Number
jianshi,com.wingjay.jianshi.prefs,UserPrefs,setNextFetchHomeImagePoemTime,Long Identifier
jianshi,com.wingjay.jianshi.prefs,UserPrefs,setNextFetchHomeImagePoemTime,Long Statement
jianshi,com.wingjay.jianshi.prefs,UserPrefs,setNextFetchHomeImagePoemTime,Magic Number
jianshi,com.wingjay.jianshi.prefs,UserPrefs,canFetchNextHomeImagePoem,Long Identifier
jianshi,com.wingjay.jianshi.prefs,UserPrefs,canFetchNextHomeImagePoem,Magic Number
jianshi,com.wingjay.jianshi.prefs,UserPrefs,setBackgroundColor,Long Identifier
jianshi,com.wingjay.jianshi.prefs,UserPrefs,getBackgroundColor,Long Identifier
jianshi,com.wingjay.jianshi.prefs,UserPrefs,setPayDeveloperDialogLastShowTimeSeconds,Long Identifier
jianshi,com.wingjay.jianshi.prefs,UserPrefs,setPayDeveloperDialogLastShowTimeSeconds,Magic Number
jianshi,com.wingjay.jianshi.prefs,UserPrefs,ableToShowPayDeveloperDialog,Long Identifier
jianshi,com.wingjay.jianshi.prefs,UserPrefs,ableToShowPayDeveloperDialog,Magic Number
jianshi,com.wingjay.jianshi.sync,ChangedData,parse,Long Statement
jianshi,com.wingjay.jianshi.sync,SyncManager,sync,Complex Method
jianshi,com.wingjay.jianshi.sync,SyncManager,call,Complex Method
jianshi,com.wingjay.jianshi.ui,DiaryListActivity,onResume,Long Statement
jianshi,com.wingjay.jianshi.ui,DiaryListActivity,onItemLongClick,Long Statement
jianshi,com.wingjay.jianshi.ui,DiaryListActivity,onClick,Long Statement
jianshi,com.wingjay.jianshi.ui,EditActivity,saveDiary,Long Statement
jianshi,com.wingjay.jianshi.ui,EditActivity,loadDiary,Long Statement
jianshi,com.wingjay.jianshi.ui,EditActivity,onBackPressed,Long Statement
jianshi,com.wingjay.jianshi.ui,MainActivity,showPayDialog,Long Statement
jianshi,com.wingjay.jianshi.ui,MainActivity,call,Long Statement
jianshi,com.wingjay.jianshi.ui,MainActivity,tryNotifyUpgrade,Long Statement
jianshi,com.wingjay.jianshi.ui,MainActivity,loadImagePoem,Long Statement
jianshi,com.wingjay.jianshi.ui,MainActivity,setImagePoem,Long Statement
jianshi,com.wingjay.jianshi.ui,SettingActivity,onCreate,Magic Number
jianshi,com.wingjay.jianshi.ui,SettingActivity,checkVersionUpgrade,Long Statement
jianshi,com.wingjay.jianshi.ui,SettingActivity,call,Long Statement
jianshi,com.wingjay.jianshi.ui,SettingActivity,chooseBgColor,Long Statement
jianshi,com.wingjay.jianshi.ui,SignupActivity,signUp,Magic Number
jianshi,com.wingjay.jianshi.ui,SplashActivity,onCreate,Magic Number
jianshi,com.wingjay.jianshi.ui,ViewActivity,share,Long Statement
jianshi,com.wingjay.jianshi.ui,ViewActivity,call,Long Statement
jianshi,com.wingjay.jianshi.ui,ViewActivity,loadDiary,Long Statement
jianshi,com.wingjay.jianshi.ui.widget,BgColorPickDialogFragment,getView,Long Identifier
jianshi,com.wingjay.jianshi.ui.widget,BgColorPickDialogFragment,onClick,Long Identifier
jianshi,com.wingjay.jianshi.ui.widget,BgColorPickDialogFragment,setOnBackgroundColorChangedListener,Long Identifier
jianshi,com.wingjay.jianshi.ui.widget,DatePickDialogFragment,onCreate,Complex Conditional
jianshi,com.wingjay.jianshi.ui.widget,DatePickDialogFragment,initDateSet,Magic Number
jianshi,com.wingjay.jianshi.ui.widget,DayChooser,init,Magic Number
jianshi,com.wingjay.jianshi.ui.widget,DayPickDialogFragment,onCreate,Complex Conditional
jianshi,com.wingjay.jianshi.ui.widget,DayPickDialogFragment,constructDayList,Magic Number
jianshi,com.wingjay.jianshi.ui.widget,MultipleRowTextView,initWith,Long Statement
jianshi,com.wingjay.jianshi.ui.widget,MultipleRowTextView,onLayout,Long Parameter List
jianshi,com.wingjay.jianshi.ui.widget,MultipleRowTextView,measureHeight,Magic Number
jianshi,com.wingjay.jianshi.ui.widget,MultipleRowTextView,measureLineWidth,Magic Number
jianshi,com.wingjay.jianshi.ui.widget,MultipleRowTextView,measureFontHeight,Magic Number
jianshi,com.wingjay.jianshi.ui.widget,TextPointView,init,Long Statement
jianshi,com.wingjay.jianshi.ui.widget,TextPointView,onMeasure,Long Statement
jianshi,com.wingjay.jianshi.ui.widget,ThreeLinePoemView,ThreeLinePoemView,Magic Number
jianshi,com.wingjay.jianshi.ui.widget,ThreeLinePoemView,showThreeLinePoem,Long Statement
jianshi,com.wingjay.jianshi.ui.widget,ThreeLinePoemView,showThreeLinePoem,Magic Number
jianshi,com.wingjay.jianshi.ui.widget,VerticalTextView,VerticalTextView,Long Statement
jianshi,com.wingjay.jianshi.util,DateUtil,checkDayAndMonth,Complex Conditional
jianshi,com.wingjay.jianshi.util,DateUtil,checkDayAndMonth,Magic Number
