Project Name,Package Name,Type Name,Method Name,Code Smell
open-event-organizer,com.eventyay.organizer,OrgaApplication,initializeDatabase,Long Statement
open-event-organizer,com.eventyay.organizer,OrgaApplication,onCreate,Long Statement
open-event-organizer,com.eventyay.organizer,OrgaProvider,query,Long Parameter List
open-event-organizer,com.eventyay.organizer.core.attendee.qrscan,ScanQRViewModel,ScanQRViewModel,Long Statement
open-event-organizer,com.eventyay.organizer.core.attendee.qrscan,ScanQRViewModel,ScanQRViewModel,Magic Number
open-event-organizer,com.eventyay.organizer.core.attendee.qrscan,ScanQRViewModel,processBarcode,Long Statement
open-event-organizer,com.eventyay.organizer.core.attendee.qrscan,ScanQRViewModel,loadAttendees,Long Statement
open-event-organizer,com.eventyay.organizer.core.attendee.qrscan,BarcodeGraphic,BarcodeGraphic,Magic Number
open-event-organizer,com.eventyay.organizer.core.attendee.qrscan,BarcodeGraphic,draw,Long Statement
open-event-organizer,com.eventyay.organizer.core.attendee.qrscan,BarcodeGraphic,draw,Magic Number
open-event-organizer,com.eventyay.organizer.core.attendee.qrscan,ScanQRActivity,setCameraSource,Long Statement
open-event-organizer,com.eventyay.organizer.core.attendee.qrscan,ScanQRActivity,setCameraSource,Magic Number
open-event-organizer,com.eventyay.organizer.core.attendee.qrscan,ScanQRActivity,startScan,Long Statement
open-event-organizer,com.eventyay.organizer.core.attendee.qrscan,ScanQRActivity,createBarcodeDetector,Long Statement
open-event-organizer,com.eventyay.organizer.core.settings,EventSettingsFragment,onCreatePreferencesFix,Long Statement
open-event-organizer,com.eventyay.organizer.core.settings,PaymentPrefsFragment,onDisplayPreferenceDialog,Long Statement
open-event-organizer,com.eventyay.organizer.core.settings,SalesDataSettings,onCreatePreferencesFix,Missing default
open-event-organizer,com.eventyay.organizer.core.settings,ScanSettings,onCreatePreferencesFix,Missing default
open-event-organizer,com.eventyay.organizer.core.settings,SettingsFragment,onCreatePreferencesFix,Long Statement
open-event-organizer,com.eventyay.organizer.utils,BrowserUtils,launchUrl,Long Statement
open-event-organizer,com.eventyay.organizer.utils,CurrencyUtils,getCurrecyMap,Empty catch clause
open-event-organizer,com.eventyay.organizer.utils,CurrencyUtils,getCurrencySymbol,Long Statement
open-event-organizer,com.eventyay.organizer.utils,ErrorUtils,getMessage,Complex Conditional
open-event-organizer,com.eventyay.organizer.utils,ErrorUtils,getMessage,Long Statement
open-event-organizer,com.eventyay.organizer.utils,JWTUtils,decode,Magic Number
open-event-organizer,com.eventyay.organizer.utils,JWTUtils,isExpired,Magic Number
open-event-organizer,com.eventyay.organizer.utils,Base64Utils,decode,Magic Number
open-event-organizer,com.eventyay.organizer.utils,SearchUtils,filter,Long Statement
open-event-organizer,com.eventyay.organizer.utils,Utils,indexOf,Long Statement
open-event-organizer,com.eventyay.organizer.utils,Utils,getShareableInformation,Long Statement
open-event-organizer,com.eventyay.organizer.utils,Utils,getShareableInformation,Magic Number
open-event-organizer,com.eventyay.organizer.utils,Utils,encodeImage,Magic Number
open-event-organizer,com.eventyay.organizer.utils,DateServiceTest,testClashLive,Magic Number
open-event-organizer,com.eventyay.organizer.utils,DateServiceTest,testClashPast,Magic Number
open-event-organizer,com.eventyay.organizer.utils,DateServiceTest,testClashUpcoming,Magic Number
open-event-organizer,com.eventyay.organizer.utils,ErrorUtilsTest,setUp,Magic Number
open-event-organizer,com.eventyay.organizer.utils,JWTUtilsTest,shouldParseExpiry,Magic Number
open-event-organizer,com.eventyay.organizer.utils,JWTUtilsTest,shouldParseIdentity,Magic Number
open-event-organizer,com.eventyay.organizer.utils,UtilsTest,shouldFindIndex,Long Statement
open-event-organizer,com.eventyay.organizer.utils,UtilsTest,shouldFindIndex,Magic Number
open-event-organizer,com.eventyay.organizer.common,ContextManager,setOrganiser,Long Statement
open-event-organizer,com.eventyay.organizer.common.di,AppInjector,handleActivity,Long Statement
open-event-organizer,com.eventyay.organizer.common.di.module,NetworkModule,providesObjectMapper,Long Statement
open-event-organizer,com.eventyay.organizer.common.di.module,NetworkModule,providesMappedClasses,Long Statement
open-event-organizer,com.eventyay.organizer.common.di.module,NetworkModule,authenticator,Long Statement
open-event-organizer,com.eventyay.organizer.common.di.module,NetworkModule,providesCache,Magic Number
open-event-organizer,com.eventyay.organizer.common.di.module,NetworkModule,providesOkHttpClient,Long Parameter List
open-event-organizer,com.eventyay.organizer.common.di.module,NetworkModule,providesOkHttpClient,Long Statement
open-event-organizer,com.eventyay.organizer.common.di.module,NetworkModule,providesRetrofitBuilder,Long Statement
open-event-organizer,com.eventyay.organizer.common.rx,ViewTransformers,progressive,Long Statement
open-event-organizer,com.eventyay.organizer.common.rx,ViewTransformers,progressiveCompletable,Long Statement
open-event-organizer,com.eventyay.organizer.core.about,AboutUsFragment,onCreateView,Long Statement
open-event-organizer,com.eventyay.organizer.core.attendee.checkin,AttendeeCheckInFragment,openCheckInHistoryFragment,Long Statement
open-event-organizer,com.eventyay.organizer.core.attendee.checkin,AttendeeCheckInViewModel,start,Long Statement
open-event-organizer,com.eventyay.organizer.core.attendee.history,CheckInHistoryAdapter,onCreateViewHolder,Long Statement
open-event-organizer,com.eventyay.organizer.core.attendee.history,CheckInHistoryViewModel,loadAttendee,Long Statement
open-event-organizer,com.eventyay.organizer.core.attendee.history,CheckInHistoryViewModel,getCheckInDetails,Magic Number
open-event-organizer,com.eventyay.organizer.core.attendee.history,CheckInHistoryViewModelTest,shouldLoadCheckInDetailsSuccessfully,Magic Number
open-event-organizer,com.eventyay.organizer.core.attendee.list,AttendeesFragment,onOptionsItemSelected,Missing default
open-event-organizer,com.eventyay.organizer.core.attendee.list,AttendeesFragment,sortAttendees,Long Statement
open-event-organizer,com.eventyay.organizer.core.attendee.list,AttendeesFragment,setupRecyclerView,Complex Conditional
open-event-organizer,com.eventyay.organizer.core.attendee.list,AttendeesFragment,onScrolled,Complex Conditional
open-event-organizer,com.eventyay.organizer.core.attendee.list,AttendeesViewModel,loadAttendees,Long Statement
open-event-organizer,com.eventyay.organizer.core.attendee.list,AttendeesViewModel,loadAttendeesPageWise,Long Statement
open-event-organizer,com.eventyay.organizer.core.attendee.list,AttendeesViewModel,updateLocal,Long Statement
open-event-organizer,com.eventyay.organizer.core.attendee.list,AttendeesViewModel,listenChanges,Long Statement
open-event-organizer,com.eventyay.organizer.core.attendee.list,SwipeController,onChildDraw,Long Parameter List
open-event-organizer,com.eventyay.organizer.core.attendee.list,SwipeController,onChildDraw,Long Statement
open-event-organizer,com.eventyay.organizer.core.attendee.list,SwipeController,onChildDraw,Magic Number
open-event-organizer,com.eventyay.organizer.core.auth,AuthActivity,handleIntent,Long Statement
open-event-organizer,com.eventyay.organizer.core.auth.login,LoginFragment,openResetPasswordFragment,Long Statement
open-event-organizer,com.eventyay.organizer.core.auth.login,LoginViewModel,login,Long Statement
open-event-organizer,com.eventyay.organizer.core.auth.login,LoginViewModel,login,Magic Number
open-event-organizer,com.eventyay.organizer.core.auth.login,LoginViewModel,requestToken,Long Statement
open-event-organizer,com.eventyay.organizer.core.auth.reset,ResetPasswordViewModel,submitRequest,Long Statement
open-event-organizer,com.eventyay.organizer.core.auth.reset,ResetPasswordViewModel,requestToken,Long Statement
open-event-organizer,com.eventyay.organizer.core.auth.reset,ResetPasswordViewModelTest,shouldShowSubmitTokenError,Long Statement
open-event-organizer,com.eventyay.organizer.core.auth.reset,ResetPasswordViewModelTest,shouldRequestTokenSuccessfully,Long Statement
open-event-organizer,com.eventyay.organizer.core.auth.reset,ResetPasswordViewModelTest,shouldShowRequestTokenError,Long Statement
open-event-organizer,com.eventyay.organizer.core.auth.signup,SignUpViewModel,signUp,Long Statement
open-event-organizer,com.eventyay.organizer.core.auth.start,StartFragment,onStart,Long Statement
open-event-organizer,com.eventyay.organizer.core.auth.start,StartFragment,toNextAuthFragment,Long Statement
open-event-organizer,com.eventyay.organizer.core.auth.start,StartFragment,setupTransitionAnimation,Magic Number
open-event-organizer,com.eventyay.organizer.core.auth.start,StartFragment,attachEmails,Long Statement
open-event-organizer,com.eventyay.organizer.core.auth.start,StartViewModel,checkIsEmailRegistered,Long Statement
open-event-organizer,com.eventyay.organizer.core.event.about,AboutEventActivity,onCreate,Complex Conditional
open-event-organizer,com.eventyay.organizer.core.event.about,AboutEventActivity,onOptionsItemSelected,Missing default
open-event-organizer,com.eventyay.organizer.core.event.about,AboutEventFragment,onOptionsItemSelected,Missing default
open-event-organizer,com.eventyay.organizer.core.event.about,AboutEventFragment,addCopyrightListeners,Long Statement
open-event-organizer,com.eventyay.organizer.core.event.about,AboutEventViewModel,loadEvent,Long Statement
open-event-organizer,com.eventyay.organizer.core.event.about,AboutEventViewModel,loadCopyright,Long Statement
open-event-organizer,com.eventyay.organizer.core.event.about,AboutEventViewModel,deleteCopyright,Long Statement
open-event-organizer,com.eventyay.organizer.core.event.about,AboutEventViewModel,listenChanges,Long Statement
open-event-organizer,com.eventyay.organizer.core.event.about,ToolbarColorChanger,removeChangeListener,Long Statement
open-event-organizer,com.eventyay.organizer.core.event.about,ToolbarColorChanger,observeColor,Long Statement
open-event-organizer,com.eventyay.organizer.core.event.about,ToolbarColorChanger,observeColor,Magic Number
open-event-organizer,com.eventyay.organizer.core.event.chart,ChartViewModel,loadChart,Long Statement
open-event-organizer,com.eventyay.organizer.core.event.copyright,CreateCopyrightFragment,onStart,Long Statement
open-event-organizer,com.eventyay.organizer.core.event.copyright,CreateCopyrightViewModel,createCopyright,Long Statement
open-event-organizer,com.eventyay.organizer.core.event.copyright.update,UpdateCopyrightViewModel,loadCopyright,Long Statement
