Project Name,Package Name,Type Name,Method Name,Code Smell
datagear,org.datagear.analysis,AbstractIdentifiable,hashCode,Magic Number
datagear,org.datagear.analysis,Category,hashCode,Magic Number
datagear,org.datagear.analysis,Category,toString,Long Statement
datagear,org.datagear.analysis,Chart,Chart,Long Parameter List
datagear,org.datagear.analysis,ChartTheme,ChartTheme,Long Parameter List
datagear,org.datagear.analysis,ChartTheme,toString,Long Statement
datagear,org.datagear.analysis,DashboardTheme,DashboardTheme,Long Parameter List
datagear,org.datagear.analysis,DataSetParam,toString,Long Statement
datagear,org.datagear.analysis,DataSetProperty,toString,Long Statement
datagear,org.datagear.analysis,DataSetProperty,resolveDataType,Complex Conditional
datagear,org.datagear.analysis,DataSetProperty,resolveDataType,Complex Method
datagear,org.datagear.analysis,DataSetProperty,resolveDataType,Long Statement
datagear,org.datagear.analysis,DataType,resolveDataType,Complex Conditional
datagear,org.datagear.analysis,DataType,resolveDataType,Complex Method
datagear,org.datagear.analysis,DataType,resolveDataType,Long Statement
datagear,org.datagear.analysis,DataSign,toString,Long Statement
datagear,org.datagear.analysis,ResultDataFormat,hashCode,Magic Number
datagear,org.datagear.analysis,ResultDataFormat,equals,Complex Method
datagear,org.datagear.analysis,ResultDataFormat,toString,Long Statement
datagear,org.datagear.analysis,Theme,setActualBackgroundColor,Long Statement
datagear,org.datagear.analysis,Theme,toString,Long Statement
datagear,org.datagear.analysis.constraint,AbstractValueConstraint,hashCode,Magic Number
datagear,org.datagear.analysis.support,AbstractChartPluginManager,canReplaceForSameId,Empty catch clause
datagear,org.datagear.analysis.support,AbstractCsvDataSet,resolveResult,Long Statement
datagear,org.datagear.analysis.support,AbstractCsvDataSet,resolvePropertyNames,Complex Method
datagear,org.datagear.analysis.support,AbstractCsvDataSet,resolveProperties,Complex Method
datagear,org.datagear.analysis.support,AbstractDataSet,checkRequiredParamValues,Long Statement
datagear,org.datagear.analysis.support,AbstractExcelDataSet,resolvePropertyNames,Complex Method
datagear,org.datagear.analysis.support,AbstractExcelDataSet,resolvePropertyNames,Empty catch clause
datagear,org.datagear.analysis.support,AbstractExcelDataSet,resolveProperties,Complex Method
datagear,org.datagear.analysis.support,AbstractExcelDataSet,resolveCellValue,Complex Method
datagear,org.datagear.analysis.support,AbstractJsonDataSet,resolveResult,Long Statement
datagear,org.datagear.analysis.support,AbstractJsonDataSet,resolveRawData,Complex Method
datagear,org.datagear.analysis.support,AbstractJsonDataSet,resolveRawData,Long Identifier
datagear,org.datagear.analysis.support,AbstractJsonDataSet,resolveJsonObjProperties,Long Statement
datagear,org.datagear.analysis.support,AbstractResolvableDataSet,mergeDataSetProperties,Complex Method
datagear,org.datagear.analysis.support,CategorizationResolver,resolve,Complex Method
datagear,org.datagear.analysis.support,CsvDirectoryFileDataSet,CsvDirectoryFileDataSet,Long Parameter List
datagear,org.datagear.analysis.support,DataSetFmkTemplateResolver,DataSetFmkTemplateResolver,Magic Number
datagear,org.datagear.analysis.support,DataSetFmkTemplateResolver,setDataSetTemplateStandardConfig,Long Identifier
datagear,org.datagear.analysis.support,DataSetFmkTemplateResolver,NameTemplateLoader,Magic Number
datagear,org.datagear.analysis.support,DataSetFmkTemplateResolver,NameTemplateLoader,Long Statement
datagear,org.datagear.analysis.support,DataSetFmkTemplateResolver,hashCode,Magic Number
datagear,org.datagear.analysis.support,NameTemplateLoader,NameTemplateLoader,Magic Number
datagear,org.datagear.analysis.support,NameTemplateLoader,NameTemplateLoader,Long Statement
datagear,org.datagear.analysis.support,NameTemplateLoader,hashCode,Magic Number
datagear,org.datagear.analysis.support,NameTemplateSource,hashCode,Magic Number
datagear,org.datagear.analysis.support,DataSetPropertyValueConverter,convertValue,Complex Method
datagear,org.datagear.analysis.support,DataSetPropertyValueConverter,convertStringValue,Complex Method
datagear,org.datagear.analysis.support,DataSetPropertyValueConverter,convertBooleanValue,Complex Conditional
datagear,org.datagear.analysis.support,DataSetPropertyValueConverter,convertBooleanValue,Long Statement
