Project Name,Package Name,Type Name,Code Smell
datagear,org.datagear.analysis,AbstractDataNameType,Unutilized Abstraction
datagear,org.datagear.analysis,AbstractIdentifiable,Unutilized Abstraction
datagear,org.datagear.analysis,Category,Deficient Encapsulation
datagear,org.datagear.analysis,Chart,Broken Hierarchy
datagear,org.datagear.analysis,ChartDefinition,Deficient Encapsulation
datagear,org.datagear.analysis,ChartParam,Unutilized Abstraction
datagear,org.datagear.analysis,ChartParam,Deficient Encapsulation
datagear,org.datagear.analysis,DataType,Unnecessary Abstraction
datagear,org.datagear.analysis,DataType,Deficient Encapsulation
datagear,org.datagear.analysis,ChartPlugin,Unutilized Abstraction
datagear,org.datagear.analysis,ChartQuery,Unutilized Abstraction
datagear,org.datagear.analysis,ChartTheme,Insufficient Modularization
datagear,org.datagear.analysis,Dashboard,Deficient Encapsulation
datagear,org.datagear.analysis,Dashboard,Broken Hierarchy
datagear,org.datagear.analysis,DashboardQuery,Unutilized Abstraction
datagear,org.datagear.analysis,DashboardTheme,Deficient Encapsulation
datagear,org.datagear.analysis,DashboardTheme,Broken Hierarchy
datagear,org.datagear.analysis,DashboardWidget,Unutilized Abstraction
datagear,org.datagear.analysis,DataNameType,Unutilized Abstraction
datagear,org.datagear.analysis,DataSet,Unutilized Abstraction
datagear,org.datagear.analysis,DataSetParam,Unutilized Abstraction
datagear,org.datagear.analysis,DataSetParam,Deficient Encapsulation
datagear,org.datagear.analysis,DataSetParam,Broken Hierarchy
datagear,org.datagear.analysis,DataType,Unutilized Abstraction
datagear,org.datagear.analysis,InputType,Unutilized Abstraction
datagear,org.datagear.analysis,InputType,Deficient Encapsulation
datagear,org.datagear.analysis,InputType,Broken Modularization
datagear,org.datagear.analysis,DataSetProperty,Unutilized Abstraction
datagear,org.datagear.analysis,DataSetProperty,Deficient Encapsulation
datagear,org.datagear.analysis,DataSetProperty,Broken Hierarchy
datagear,org.datagear.analysis,DataSetQuery,Unutilized Abstraction
datagear,org.datagear.analysis,DataSign,Deficient Encapsulation
datagear,org.datagear.analysis,Identifiable,Unutilized Abstraction
datagear,org.datagear.analysis,RenderException,Unutilized Abstraction
datagear,org.datagear.analysis,ResolvableDataSet,Unutilized Abstraction
datagear,org.datagear.analysis,ResultDataFormat,Deficient Encapsulation
datagear,org.datagear.analysis,ResultDataFormatAware,Unutilized Abstraction
datagear,org.datagear.analysis,TemplateDashboard,Unutilized Abstraction
datagear,org.datagear.analysis,TemplateDashboardWidget,Deficient Encapsulation
datagear,org.datagear.analysis,TemplateDashboardWidget,Broken Hierarchy
datagear,org.datagear.analysis,Theme,Deficient Encapsulation
datagear,org.datagear.analysis,Theme,Insufficient Modularization
datagear,org.datagear.analysis.constraint,AbstractValueConstraint,Unutilized Abstraction
datagear,org.datagear.analysis.constraint,AbstractValueConstraint,Broken Hierarchy
datagear,org.datagear.analysis.constraint,Constraint,Unnecessary Abstraction
datagear,org.datagear.analysis.constraint,Constraint,Unutilized Abstraction
datagear,org.datagear.analysis.constraint,Max,Unutilized Abstraction
datagear,org.datagear.analysis.constraint,Max,Broken Hierarchy
datagear,org.datagear.analysis.constraint,MaxLength,Unutilized Abstraction
datagear,org.datagear.analysis.constraint,MaxLength,Broken Hierarchy
datagear,org.datagear.analysis.constraint,Min,Unutilized Abstraction
datagear,org.datagear.analysis.constraint,Min,Broken Hierarchy
datagear,org.datagear.analysis.constraint,MinLength,Unutilized Abstraction
datagear,org.datagear.analysis.constraint,MinLength,Broken Hierarchy
datagear,org.datagear.analysis.constraint,Required,Unutilized Abstraction
datagear,org.datagear.analysis.constraint,Required,Broken Hierarchy
datagear,org.datagear.analysis.support,AbstractChartPlugin,Insufficient Modularization
datagear,org.datagear.analysis.support,AbstractCsvDataSet,Unutilized Abstraction
datagear,org.datagear.analysis.support,AbstractCsvDataSet,Deficient Encapsulation
datagear,org.datagear.analysis.support,AbstractCsvDataSet,Broken Hierarchy
datagear,org.datagear.analysis.support,AbstractCsvFileDataSet,Unutilized Abstraction
datagear,org.datagear.analysis.support,AbstractCsvFileDataSet,Broken Hierarchy
datagear,org.datagear.analysis.support,AbstractDataSet,Unutilized Abstraction
datagear,org.datagear.analysis.support,AbstractDataSet,Deficient Encapsulation
datagear,org.datagear.analysis.support,AbstractDataSet,Insufficient Modularization
datagear,org.datagear.analysis.support,AbstractExcelDataSet,Unutilized Abstraction
datagear,org.datagear.analysis.support,AbstractExcelDataSet,Deficient Encapsulation
datagear,org.datagear.analysis.support,AbstractExcelDataSet,Broken Hierarchy
datagear,org.datagear.analysis.support,AbstractExcelDataSet,Insufficient Modularization
datagear,org.datagear.analysis.support,AbstractJsonDataSet,Unutilized Abstraction
datagear,org.datagear.analysis.support,AbstractJsonDataSet,Deficient Encapsulation
datagear,org.datagear.analysis.support,AbstractJsonDataSet,Broken Hierarchy
datagear,org.datagear.analysis.support,AbstractJsonFileDataSet,Unutilized Abstraction
datagear,org.datagear.analysis.support,AbstractJsonFileDataSet,Broken Hierarchy
datagear,org.datagear.analysis.support,AbstractResolvableDataSet,Unutilized Abstraction
datagear,org.datagear.analysis.support,AbstractResolvableDataSet,Broken Hierarchy
datagear,org.datagear.analysis.support,AbstractTemplateDashboardWidgetResManager,Unutilized Abstraction
datagear,org.datagear.analysis.support,ChartParamValueConverter,Unutilized Abstraction
datagear,org.datagear.analysis.support,ChartParamValueConverter,Broken Hierarchy
datagear,org.datagear.analysis.support,ChartWidget,Deficient Encapsulation
datagear,org.datagear.analysis.support,ConcurrentChartPluginManager,Unutilized Abstraction
datagear,org.datagear.analysis.support,ConcurrentChartPluginManager,Broken Hierarchy
datagear,org.datagear.analysis.support,CsvDirectoryFileDataSet,Unutilized Abstraction
datagear,org.datagear.analysis.support,CsvDirectoryFileDataSet,Broken Hierarchy
datagear,org.datagear.analysis.support,CsvValueDataSet,Unutilized Abstraction
datagear,org.datagear.analysis.support,CsvValueDataSet,Broken Hierarchy
datagear,org.datagear.analysis.support,DataSetFmkTemplateResolver,Deficient Encapsulation
datagear,org.datagear.analysis.support,DataSetFmkTemplateResolver,Insufficient Modularization
datagear,org.datagear.analysis.support,DataSetParamValueConverter,Unutilized Abstraction
datagear,org.datagear.analysis.support,DataSetParamValueRequiredException,Unutilized Abstraction
datagear,org.datagear.analysis.support,DataSetPropertyNotFoundException,Unutilized Abstraction
datagear,org.datagear.analysis.support,DataSetPropertyValueConverter,Unutilized Abstraction
datagear,org.datagear.analysis.support,DataSetPropertyValueConverter,Broken Hierarchy
datagear,org.datagear.analysis.support,DataValueConverter,Unutilized Abstraction
datagear,org.datagear.analysis.support,DataValueConverter,Deficient Encapsulation
datagear,org.datagear.analysis.support,DataValueConvertionException,Unutilized Abstraction
datagear,org.datagear.analysis.support,ErrorMessageDashboardResult,Unutilized Abstraction
datagear,org.datagear.analysis.support,ExcelDirectoryFileDataSet,Unutilized Abstraction
datagear,org.datagear.analysis.support,ExcelDirectoryFileDataSet,Broken Hierarchy
datagear,org.datagear.analysis.support,FileTemplateDashboardWidgetResManager,Unutilized Abstraction
datagear,org.datagear.analysis.support,FileTemplateDashboardWidgetResManager,Broken Hierarchy
datagear,org.datagear.analysis.support,HeaderContentNotNameValueObjArrayJsonException,Unutilized Abstraction
datagear,org.datagear.analysis.support,HeaderContentNotNameValueObjArrayJsonException,Broken Hierarchy
datagear,org.datagear.analysis.support,HttpDataSet,Unutilized Abstraction
datagear,org.datagear.analysis.support,HttpDataSet,Deficient Encapsulation
datagear,org.datagear.analysis.support,HttpDataSet,Insufficient Modularization
datagear,org.datagear.analysis.support,HttpResponseJsonDataSet,Broken Hierarchy
datagear,org.datagear.analysis.support,JsonDirectoryFileDataSet,Unutilized Abstraction
datagear,org.datagear.analysis.support,JsonDirectoryFileDataSet,Broken Hierarchy
datagear,org.datagear.analysis.support,JsonValueDataSet,Broken Hierarchy
datagear,org.datagear.analysis.support,LocationIcon,Deficient Encapsulation
datagear,org.datagear.analysis.support,LocationResource,Deficient Encapsulation
