Project Name,Package Name,Type Name,Code Smell
zheng,com.zheng.api.common.constant,ApiConstant,Unnecessary Abstraction
zheng,com.zheng.api.common.constant,ApiConstant,Unutilized Abstraction
zheng,com.zheng.api.common.constant,ApiResult,Unutilized Abstraction
zheng,com.zheng.api.rpc.api,ApiServiceMock,Unutilized Abstraction
zheng,com.zheng.api.rpc.service.impl,ApiServiceImpl,Unutilized Abstraction
zheng,com.zheng.api.rpc,ZhengApiRpcServiceApplication,Unutilized Abstraction
zheng,com.zheng.api.server.controller,TestController,Unutilized Abstraction
zheng,com.zheng.api.server.jms,DefaultMessageQueueListener,Unutilized Abstraction
zheng,com.zheng.cms.admin.controller.manage,CmsArticleController,Unutilized Abstraction
zheng,com.zheng.cms.admin.controller.manage,CmsCategoryController,Unutilized Abstraction
zheng,com.zheng.cms.admin.controller.manage,CmsCommentController,Unutilized Abstraction
zheng,com.zheng.cms.admin.controller.manage,CmsMenuController,Unutilized Abstraction
zheng,com.zheng.cms.admin.controller.manage,CmsPageController,Unutilized Abstraction
zheng,com.zheng.cms.admin.controller.manage,CmsSettingController,Unutilized Abstraction
zheng,com.zheng.cms.admin.controller.manage,CmsTagController,Unutilized Abstraction
zheng,com.zheng.cms.admin.controller.manage,CmsTopicController,Unutilized Abstraction
zheng,com.zheng.cms.admin.controller,ManageController,Unutilized Abstraction
zheng,com.zheng.cms.admin.interceptor,ManageInterceptor,Unutilized Abstraction
zheng,com.zheng.cms.admin.jms,DefaultMessageQueueListener,Unutilized Abstraction
zheng,com.zheng.cms.common.constant,CmsConstant,Unnecessary Abstraction
zheng,com.zheng.cms.common.constant,CmsConstant,Unutilized Abstraction
zheng,com.zheng.cms.common.constant,CmsResult,Unutilized Abstraction
zheng,com.zheng.cms.dao,Generator,Unutilized Abstraction
zheng,com.zheng.cms.dao.model,CmsArticle,Insufficient Modularization
zheng,com.zheng.cms.dao.model,CmsArticleCategoryExample,Insufficient Modularization
zheng,com.zheng.cms.dao.model,GeneratedCriteria,Unutilized Abstraction
zheng,com.zheng.cms.dao.model,GeneratedCriteria,Wide Hierarchy
zheng,com.zheng.cms.dao.model,GeneratedCriteria,Insufficient Modularization
zheng,com.zheng.cms.dao.model,Criteria,Unutilized Abstraction
zheng,com.zheng.cms.dao.model,Criterion,Unutilized Abstraction
zheng,com.zheng.cms.dao.model,CmsArticleExample,Insufficient Modularization
zheng,com.zheng.cms.dao.model,CmsArticleTagExample,Insufficient Modularization
zheng,com.zheng.cms.dao.model,CmsCategory,Insufficient Modularization
zheng,com.zheng.cms.dao.model,CmsCategoryExample,Insufficient Modularization
zheng,com.zheng.cms.dao.model,CmsCategoryTagExample,Insufficient Modularization
zheng,com.zheng.cms.dao.model,CmsComment,Insufficient Modularization
zheng,com.zheng.cms.dao.model,CmsCommentExample,Insufficient Modularization
zheng,com.zheng.cms.dao.model,CmsMenuExample,Insufficient Modularization
zheng,com.zheng.cms.dao.model,CmsPage,Insufficient Modularization
