Project Name,Package Name,Type Name,Code Smell
Hentoid,me.devsaki.hentoid.customssiv,CustomSubsamplingScaleImageView,Deficient Encapsulation
Hentoid,me.devsaki.hentoid.customssiv,CustomSubsamplingScaleImageView,Insufficient Modularization
Hentoid,me.devsaki.hentoid.customssiv,SingleImage,Unnecessary Abstraction
Hentoid,me.devsaki.hentoid.customssiv,Tile,Broken Modularization
Hentoid,me.devsaki.hentoid.customssiv,Anim,Broken Modularization
Hentoid,me.devsaki.hentoid.customssiv,AnimationBuilder,Unutilized Abstraction
Hentoid,me.devsaki.hentoid.customssiv,DefaultOnAnimationEventListener,Unutilized Abstraction
Hentoid,me.devsaki.hentoid.customssiv,DefaultOnImageEventListener,Unutilized Abstraction
Hentoid,me.devsaki.hentoid.customssiv,DefaultOnStateChangedListener,Unutilized Abstraction
Hentoid,me.devsaki.hentoid.customssiv,ProcessBitmapResult,Unutilized Abstraction
Hentoid,me.devsaki.hentoid.customssiv.decoder,CompatDecoderFactory,Unutilized Abstraction
Hentoid,me.devsaki.hentoid.customssiv.decoder,ImageDecoder,Unutilized Abstraction
Hentoid,me.devsaki.hentoid.customssiv.decoder,SkiaImageDecoder,Unutilized Abstraction
Hentoid,me.devsaki.hentoid.customssiv.decoder,SkiaImageRegionDecoder,Unutilized Abstraction
Hentoid,me.devsaki.hentoid.customssiv.util,FileHelper,Deficient Encapsulation
Hentoid,me.devsaki.hentoid.customssiv.util,ImageHelper,Deficient Encapsulation
Hentoid,androidx.documentfile.provider,CachedDocumentFile,Unutilized Abstraction
Hentoid,me.devsaki.hentoid.activities,Api29MigrationActivity,Unutilized Abstraction
Hentoid,me.devsaki.hentoid.activities,BaseActivity,Unutilized Abstraction
Hentoid,me.devsaki.hentoid.activities,DrawerEditActivity,Unutilized Abstraction
Hentoid,me.devsaki.hentoid.activities,DrawerEditActivity,Broken Hierarchy
Hentoid,me.devsaki.hentoid.activities,LibraryActivity,Unutilized Abstraction
Hentoid,me.devsaki.hentoid.activities,LibraryActivity,Broken Hierarchy
Hentoid,me.devsaki.hentoid.activities,LibraryActivity,Cyclic-Dependent Modularization
Hentoid,me.devsaki.hentoid.activities,LibraryActivity,Insufficient Modularization
Hentoid,me.devsaki.hentoid.activities,LibraryPagerAdapter,Unutilized Abstraction
Hentoid,me.devsaki.hentoid.activities,MissingWebViewActivity,Unutilized Abstraction
Hentoid,me.devsaki.hentoid.activities,MissingWebViewActivity,Broken Hierarchy
Hentoid,me.devsaki.hentoid.activities,PinPreferenceActivity,Unutilized Abstraction
Hentoid,me.devsaki.hentoid.activities,QueueActivity,Unutilized Abstraction
Hentoid,me.devsaki.hentoid.activities,QueueActivity,Broken Hierarchy
Hentoid,me.devsaki.hentoid.activities,ScreenSlidePagerAdapter,Unutilized Abstraction
Hentoid,me.devsaki.hentoid.activities,ReaderActivity,Unutilized Abstraction
Hentoid,me.devsaki.hentoid.activities,ReaderActivity,Broken Hierarchy
Hentoid,me.devsaki.hentoid.activities,SearchActivity,Unutilized Abstraction
Hentoid,me.devsaki.hentoid.activities,SearchActivity,Broken Hierarchy
Hentoid,me.devsaki.hentoid.activities,SplashActivity,Unutilized Abstraction
Hentoid,me.devsaki.hentoid.activities,UnlockActivity,Cyclic-Dependent Modularization
Hentoid,me.devsaki.hentoid.activities.sources,AllPornComicActivity,Unutilized Abstraction
Hentoid,me.devsaki.hentoid.activities.sources,ASMHentaiActivity,Unutilized Abstraction
Hentoid,me.devsaki.hentoid.activities.sources,BaseWebActivity,Wide Hierarchy
Hentoid,me.devsaki.hentoid.activities.sources,BaseWebActivity,Insufficient Modularization
Hentoid,me.devsaki.hentoid.activities.sources,FetchHandler,Unutilized Abstraction
Hentoid,me.devsaki.hentoid.activities.sources,XhrHandler,Unutilized Abstraction
Hentoid,me.devsaki.hentoid.activities.sources,CustomWebViewClient,Insufficient Modularization
Hentoid,me.devsaki.hentoid.activities.sources,DoujinsActivity,Unutilized Abstraction
Hentoid,me.devsaki.hentoid.activities.sources,EHentaiActivity,Unutilized Abstraction
Hentoid,me.devsaki.hentoid.activities.sources,EHentaiWebClient,Unutilized Abstraction
Hentoid,me.devsaki.hentoid.activities.sources,ExHentaiActivity,Unutilized Abstraction
Hentoid,me.devsaki.hentoid.activities.sources,ExHentaiWebClient,Unutilized Abstraction
Hentoid,me.devsaki.hentoid.activities.sources,HbrowseActivity,Unutilized Abstraction
Hentoid,me.devsaki.hentoid.activities.sources,HdPornComicsActivity,Unutilized Abstraction
Hentoid,me.devsaki.hentoid.activities.sources,Hentai2ReadActivity,Deficient Encapsulation
Hentoid,me.devsaki.hentoid.activities.sources,HentaifoxActivity,Unutilized Abstraction
Hentoid,me.devsaki.hentoid.activities.sources,HitomiActivity,Unutilized Abstraction
Hentoid,me.devsaki.hentoid.activities.sources,HitomiActivity,Broken Hierarchy
Hentoid,me.devsaki.hentoid.activities.sources,ImhentaiActivity,Unutilized Abstraction
Hentoid,me.devsaki.hentoid.activities.sources,LusciousActivity,Unutilized Abstraction
Hentoid,me.devsaki.hentoid.activities.sources,LusciousActivity,Deficient Encapsulation
Hentoid,me.devsaki.hentoid.activities.sources,LusciousWebClient,Broken Hierarchy
Hentoid,me.devsaki.hentoid.activities.sources,Manhwa18Activity,Deficient Encapsulation
Hentoid,me.devsaki.hentoid.activities.sources,ManhwaActivity,Deficient Encapsulation
Hentoid,me.devsaki.hentoid.activities.sources,MrmActivity,Unutilized Abstraction
Hentoid,me.devsaki.hentoid.activities.sources,MrmWebClient,Unutilized Abstraction
Hentoid,me.devsaki.hentoid.activities.sources,MultpornActivity,Unutilized Abstraction
Hentoid,me.devsaki.hentoid.activities.sources,MusesActivity,Unutilized Abstraction
Hentoid,me.devsaki.hentoid.activities.sources,NhentaiActivity,Unutilized Abstraction
Hentoid,me.devsaki.hentoid.activities.sources,PixivActivity,Unutilized Abstraction
Hentoid,me.devsaki.hentoid.activities.sources,PixivActivity,Broken Hierarchy
Hentoid,me.devsaki.hentoid.activities.sources,PorncomixActivity,Unutilized Abstraction
Hentoid,me.devsaki.hentoid.activities.sources,PururinActivity,Unutilized Abstraction
Hentoid,me.devsaki.hentoid.activities.sources,SimplyActivity,Unutilized Abstraction
Hentoid,me.devsaki.hentoid.activities.sources,SimplyActivity,Deficient Encapsulation
Hentoid,me.devsaki.hentoid.activities.sources,SimplyActivity,Broken Hierarchy
Hentoid,me.devsaki.hentoid.activities.sources,ToonilyActivity,Deficient Encapsulation
Hentoid,me.devsaki.hentoid.activities.sources,TsuminoActivity,Unutilized Abstraction
Hentoid,me.devsaki.hentoid.activities.sources,TsuminoWebViewClient,Unutilized Abstraction
Hentoid,me.devsaki.hentoid.adapters,ImagePagerAdapter,Insufficient Modularization
Hentoid,me.devsaki.hentoid.adapters,ImgLoader,Unutilized Abstraction
Hentoid,me.devsaki.hentoid.core,Consts,Deficient Encapsulation
Hentoid,me.devsaki.hentoid.core,CustomGlideModule,Unutilized Abstraction
Hentoid,me.devsaki.hentoid.core,EmergencyRestartHandler,Unutilized Abstraction
Hentoid,me.devsaki.hentoid.core,HentoidApp,Cyclic-Dependent Modularization
Hentoid,me.devsaki.hentoid.core,LifeCycleListener,Unutilized Abstraction
Hentoid,me.devsaki.hentoid.database,ActivePagedList,Unutilized Abstraction
Hentoid,me.devsaki.hentoid.database,CollectionDAO,Cyclic-Dependent Modularization
Hentoid,me.devsaki.hentoid.database,CollectionDAO,Insufficient Modularization
Hentoid,me.devsaki.hentoid.database,ObjectBoxDAO,Unutilized Abstraction
Hentoid,me.devsaki.hentoid.database,ObjectBoxDAO,Insufficient Modularization
Hentoid,me.devsaki.hentoid.database,ObjectBoxDB,Insufficient Modularization
Hentoid,me.devsaki.hentoid.database,PredeterminedDataSourceFactory,Unutilized Abstraction
Hentoid,me.devsaki.hentoid.database,RandomDataSourceFactory,Unutilized Abstraction
Hentoid,me.devsaki.hentoid.database.converters,InstantConverter,Unutilized Abstraction
