Project Name,Package Name,Type Name,Code Smell
SkyTube,free.rm.skytube.businessobjects,AsyncTaskParallel,Unutilized Abstraction
SkyTube,free.rm.skytube.businessobjects,FeedUpdaterReceiver,Unutilized Abstraction
SkyTube,free.rm.skytube.businessobjects,FeedUpdaterService,Deficient Encapsulation
SkyTube,free.rm.skytube.businessobjects,FeedUpdaterService,Cyclic-Dependent Modularization
SkyTube,free.rm.skytube.businessobjects,FeedUpdaterSetupReceiver,Unutilized Abstraction
SkyTube,free.rm.skytube.businessobjects,FileDownloader,Unutilized Abstraction
SkyTube,free.rm.skytube.businessobjects,FileDownloader,Insufficient Modularization
SkyTube,free.rm.skytube.gui.activities,BaseActivity,Deficient Encapsulation
SkyTube,free.rm.skytube.gui.activities,BaseActivity,Insufficient Modularization
SkyTube,free.rm.skytube.gui.activities,SessionManagerListenerImpl,Unutilized Abstraction
SkyTube,free.rm.skytube.gui.activities,ExternalUrlActivity,Unutilized Abstraction
SkyTube,free.rm.skytube.gui.activities,MainActivity,Deficient Encapsulation
SkyTube,free.rm.skytube.gui.activities,MainActivity,Cyclic-Dependent Modularization
SkyTube,free.rm.skytube.gui.activities,MainActivity,Insufficient Modularization
SkyTube,free.rm.skytube.gui.activities,VideoBlockerPlugin,Cyclic-Dependent Modularization
SkyTube,free.rm.skytube.gui.activities,PermissionsActivity,Deficient Encapsulation
SkyTube,free.rm.skytube.gui.activities,PreferencesActivity,Deficient Encapsulation
SkyTube,free.rm.skytube.gui.activities,PreferencesActivity,Cyclic-Dependent Modularization
SkyTube,free.rm.skytube.gui.activities,HeaderFragment,Unutilized Abstraction
SkyTube,free.rm.skytube.gui.activities,RouterActivity,Unutilized Abstraction
SkyTube,free.rm.skytube.gui.activities,ShareBookmarkActivity,Unutilized Abstraction
SkyTube,free.rm.skytube.gui.activities,ThumbnailViewerActivity,Deficient Encapsulation
SkyTube,free.rm.skytube.gui.activities,ThumbnailViewerActivity,Cyclic-Dependent Modularization
SkyTube,free.rm.skytube.gui.activities,ThumbnailDownloader,Unutilized Abstraction
SkyTube,free.rm.skytube.gui.activities,YouTubePlayerActivity,Deficient Encapsulation
SkyTube,free.rm.skytube.gui.activities,YouTubePlayerActivity,Cyclic-Dependent Modularization
SkyTube,free.rm.skytube.gui.activities,BaseActivity,Unutilized Abstraction
SkyTube,free.rm.skytube.gui.businessobjects,CastOptionsProvider,Unutilized Abstraction
SkyTube,free.rm.skytube.gui.businessobjects,YouTubePlayer,Cyclic-Dependent Modularization
SkyTube,free.rm.skytube.gui.businessobjects,BlockedVideosDialog,Unutilized Abstraction
SkyTube,free.rm.skytube.gui.businessobjects,BlockedVideosDialog,Broken Hierarchy
