Project Name,Package Name,Type Name,Code Smell
sportstracker,de.saring.sportstracker.core,STOptions,Insufficient Modularization
sportstracker,de.saring.sportstracker.data,EntryFilter,Insufficient Modularization
sportstracker,de.saring.sportstracker.data,Exercise,Insufficient Modularization
sportstracker,de.saring.sportstracker.data,ExerciseList,Broken Hierarchy
sportstracker,de.saring.sportstracker.data,NoteList,Unnecessary Abstraction
sportstracker,de.saring.sportstracker.data,SportTypeList,Unnecessary Abstraction
sportstracker,de.saring.sportstracker.data,WeightList,Unnecessary Abstraction
sportstracker,de.saring.sportstracker.data,EntryFilterTest,Unutilized Abstraction
sportstracker,de.saring.sportstracker.data,EquipmentTest,Unutilized Abstraction
sportstracker,de.saring.sportstracker.data,ExerciseListTest,Unutilized Abstraction
sportstracker,de.saring.sportstracker.data,ExerciseListTest,Insufficient Modularization
sportstracker,de.saring.sportstracker.data,NoteListTest,Unutilized Abstraction
sportstracker,de.saring.sportstracker.data,SportSubTypeTest,Unutilized Abstraction
sportstracker,de.saring.sportstracker.data,SportTypeTest,Unutilized Abstraction
sportstracker,de.saring.sportstracker.data,WeightListTest,Unutilized Abstraction
sportstracker,de.saring.sportstracker.data.statistic,StatisticCalculator,Insufficient Modularization
sportstracker,de.saring.sportstracker.data.statistic,StatisticCalculatorTest,Unutilized Abstraction
sportstracker,de.saring.sportstracker.gui.dialogs,AboutDialogController,Unutilized Abstraction
sportstracker,de.saring.sportstracker.gui.dialogs,AboutDialogController,Broken Hierarchy
sportstracker,de.saring.sportstracker.gui.dialogs,AbstractDialogController,Wide Hierarchy
sportstracker,de.saring.sportstracker.gui.dialogs,DialogProvider,Deficient Encapsulation
sportstracker,de.saring.sportstracker.gui.dialogs,ExerciseDialogController,Unutilized Abstraction
sportstracker,de.saring.sportstracker.gui.dialogs,ExerciseDialogController,Broken Hierarchy
sportstracker,de.saring.sportstracker.gui.dialogs,IntensityToStringConverter,Unutilized Abstraction
sportstracker,de.saring.sportstracker.gui.dialogs,ExerciseViewModel,Deficient Encapsulation
sportstracker,de.saring.sportstracker.gui.dialogs,FilterDialogController,Broken Hierarchy
sportstracker,de.saring.sportstracker.gui.dialogs,IntensityItemToStringConverter,Unutilized Abstraction
sportstracker,de.saring.sportstracker.gui.dialogs,FilterViewModel,Deficient Encapsulation
sportstracker,de.saring.sportstracker.gui.dialogs,IntensityItem,Deficient Encapsulation
sportstracker,de.saring.sportstracker.gui.dialogs,HRMFileOpenDialog,Unutilized Abstraction
sportstracker,de.saring.sportstracker.gui.dialogs,NoteDialogController,Unutilized Abstraction
sportstracker,de.saring.sportstracker.gui.dialogs,NoteDialogController,Broken Hierarchy
sportstracker,de.saring.sportstracker.gui.dialogs,NoteViewModel,Deficient Encapsulation
sportstracker,de.saring.sportstracker.gui.dialogs,OverviewDialogController,Unutilized Abstraction
sportstracker,de.saring.sportstracker.gui.dialogs,OverviewDialogController,Broken Hierarchy
sportstracker,de.saring.sportstracker.gui.dialogs,OverviewDialogController,Insufficient Modularization
sportstracker,de.saring.sportstracker.gui.dialogs,PreferencesDialogController,Unutilized Abstraction
sportstracker,de.saring.sportstracker.gui.dialogs,PreferencesDialogController,Broken Hierarchy
sportstracker,de.saring.sportstracker.gui.dialogs,PreferencesViewModel,Deficient Encapsulation
sportstracker,de.saring.sportstracker.gui.dialogs,SportTypeDialogController,Unutilized Abstraction
sportstracker,de.saring.sportstracker.gui.dialogs,SportTypeDialogController,Broken Hierarchy
sportstracker,de.saring.sportstracker.gui.dialogs,EquipmentListCell,Unutilized Abstraction
