Project Name,Package Name,Type Name,Method Name,Code Smell
JSH_ERP,com.jsh.erp.config,PluginConfiguration,toString,Long Statement
JSH_ERP,com.jsh.erp.config,Swagger2Config,createRestApi,Long Statement
JSH_ERP,com.jsh.erp.config,Swagger2Config,apiInfo,Long Statement
JSH_ERP,com.jsh.erp.config,TenantConfig,paginationInterceptor,Complex Conditional
JSH_ERP,com.jsh.erp.config,TenantConfig,paginationInterceptor,Long Statement
JSH_ERP,com.jsh.erp.config,TenantConfig,doTableFilter,Complex Conditional
JSH_ERP,com.jsh.erp.config,TenantConfig,doTableFilter,Long Statement
JSH_ERP,com.jsh.erp.controller,AccountController,getAccount,Magic Number
JSH_ERP,com.jsh.erp.controller,AccountController,findAccountInOutList,Long Parameter List
JSH_ERP,com.jsh.erp.controller,AccountController,findAccountInOutList,Long Statement
JSH_ERP,com.jsh.erp.controller,AccountController,findAccountInOutList,Magic Number
JSH_ERP,com.jsh.erp.controller,AccountController,getStatistics,Magic Number
JSH_ERP,com.jsh.erp.controller,AccountHeadController,getDetailByNumber,Magic Number
JSH_ERP,com.jsh.erp.controller,AccountItemController,getDetailList,Long Statement
JSH_ERP,com.jsh.erp.controller,AccountItemController,getDetailList,Magic Number
JSH_ERP,com.jsh.erp.controller,DepotController,getAllList,Magic Number
JSH_ERP,com.jsh.erp.controller,DepotController,findDepotByCurrentUser,Magic Number
JSH_ERP,com.jsh.erp.controller,DepotHeadController,findInDetail,Long Parameter List
JSH_ERP,com.jsh.erp.controller,DepotHeadController,findInDetail,Long Statement
JSH_ERP,com.jsh.erp.controller,DepotHeadController,findInDetail,Magic Number
JSH_ERP,com.jsh.erp.controller,DepotHeadController,findInOutMaterialCount,Long Parameter List
JSH_ERP,com.jsh.erp.controller,DepotHeadController,findInOutMaterialCount,Long Statement
JSH_ERP,com.jsh.erp.controller,DepotHeadController,findInOutMaterialCount,Magic Number
JSH_ERP,com.jsh.erp.controller,DepotHeadController,findallocationDetail,Long Parameter List
JSH_ERP,com.jsh.erp.controller,DepotHeadController,findallocationDetail,Long Statement
JSH_ERP,com.jsh.erp.controller,DepotHeadController,findallocationDetail,Magic Number
JSH_ERP,com.jsh.erp.controller,DepotHeadController,findStatementAccount,Long Parameter List
JSH_ERP,com.jsh.erp.controller,DepotHeadController,findStatementAccount,Long Statement
JSH_ERP,com.jsh.erp.controller,DepotHeadController,findStatementAccount,Magic Number
JSH_ERP,com.jsh.erp.controller,DepotHeadController,getDetailByNumber,Magic Number
