Project Name,Package Name,Type Name,Code Smell
Android-PickerView,com.bigkoo.pickerviewdemo,ApplicationTest,Unutilized Abstraction
Android-PickerView,com.bigkoo.pickerviewdemo,FragmentTestActivity,Unutilized Abstraction
Android-PickerView,com.bigkoo.pickerviewdemo,GetJsonDataUtil,Unutilized Abstraction
Android-PickerView,com.bigkoo.pickerviewdemo,MainActivity,Insufficient Modularization
Android-PickerView,com.bigkoo.pickerviewdemo,TestFragment,Unutilized Abstraction
Android-PickerView,com.bigkoo.pickerviewdemo.bean,CardBean,Unutilized Abstraction
Android-PickerView,com.bigkoo.pickerviewdemo.bean,CityBean,Unutilized Abstraction
Android-PickerView,com.bigkoo.pickerviewdemo.bean,ProvinceBean,Unutilized Abstraction
Android-PickerView,com.bigkoo.pickerview,ApplicationTest,Unutilized Abstraction
Android-PickerView,com.bigkoo.pickerview.adapter,ArrayWheelAdapter,Unutilized Abstraction
Android-PickerView,com.bigkoo.pickerview.adapter,NumericWheelAdapter,Unutilized Abstraction
Android-PickerView,com.bigkoo.pickerview.builder,OptionsPickerBuilder,Unutilized Abstraction
Android-PickerView,com.bigkoo.pickerview.builder,OptionsPickerBuilder,Insufficient Modularization
Android-PickerView,com.bigkoo.pickerview.builder,TimePickerBuilder,Unutilized Abstraction
Android-PickerView,com.bigkoo.pickerview.builder,TimePickerBuilder,Insufficient Modularization
Android-PickerView,com.bigkoo.pickerview.configure,PickerOptions,Deficient Encapsulation
Android-PickerView,com.bigkoo.pickerview.utils,LunarCalendar,Deficient Encapsulation
Android-PickerView,com.bigkoo.pickerview.view,BasePickerView,Insufficient Modularization
Android-PickerView,com.bigkoo.pickerview.view,WheelOptions,Insufficient Modularization
Android-PickerView,com.bigkoo.pickerview.view,WheelTime,Deficient Encapsulation
Android-PickerView,com.bigkoo.pickerview.view,WheelTime,Insufficient Modularization
Android-PickerView,test.wheelview,ExampleInstrumentedTest,Unutilized Abstraction
Android-PickerView,com.contrarywind.interfaces,IPickerViewData,Unutilized Abstraction
Android-PickerView,com.contrarywind.listener,LoopViewGestureListener,Unutilized Abstraction
Android-PickerView,com.contrarywind.timer,InertiaTimerTask,Unutilized Abstraction
Android-PickerView,com.contrarywind.timer,MessageHandler,Deficient Encapsulation
Android-PickerView,com.contrarywind.timer,SmoothScrollTimerTask,Unutilized Abstraction
Android-PickerView,com.contrarywind.view,WheelView,Insufficient Modularization
