Project Name,Package Name,Type Name,Method Name,Code Smell
jdemetra-app,ec.nbdemetra.anomalydetection,ControlNode,createSheet,Long Statement
jdemetra-app,ec.nbdemetra.anomalydetection,OutliersNode,createSheet,Long Statement
jdemetra-app,ec.nbdemetra.anomalydetection,CheckLastNode,createSheet,Long Statement
jdemetra-app,ec.nbdemetra.anomalydetection.html,HtmlOutliers,write,Magic Number
jdemetra-app,ec.nbdemetra.anomalydetection.html,HtmlOutliers,getForeground,Missing default
jdemetra-app,ec.nbdemetra.anomalydetection.report,AnomalyPojo,AnomalyPojo,Long Parameter List
jdemetra-app,ec.nbdemetra.anomalydetection.report,CheckLastReportAction,process,Complex Method
jdemetra-app,ec.nbdemetra.anomalydetection.report,CheckLastReportAction,process,Long Statement
jdemetra-app,ec.nbdemetra.anomalydetection.report,CheckLastSortPanel,getComparator,Complex Method
jdemetra-app,ec.nbdemetra.anomalydetection.report,CheckLastSortPanel,getComparator,Magic Number
jdemetra-app,ec.nbdemetra.anomalydetection.report,CheckLastSortPanel,getComparator,Missing default
jdemetra-app,ec.nbdemetra.anomalydetection.report,CheckLastSortPanel,initComponents,Long Statement
jdemetra-app,ec.nbdemetra.anomalydetection.report,DefaultCheckLastReport,createReport,Magic Number
jdemetra-app,ec.nbdemetra.anomalydetection.report,ReportSelectionDialog,ReportSelectionDialog,Magic Number
jdemetra-app,ec.nbdemetra.anomalydetection.ui,AnomalyDetectionChart,AnomalyDetectionChart,Long Statement
jdemetra-app,ec.nbdemetra.anomalydetection.ui,AnomalyDetectionChart,apply,Long Statement
jdemetra-app,ec.nbdemetra.anomalydetection.ui,AnomalyDetectionChart,toTable,Magic Number
jdemetra-app,ec.nbdemetra.anomalydetection.ui,CopyOutliers,toTable,Magic Number
jdemetra-app,ec.nbdemetra.anomalydetection.ui,CheckLastBatchUI,CheckLastBatchUI,Magic Number
jdemetra-app,ec.nbdemetra.anomalydetection.ui,CheckLastBatchUI,createToolBar,Magic Number
jdemetra-app,ec.nbdemetra.anomalydetection.ui,CheckLastBatchUI,createLastButton,Magic Number
jdemetra-app,ec.nbdemetra.anomalydetection.ui,CheckLastBatchUI,componentOpened,Magic Number
jdemetra-app,ec.nbdemetra.anomalydetection.ui,CheckLastBatchUI,doInBackground,Long Statement
jdemetra-app,ec.nbdemetra.anomalydetection.ui,CheckLastBatchUI,process,Magic Number
jdemetra-app,ec.nbdemetra.anomalydetection.ui,CheckLastBatchUI,onStateChange,Magic Number
jdemetra-app,ec.nbdemetra.anomalydetection.ui,CheckLastBatchUI,onCollectionChange,Magic Number
jdemetra-app,ec.nbdemetra.anomalydetection.ui,SwingWorkerImpl,doInBackground,Long Statement
jdemetra-app,ec.nbdemetra.anomalydetection.ui,SwingWorkerImpl,process,Magic Number
jdemetra-app,ec.nbdemetra.anomalydetection.ui,JTsAnomalyGrid,onStateChange,Magic Number
jdemetra-app,ec.nbdemetra.anomalydetection.ui,JTsAnomalyGrid,process,Magic Number
jdemetra-app,ec.nbdemetra.anomalydetection.ui,JTsAnomalyGrid,getTableCellRendererComponent,Complex Method
jdemetra-app,ec.nbdemetra.anomalydetection.ui,JTsAnomalyGrid,getTableCellRendererComponent,Long Parameter List
