Project Name,Package Name,Type Name,Code Smell
jdemetra-app,ec.nbdemetra.anomalydetection,AnomalyItem,Insufficient Modularization
jdemetra-app,ec.nbdemetra.anomalydetection,ControlNode,Cyclic-Dependent Modularization
jdemetra-app,ec.nbdemetra.anomalydetection,OutliersNode,Cyclic-Dependent Modularization
jdemetra-app,ec.nbdemetra.anomalydetection,CheckLastNode,Cyclic-Dependent Modularization
jdemetra-app,ec.nbdemetra.anomalydetection,TramoSpecEditor,Unutilized Abstraction
jdemetra-app,ec.nbdemetra.anomalydetection.comparer,OutlierEstimationComparator,Unutilized Abstraction
jdemetra-app,ec.nbdemetra.anomalydetection.html,HtmlOutliers,Unutilized Abstraction
jdemetra-app,ec.nbdemetra.anomalydetection.report,CheckLastReportAction,Imperative Abstraction
jdemetra-app,ec.nbdemetra.anomalydetection.report,DefaultCheckLastReport,Unutilized Abstraction
jdemetra-app,ec.nbdemetra.anomalydetection.report,ExportJRDataService,Unutilized Abstraction
jdemetra-app,ec.nbdemetra.anomalydetection.report,ReportSelectionDialog,Unutilized Abstraction
jdemetra-app,ec.nbdemetra.anomalydetection.ui,AnomalyDetectionChart,Deficient Encapsulation
jdemetra-app,ec.nbdemetra.anomalydetection.ui,ModelCommand,Unutilized Abstraction
jdemetra-app,ec.nbdemetra.anomalydetection.ui,CopyData,Unutilized Abstraction
jdemetra-app,ec.nbdemetra.anomalydetection.ui,CopyData,Broken Hierarchy
jdemetra-app,ec.nbdemetra.anomalydetection.ui,CopyOutliers,Unutilized Abstraction
jdemetra-app,ec.nbdemetra.anomalydetection.ui,CopyOutliers,Broken Hierarchy
jdemetra-app,ec.nbdemetra.anomalydetection.ui,CheckLastBatchUI,Deficient Encapsulation
jdemetra-app,ec.nbdemetra.anomalydetection.ui,CheckLastBatchUI,Cyclic-Dependent Modularization
jdemetra-app,ec.nbdemetra.anomalydetection.ui,CheckLastBatchUI,Insufficient Modularization
jdemetra-app,ec.nbdemetra.anomalydetection.ui,SwingWorkerImpl,Unutilized Abstraction
jdemetra-app,ec.nbdemetra.anomalydetection.ui,JTsAnomalyGrid,Deficient Encapsulation
jdemetra-app,ec.nbdemetra.anomalydetection.ui,JTsAnomalyGrid,Cyclic-Dependent Modularization
jdemetra-app,ec.nbdemetra.anomalydetection.ui,JTsAnomalyGrid,Insufficient Modularization
jdemetra-app,ec.nbdemetra.anomalydetection.ui,AnomalyCellRenderer,Unutilized Abstraction
jdemetra-app,ec.nbdemetra.anomalydetection.ui,JTsCheckLastList,Deficient Encapsulation
