Project Name,Package Name,Type Name,Code Smell
Aria2App,com.gianlu.aria2app.activities.adddownload,AddBase64Bundle,Deficient Encapsulation
Aria2App,com.gianlu.aria2app.activities.adddownload,AddBase64Bundle,Broken Hierarchy
Aria2App,com.gianlu.aria2app.activities.adddownload,AddDownloadBundle,Deficient Encapsulation
Aria2App,com.gianlu.aria2app.activities.adddownload,CannotReadException,Unutilized Abstraction
Aria2App,com.gianlu.aria2app.activities.adddownload,AddMetalinkBundle,Broken Hierarchy
Aria2App,com.gianlu.aria2app.activities.adddownload,AddTorrentBundle,Deficient Encapsulation
Aria2App,com.gianlu.aria2app.activities.adddownload,AddTorrentBundle,Broken Hierarchy
Aria2App,com.gianlu.aria2app.activities.adddownload,AddUriBundle,Deficient Encapsulation
Aria2App,com.gianlu.aria2app.activities.adddownload,AddUriBundle,Broken Hierarchy
Aria2App,com.gianlu.aria2app.activities.adddownload,Base64Fragment,Deficient Encapsulation
Aria2App,com.gianlu.aria2app.activities.adddownload,NoFileException,Unutilized Abstraction
Aria2App,com.gianlu.aria2app.activities.adddownload,NoFileException,Deficient Encapsulation
Aria2App,com.gianlu.aria2app.activities.adddownload,UrisFragment,Unexploited Encapsulation
Aria2App,com.gianlu.aria2app.activities.adddownload,UrisFragment,Missing Hierarchy
Aria2App,com.gianlu.aria2app.activities,BatchAddActivity,Deficient Encapsulation
Aria2App,com.gianlu.aria2app.activities,RestartListener,Unutilized Abstraction
Aria2App,com.gianlu.aria2app.activities,EditProfileActivity,Cyclic-Dependent Modularization
Aria2App,com.gianlu.aria2app.activities,EditProfileActivity,Insufficient Modularization
Aria2App,com.gianlu.aria2app.activities,ProfileFragmentsAdapter,Cyclic-Dependent Modularization
Aria2App,com.gianlu.aria2app.activities.editprofile,AuthenticationFragment,Deficient Encapsulation
Aria2App,com.gianlu.aria2app.activities.editprofile,AuthenticationFragment,Broken Hierarchy
Aria2App,com.gianlu.aria2app.activities.editprofile,AuthenticationFragment,Cyclic-Dependent Modularization
Aria2App,com.gianlu.aria2app.activities.editprofile,Fields,Deficient Encapsulation
Aria2App,com.gianlu.aria2app.activities.editprofile,Fields,Cyclic-Dependent Modularization
Aria2App,com.gianlu.aria2app.activities.editprofile,CertificateInputView,Deficient Encapsulation
Aria2App,com.gianlu.aria2app.activities.editprofile,CertificateInputView,Cyclic-Dependent Modularization
Aria2App,com.gianlu.aria2app.activities.editprofile,ConnectionFragment,Deficient Encapsulation
Aria2App,com.gianlu.aria2app.activities.editprofile,ConnectionFragment,Broken Hierarchy
Aria2App,com.gianlu.aria2app.activities.editprofile,ConnectionFragment,Cyclic-Dependent Modularization
Aria2App,com.gianlu.aria2app.activities.editprofile,ConnectionFragment,Insufficient Modularization
Aria2App,com.gianlu.aria2app.activities.editprofile,Fields,Unutilized Abstraction
Aria2App,com.gianlu.aria2app.activities.editprofile,DirectDownloadFragment,Deficient Encapsulation
