Project Name,Package Name,Type Name,Method Name,Code Smell
bookdash-android-app,org.bookdash.android.presentation.about,AboutFragmentTest,loadAboutBookDash_SeeInformation,Long Statement
bookdash-android-app,org.bookdash.android.presentation,CustomTestRunner,keepSceenAwake,Long Statement
bookdash-android-app,org.bookdash.android.presentation.listbooks,ListBooksActivityTest,setUp,Long Statement
bookdash-android-app,org.bookdash.android.presentation.listbooks,BookAdapter,onBindViewHolder,Long Statement
bookdash-android-app,org.bookdash.android.presentation.listbooks,ListBooksFragment,onActivityResult,Long Statement
bookdash-android-app,org.bookdash.android.presentation.listbooks,ListBooksFragment,onViewCreated,Long Statement
bookdash-android-app,org.bookdash.android.presentation.listbooks,ListBooksFragment,showLanguagePopover,Long Statement
bookdash-android-app,org.bookdash.android.presentation.listbooks,ListBooksFragment,run,Long Statement
bookdash-android-app,org.bookdash.android.presentation.listbooks,ListBooksPresenter,ListBooksPresenter,Long Parameter List
bookdash-android-app,org.bookdash.android.presentation.listbooks,ListBooksPresenter,loadLanguages,Long Statement
bookdash-android-app,org.bookdash.android.presentation.listbooks,ListBooksPresenter,saveSelectedLanguage,Long Statement
bookdash-android-app,org.bookdash.android.presentation.listbooks,ListBooksPresenter,loadBooksForLanguagePreference,Long Statement
bookdash-android-app,org.bookdash.android.presentation.listbooks,ListBooksPresenter,clickOpenLanguagePopover,Long Statement
bookdash-android-app,org.bookdash.android.presentation.listbooks,ListBooksPresenter,loadBooksForLanguage,Long Statement
bookdash-android-app,org.bookdash.android.presentation.listbooks,ListBooksPresenterTest,setup,Long Statement
bookdash-android-app,org.bookdash.android.presentation.listbooks,ListBooksPresenterTest,loadBooksForLanguagePreference_LoadsBooks_ShowsBooks,Long Statement
bookdash-android-app,org.bookdash.android.presentation.listbooks,ListBooksPresenterTest,loadBooksForLanguage_ThrowsError_ShowsError,Long Statement
bookdash-android-app,org.bookdash.android.presentation.bookinfo,BookInfoActivity,onCreate,Long Statement
bookdash-android-app,org.bookdash.android.presentation.bookinfo,BookInfoActivity,onTransitionStart,Long Statement
bookdash-android-app,org.bookdash.android.presentation.bookinfo,BookInfoActivity,enterAnimation,Long Statement
bookdash-android-app,org.bookdash.android.presentation.bookinfo,BookInfoActivity,enterAnimation,Magic Number
bookdash-android-app,org.bookdash.android.presentation.bookinfo,BookInfoActivity,loadImage,Long Statement
bookdash-android-app,org.bookdash.android.presentation.bookinfo,BookInfoActivity,extractPaletteColors,Long Statement
bookdash-android-app,org.bookdash.android.presentation.bookinfo,BookInfoActivity,extractPaletteColors,Magic Number
bookdash-android-app,org.bookdash.android.presentation.bookinfo,BookInfoActivity,onGenerated,Long Statement
bookdash-android-app,org.bookdash.android.presentation.bookinfo,BookInfoActivity,onGenerated,Magic Number
bookdash-android-app,org.bookdash.android.presentation.bookinfo,BookInfoActivity,setToolbarColor,Magic Number
bookdash-android-app,org.bookdash.android.presentation.bookinfo,BookInfoActivity,showDownloadFinished,Magic Number
bookdash-android-app,org.bookdash.android.presentation.bookinfo,BookInfoPresenter,BookInfoPresenter,Long Parameter List
bookdash-android-app,org.bookdash.android.presentation.bookinfo,BookInfoPresenter,loadContributorInformation,Long Statement
bookdash-android-app,org.bookdash.android.presentation.bookinfo,BookInfoPresenter,downloadBook,Long Statement
bookdash-android-app,org.bookdash.android.presentation.bookinfo,ContributorAdapter,onBindViewHolder,Long Statement
bookdash-android-app,org.bookdash.android.presentation.bookinfo,BookInfoPresenterTest,setupListBooksPresenter,Long Statement
bookdash-android-app,org.bookdash.android.presentation.bookinfo,BookInfoPresenterTest,loadContributorInformation_ErrorThrown_ShowsSnackbarError,Long Statement
bookdash-android-app,org.bookdash.android.presentation.bookinfo,BookInfoPresenterTest,downloadBook_SendsProgressUpdates_UpdatesView,Magic Number
bookdash-android-app,org.bookdash.android.presentation.bookinfo,BookInfoPresenterTest,observableWithProgress,Magic Number
bookdash-android-app,org.bookdash.android.presentation.bookinfo,BookInfoPresenterTest,downloadBook_Completed_UpdatesView,Magic Number
bookdash-android-app,org.bookdash.android.presentation.bookinfo,BookInfoPresenterTest,completeDownload,Magic Number
bookdash-android-app,org.bookdash.android.presentation.bookinfo,BookInfoPresenterTest,downloadBook_CompletedBookPagesNull_ShowsErrorMsg,Magic Number
bookdash-android-app,org.bookdash.android.presentation.bookinfo,BookInfoPresenterTest,downloadBook_OnError_ShowsErrorMessage,Long Statement
bookdash-android-app,org.bookdash.android.presentation.bookinfo,BookInfoPresenterTest,downloadBook_OnError_ShowsErrorMessage,Magic Number
bookdash-android-app,org.bookdash.android.presentation.search,SearchActivityTest,searchActivity_enterTypeSearchTerm_Displays2Results,Long Statement
bookdash-android-app,org.bookdash.android.presentation.search,SearchActivityTest,childAtPosition,Long Statement
bookdash-android-app,org.bookdash.android.presentation.search,SearchActivityTest,matchesSafely,Long Statement
bookdash-android-app,org.bookdash.android.presentation.search,SearchActivity,onCreate,Long Statement
bookdash-android-app,org.bookdash.android.presentation.search,SearchActivity,onOptionsItemSelected,Missing default
bookdash-android-app,org.bookdash.android.presentation.search,SearchPresenter,search,Long Statement
bookdash-android-app,org.bookdash.android.presentation.search,SearchPresenterTest,getFakeBooks,Long Statement
bookdash-android-app,org.bookdash.android.presentation.search,SearchPresenterTest,search_NoInternet_ShowsNoInternetMsg,Long Statement
bookdash-android-app,org.bookdash.android.presentation.search,SearchPresenterTest,search_NoValidMatches_ShowsNoResultsMsg,Long Statement
bookdash-android-app,org.bookdash.android.presentation.search,SearchPresenterTest,search_NoSearchTerm_ThrowsError,Long Statement
bookdash-android-app,org.bookdash.android.presentation.splash,SplashActivity,showSplashAfterDelay,Magic Number
bookdash-android-app,org.bookdash.android.presentation.splash,SplashActivity,loadTutorial,Long Statement
bookdash-android-app,org.bookdash.android.presentation.splash,SplashPresenter,getTutorialItems,Long Statement
bookdash-android-app,org.bookdash.android,BookDashApplication,onCreate,Long Statement
bookdash-android-app,org.bookdash.android,Injection,provideSettingsRepo,Long Statement
bookdash-android-app,org.bookdash.android.config,FirebaseConfig,newInstance,Long Statement
bookdash-android-app,org.bookdash.android.data.book,BookServiceImpl,getRolesForContributor,Long Statement
bookdash-android-app,org.bookdash.android.data.book,BookServiceImpl,call,Long Statement
bookdash-android-app,org.bookdash.android.data.book,DownloadServiceImpl,downloadFile,Long Statement
bookdash-android-app,org.bookdash.android.data.book,DownloadServiceImpl,call,Long Statement
bookdash-android-app,org.bookdash.android.data.book,DownloadServiceImpl,getBookPagesFromDownloadedBook,Long Statement
bookdash-android-app,org.bookdash.android.data.book,DownloadServiceImpl,getBookPagesFromDownloadedBook,Magic Number
bookdash-android-app,org.bookdash.android.data.book,DownloadServiceImpl,call,Magic Number
bookdash-android-app,org.bookdash.android.data.book,FakeBookServiceApiImpl,getContributorsForBook,Long Statement
bookdash-android-app,org.bookdash.android.data.book,BookServiceImplTest,testGetBooksForLanguage,Long Statement
bookdash-android-app,org.bookdash.android.data.settings,SettingsApiImpl,getSavedLanguage,Long Statement
bookdash-android-app,org.bookdash.android.data.settings,SettingsApiImpl,call,Long Statement
bookdash-android-app,org.bookdash.android.data.settings,SettingsApiImpl,isSubscribedToNewBookNotification,Long Identifier
bookdash-android-app,org.bookdash.android.data.settings,SettingsApiImpl,isSubscribedToNewBookNotification,Long Statement
bookdash-android-app,org.bookdash.android.data.settings,SettingsApiImpl,call,Long Identifier
bookdash-android-app,org.bookdash.android.data.settings,SettingsApiImpl,saveNewBookNotificationPreference,Long Identifier
bookdash-android-app,org.bookdash.android.data.settings,SettingsApiImpl,saveNewBookNotificationPreference,Long Statement
bookdash-android-app,org.bookdash.android.data.tutorial,TutorialsRepositoryImpl,getTutorialItems,Long Statement
bookdash-android-app,org.bookdash.android.domain.model,DownloadProgressItem,getDownloadProgress,Magic Number
bookdash-android-app,org.bookdash.android.domain.model.firebase,FireBookDetails,FireBookDetails,Long Parameter List
bookdash-android-app,org.bookdash.android.domain.model.firebase,FireBookDetails,getFolderLocation,Complex Conditional
bookdash-android-app,org.bookdash.android.domain.model.gson,Page,toString,Long Statement
bookdash-android-app,org.bookdash.android.presentation.downloads,DownloadsFragment,onViewCreated,Long Statement
bookdash-android-app,org.bookdash.android.presentation.downloads,DownloadsPresenter,DownloadsPresenter,Long Parameter List
