Project Name,Package Name,Type Name,Code Smell
quollwriter,com.quollwriter.achievements,AchievementsManager,Deficient Encapsulation
quollwriter,com.quollwriter.achievements,AchievementsManager,Cyclic-Dependent Modularization
quollwriter,com.quollwriter.achievements,AchievementsManager,Insufficient Modularization
quollwriter,com.quollwriter.achievements,XMLConstants,Unnecessary Abstraction
quollwriter,com.quollwriter.achievements,XMLConstants,Deficient Encapsulation
quollwriter,com.quollwriter.achievements,AchievementsChecker,Deficient Encapsulation
quollwriter,com.quollwriter.achievements,AchievementsChecker,Cyclic-Dependent Modularization
quollwriter,com.quollwriter.achievements.rules,AbstractAchievementRule,Unutilized Abstraction
quollwriter,com.quollwriter.achievements.rules,AbstractAchievementRule,Deficient Encapsulation
quollwriter,com.quollwriter.achievements.rules,XMLConstants,Unnecessary Abstraction
quollwriter,com.quollwriter.achievements.rules,XMLConstants,Deficient Encapsulation
quollwriter,com.quollwriter.achievements.rules,XMLConstants,Broken Modularization
quollwriter,com.quollwriter.achievements.rules,AchievementRule,Unutilized Abstraction
quollwriter,com.quollwriter.achievements.rules,AchievementRuleFactory,Unutilized Abstraction
quollwriter,com.quollwriter.achievements.rules,AchievementRuleFactory,Deficient Encapsulation
quollwriter,com.quollwriter.achievements.rules,XMLConstants,Unutilized Abstraction
quollwriter,com.quollwriter.achievements.rules,EditorMessageAchievementRule,Unutilized Abstraction
quollwriter,com.quollwriter.achievements.rules,EditorMessageAchievementRule,Deficient Encapsulation
quollwriter,com.quollwriter.achievements.rules,EditorMessageAchievementRule,Broken Hierarchy
quollwriter,com.quollwriter.achievements.rules,EventAchievementRule,Unutilized Abstraction
quollwriter,com.quollwriter.achievements.rules,EventAchievementRule,Deficient Encapsulation
quollwriter,com.quollwriter.achievements.rules,ItemAchievementRule,Unutilized Abstraction
quollwriter,com.quollwriter.achievements.rules,ItemAchievementRule,Deficient Encapsulation
quollwriter,com.quollwriter.achievements.rules,ObjectMatch,Deficient Encapsulation
quollwriter,com.quollwriter.achievements.rules,SentenceAchievementRule,Unutilized Abstraction
quollwriter,com.quollwriter.achievements.rules,SentenceAchievementRule,Deficient Encapsulation
quollwriter,com.quollwriter.achievements.rules,SessionAchievementRule,Unutilized Abstraction
quollwriter,com.quollwriter.achievements.rules,SessionAchievementRule,Deficient Encapsulation
quollwriter,com.quollwriter.achievements.rules,SessionData,Deficient Encapsulation
quollwriter,com.quollwriter.achievements.rules,WordAchievementRule,Unutilized Abstraction
quollwriter,com.quollwriter.achievements.rules,WordAchievementRule,Deficient Encapsulation
