Project Name,Package Name,Type Name,Method Name,Code Smell
u2020,com.jakewharton.u2020.ui,DummyTest,noneOfTheThings,Magic Number
u2020,com.jakewharton.u2020.ui,TelescopeViewContainer,forActivity,Magic Number
u2020,com.jakewharton.u2020.ui,MainActivity,onCreate,Missing default
u2020,com.jakewharton.u2020.ui.bugreport,BugReportLens,onBugReportSubmit,Long Statement
u2020,com.jakewharton.u2020.ui.bugreport,BugReportLens,submitReport,Long Statement
u2020,com.jakewharton.u2020.ui.bugreport,BugReportLens,getDensityString,Complex Method
u2020,com.jakewharton.u2020.ui.bugreport,BugReportLens,getDensityString,Missing default
u2020,com.jakewharton.u2020.ui.bugreport,BugReportView,getReport,Long Statement
u2020,com.jakewharton.u2020.data,DebugDataModule,provideOkHttpClient,Long Statement
u2020,com.jakewharton.u2020.data,DebugDataModule,provideNetworkDelay,Magic Number
u2020,com.jakewharton.u2020.data,DebugDataModule,provideNetworkFailurePercent,Magic Number
u2020,com.jakewharton.u2020.data,DebugDataModule,provideNetworkVariancePercent,Magic Number
u2020,com.jakewharton.u2020.data,DebugDataModule,provideScalpelWireframeEnabled,Long Identifier
u2020,com.jakewharton.u2020.data,DataModule,providePicasso,Long Statement
u2020,com.jakewharton.u2020.data,LumberYard,displayLevel,Missing default
u2020,com.jakewharton.u2020.data,Entry,displayLevel,Missing default
u2020,com.jakewharton.u2020.data.api,DebugApiModule,provideBehavior,Long Parameter List
u2020,com.jakewharton.u2020.data.api,ApiModule,provideRetrofit,Long Statement
u2020,com.jakewharton.u2020.data.prefs,InetSocketAddressPreferenceAdapter,get,Magic Number
u2020,com.jakewharton.u2020.data.prefs,InetSocketAddressPreferenceAdapter,parse,Magic Number
u2020,com.jakewharton.u2020.ui.debug,ContextualDebugActions,ContextualDebugActions,Magic Number
u2020,com.jakewharton.u2020.ui.debug,ContextualDebugActions,createButton,Long Statement
u2020,com.jakewharton.u2020.ui.debug,DebugDrawerLayout,DebugDrawerLayout,Magic Number
u2020,com.jakewharton.u2020.ui.debug,DebugDrawerLayout,setDrawerLockMode,Complex Method
u2020,com.jakewharton.u2020.ui.debug,DebugDrawerLayout,updateDrawerState,Complex Method
u2020,com.jakewharton.u2020.ui.debug,DebugDrawerLayout,updateChildrenImportantForAccessibility,Complex Conditional
u2020,com.jakewharton.u2020.ui.debug,DebugDrawerLayout,findDrawerWithGravity,Long Statement
u2020,com.jakewharton.u2020.ui.debug,DebugDrawerLayout,onMeasure,Complex Method
u2020,com.jakewharton.u2020.ui.debug,DebugDrawerLayout,onMeasure,Long Statement
u2020,com.jakewharton.u2020.ui.debug,DebugDrawerLayout,onMeasure,Magic Number
u2020,com.jakewharton.u2020.ui.debug,DebugDrawerLayout,onLayout,Complex Method
u2020,com.jakewharton.u2020.ui.debug,DebugDrawerLayout,onLayout,Long Parameter List
u2020,com.jakewharton.u2020.ui.debug,DebugDrawerLayout,onLayout,Long Statement
u2020,com.jakewharton.u2020.ui.debug,DebugDrawerLayout,onLayout,Magic Number
u2020,com.jakewharton.u2020.ui.debug,DebugDrawerLayout,onLayout,Missing default
