Project Name,Package Name,Type Name,Code Smell
mapbox-android-demo,com.mapbox.mapboxsdk.testapp.action,WaitAction,Unutilized Abstraction
mapbox-android-demo,com.mapbox.mapboxsdk.testapp,BaseActivityTest,Deficient Encapsulation
mapbox-android-demo,com.mapbox.mapboxandroiddemo.account,LandingActivity,Unutilized Abstraction
mapbox-android-demo,com.mapbox.mapboxandroiddemo.account,LoadingActivity,Unutilized Abstraction
mapbox-android-demo,com.mapbox.mapboxandroiddemo,MapboxApplication,Unutilized Abstraction
mapbox-android-demo,com.mapbox.mapboxandroiddemo,MainActivity,Unutilized Abstraction
mapbox-android-demo,com.mapbox.mapboxandroiddemo.adapter,ExampleAdapter,Unutilized Abstraction
mapbox-android-demo,com.mapbox.mapboxandroiddemo.adapter,ViewHolder,Unutilized Abstraction
mapbox-android-demo,com.mapbox.mapboxandroiddemo.examples.basics,MapboxMapOptionActivity,Unutilized Abstraction
mapbox-android-demo,com.mapbox.mapboxandroiddemo.examples.basics,SimpleMapViewActivity,Unutilized Abstraction
mapbox-android-demo,com.mapbox.mapboxandroiddemo.examples.basics,SupportMapFragmentActivity,Unutilized Abstraction
mapbox-android-demo,com.mapbox.mapboxandroiddemo.examples.camera,RestrictCameraActivity,Unutilized Abstraction
mapbox-android-demo,com.mapbox.mapboxandroiddemo.examples.dds,AddRainFallStyleActivity,Unutilized Abstraction
mapbox-android-demo,com.mapbox.mapboxandroiddemo.examples.dds,AddRainFallStyleActivity,Deficient Encapsulation
mapbox-android-demo,com.mapbox.mapboxandroiddemo.examples.dds,BathymetryActivity,Unutilized Abstraction
mapbox-android-demo,com.mapbox.mapboxandroiddemo.examples.dds,ChoroplethJsonVectorMixActivity,Cyclic-Dependent Modularization
mapbox-android-demo,com.mapbox.mapboxandroiddemo.examples.dds,LoadJson,Cyclic-Dependent Modularization
mapbox-android-demo,com.mapbox.mapboxandroiddemo.examples.dds,ChoroplethZoomChangeActivity,Unutilized Abstraction
mapbox-android-demo,com.mapbox.mapboxandroiddemo.examples.dds,CircleRadiusActivity,Unutilized Abstraction
mapbox-android-demo,com.mapbox.mapboxandroiddemo.examples.dds,CreateHotspotsActivity,Unutilized Abstraction
mapbox-android-demo,com.mapbox.mapboxandroiddemo.examples.dds,DrawGeojsonLineActivity,Cyclic-Dependent Modularization
mapbox-android-demo,com.mapbox.mapboxandroiddemo.examples.dds,LoadGeoJson,Cyclic-Dependent Modularization
mapbox-android-demo,com.mapbox.mapboxandroiddemo.examples.dds,DrawPolygonActivity,Unutilized Abstraction
mapbox-android-demo,com.mapbox.mapboxandroiddemo.examples.dds,LoadGeoJson,Unutilized Abstraction
mapbox-android-demo,com.mapbox.mapboxandroiddemo.examples.dds,HeatmapActivity,Unutilized Abstraction
mapbox-android-demo,com.mapbox.mapboxandroiddemo.examples.dds,InfoWindowSymbolLayerActivity,Cyclic-Dependent Modularization
mapbox-android-demo,com.mapbox.mapboxandroiddemo.examples.dds,InfoWindowSymbolLayerActivity,Insufficient Modularization
mapbox-android-demo,com.mapbox.mapboxandroiddemo.examples.dds,LoadGeoJsonDataTask,Cyclic-Dependent Modularization
mapbox-android-demo,com.mapbox.mapboxandroiddemo.examples.dds,GenerateViewIconTask,Unutilized Abstraction
mapbox-android-demo,com.mapbox.mapboxandroiddemo.examples.dds,LineGradientActivity,Unutilized Abstraction
mapbox-android-demo,com.mapbox.mapboxandroiddemo.examples.dds,MultipleGeometriesActivity,Unutilized Abstraction
mapbox-android-demo,com.mapbox.mapboxandroiddemo.examples.dds,MultipleHeatmapStylingActivity,Unutilized Abstraction
mapbox-android-demo,com.mapbox.mapboxandroiddemo.examples.dds,PolygonHolesActivity,Unutilized Abstraction
mapbox-android-demo,com.mapbox.mapboxandroiddemo.examples.dds,Config,Unnecessary Abstraction
mapbox-android-demo,com.mapbox.mapboxandroiddemo.examples.dds,Config,Unutilized Abstraction
mapbox-android-demo,com.mapbox.mapboxandroiddemo.examples.dds,StyleCirclesCategoricallyActivity,Unutilized Abstraction
mapbox-android-demo,com.mapbox.mapboxandroiddemo.examples.dds,StyleLineIdentityPropertyActivity,Unutilized Abstraction
mapbox-android-demo,com.mapbox.mapboxandroiddemo.examples.extrusions,AdjustExtrusionLightActivity,Unutilized Abstraction
mapbox-android-demo,com.mapbox.mapboxandroiddemo.examples.extrusions,Indoor3DMapActivity,Unutilized Abstraction
mapbox-android-demo,com.mapbox.mapboxandroiddemo.examples.extrusions,MarathonExtrusionActivity,Unutilized Abstraction
mapbox-android-demo,com.mapbox.mapboxandroiddemo.examples.extrusions,PopulationDensityExtrusionActivity,Unutilized Abstraction
mapbox-android-demo,com.mapbox.mapboxandroiddemo.examples.extrusions,RotationExtrusionActivity,Unutilized Abstraction
mapbox-android-demo,com.mapbox.mapboxandroiddemo.examples.javaservices,IsochroneSeekbarActivity,Unutilized Abstraction
mapbox-android-demo,com.mapbox.mapboxandroiddemo.examples.javaservices,MapMatchingActivity,Cyclic-Dependent Modularization
mapbox-android-demo,com.mapbox.mapboxandroiddemo.examples.javaservices,LoadGeoJson,Cyclic-Dependent Modularization
mapbox-android-demo,com.mapbox.mapboxandroiddemo.examples.javaservices,MatrixApiActivity,Insufficient Modularization
mapbox-android-demo,com.mapbox.mapboxandroiddemo.examples.javaservices,SingleRecyclerViewMatrixLocation,Unutilized Abstraction
mapbox-android-demo,com.mapbox.mapboxandroiddemo.examples.javaservices,SimplifyPolylineActivity,Cyclic-Dependent Modularization
mapbox-android-demo,com.mapbox.mapboxandroiddemo.examples.javaservices,DrawGeoJson,Cyclic-Dependent Modularization
mapbox-android-demo,com.mapbox.mapboxandroiddemo.examples.javaservices,StaticImageNotificationActivity,Insufficient Modularization
mapbox-android-demo,com.mapbox.mapboxandroiddemo.examples.javaservices,TurfPhysicalCircleActivity,Insufficient Modularization
mapbox-android-demo,com.mapbox.mapboxandroiddemo.examples.labs,AnimatedImageGifActivity,Unutilized Abstraction
mapbox-android-demo,com.mapbox.mapboxandroiddemo.examples.labs,RefreshImageRunnable,Unutilized Abstraction
mapbox-android-demo,com.mapbox.mapboxandroiddemo.examples.labs,BaseballSprayChartActivity,Unutilized Abstraction
mapbox-android-demo,com.mapbox.mapboxandroiddemo.examples.labs,ChangeAttributionColorActivity,Unutilized Abstraction
mapbox-android-demo,com.mapbox.mapboxandroiddemo.examples.labs,HomeScreenWidgetActivity,Unutilized Abstraction
mapbox-android-demo,com.mapbox.mapboxandroiddemo.examples.labs,IndoorMapActivity,Unutilized Abstraction
mapbox-android-demo,com.mapbox.mapboxandroiddemo.examples.labs,MapFogBackgroundActivity,Unutilized Abstraction
mapbox-android-demo,com.mapbox.mapboxandroiddemo.examples.labs,MarkerFollowingRouteActivity,Cyclic-Dependent Modularization
mapbox-android-demo,com.mapbox.mapboxandroiddemo.examples.labs,LoadGeoJson,Cyclic-Dependent Modularization
mapbox-android-demo,com.mapbox.mapboxandroiddemo.examples.labs,PointEvaluator,Unutilized Abstraction
mapbox-android-demo,com.mapbox.mapboxandroiddemo.examples.labs,PulsingLayerOpacityColorActivity,Unutilized Abstraction
mapbox-android-demo,com.mapbox.mapboxandroiddemo.examples.labs,RecyclerViewDirectionsActivity,Cyclic-Dependent Modularization
mapbox-android-demo,com.mapbox.mapboxandroiddemo.examples.labs,RecyclerViewDirectionsActivity,Insufficient Modularization
mapbox-android-demo,com.mapbox.mapboxandroiddemo.examples.labs,SingleRecyclerViewLocation,Unutilized Abstraction
mapbox-android-demo,com.mapbox.mapboxandroiddemo.examples.labs,LocationRecyclerViewAdapter,Cyclic-Dependent Modularization
mapbox-android-demo,com.mapbox.mapboxandroiddemo.examples.labs,RecyclerViewOnMapActivity,Deficient Encapsulation
mapbox-android-demo,com.mapbox.mapboxandroiddemo.examples.labs,LocationRecyclerViewAdapter,Unutilized Abstraction
mapbox-android-demo,com.mapbox.mapboxandroiddemo.examples.labs,MyViewHolder,Unutilized Abstraction
mapbox-android-demo,com.mapbox.mapboxandroiddemo.examples.labs,ItemClickListener,Unutilized Abstraction
mapbox-android-demo,com.mapbox.mapboxandroiddemo.examples.labs,DrawRouteRunnable,Unutilized Abstraction
mapbox-android-demo,com.mapbox.mapboxandroiddemo.examples.labs,SpinningSymbolLayerIconActivity,Unutilized Abstraction
mapbox-android-demo,com.mapbox.mapboxandroiddemo.examples.labs,SymbolLayerMapillaryActivity,Cyclic-Dependent Modularization
mapbox-android-demo,com.mapbox.mapboxandroiddemo.examples.labs,SymbolLayerMapillaryActivity,Insufficient Modularization
mapbox-android-demo,com.mapbox.mapboxandroiddemo.examples.labs,LatLngEvaluator,Unutilized Abstraction
mapbox-android-demo,com.mapbox.mapboxandroiddemo.examples.labs,LoadPoiDataTask,Cyclic-Dependent Modularization
mapbox-android-demo,com.mapbox.mapboxandroiddemo.examples.labs,GenerateViewIconTask,Unutilized Abstraction
mapbox-android-demo,com.mapbox.mapboxandroiddemo.examples.labs,LoadMapillaryDataTask,Cyclic-Dependent Modularization
mapbox-android-demo,com.mapbox.mapboxandroiddemo.examples.location,LocationChangeListeningActivity,Cyclic-Dependent Modularization
mapbox-android-demo,com.mapbox.mapboxandroiddemo.examples.location,LocationChangeListeningActivityLocationCallback,Cyclic-Dependent Modularization
