Project Name,Package Name,Type Name,Method Name,Code Smell
mapbox-android-demo,com.mapbox.mapboxsdk.testapp,BaseActivityTest,beforeTest,Long Statement
mapbox-android-demo,com.mapbox.mapboxsdk.testapp,BaseActivityTest,waitAction,Magic Number
mapbox-android-demo,com.mapbox.mapboxandroiddemo.account,LandingActivity,onCreate,Complex Conditional
mapbox-android-demo,com.mapbox.mapboxandroiddemo.account,LandingActivity,onCreate,Long Statement
mapbox-android-demo,com.mapbox.mapboxandroiddemo.account,LandingActivity,openChromeCustomTab,Long Statement
mapbox-android-demo,com.mapbox.mapboxandroiddemo.account,LandingActivity,setUpButtons,Long Statement
mapbox-android-demo,com.mapbox.mapboxandroiddemo.account,LandingActivity,showErrorDialog,Long Statement
mapbox-android-demo,com.mapbox.mapboxandroiddemo.account,LandingActivity,buildAccountAuthUrl,Long Statement
mapbox-android-demo,com.mapbox.mapboxandroiddemo.account,AccountRetrievalService,getAccessToken,Long Statement
mapbox-android-demo,com.mapbox.mapboxandroiddemo.account,AccountRetrievalService,getUsernameFromJwt,Magic Number
mapbox-android-demo,com.mapbox.mapboxandroiddemo.account,AccountRetrievalService,saveUserInfoToSharedPref,Long Statement
mapbox-android-demo,com.mapbox.mapboxandroiddemo.account,AccountRetrievalService,showErrorDialog,Long Statement
mapbox-android-demo,com.mapbox.mapboxandroiddemo,MainActivity,onCreate,Complex Method
mapbox-android-demo,com.mapbox.mapboxandroiddemo,MainActivity,onCreate,Long Statement
mapbox-android-demo,com.mapbox.mapboxandroiddemo,MainActivity,listItems,Complex Conditional
mapbox-android-demo,com.mapbox.mapboxandroiddemo,MainActivity,onOptionsItemSelected,Long Statement
mapbox-android-demo,com.mapbox.mapboxandroiddemo,MainActivity,buildSettingsDialog,Long Statement
mapbox-android-demo,com.mapbox.mapboxandroiddemo,MainActivity,initializeModels,Long Method
mapbox-android-demo,com.mapbox.mapboxandroiddemo,MainActivity,initializeModels,Long Statement
mapbox-android-demo,com.mapbox.mapboxandroiddemo.adapter,ExampleAdapter,onCreateViewHolder,Magic Number
mapbox-android-demo,com.mapbox.mapboxandroiddemo.adapter,ExampleAdapter,onCreateViewHolder,Missing default
mapbox-android-demo,com.mapbox.mapboxandroiddemo.adapter,ExampleAdapter,getViewType,Magic Number
mapbox-android-demo,com.mapbox.mapboxandroiddemo.examples.basics,MapboxMapOptionActivity,onCreate,Long Statement
mapbox-android-demo,com.mapbox.mapboxandroiddemo.examples.basics,MapboxMapOptionActivity,onCreate,Magic Number
