Project Name,Package Name,Type Name,Code Smell
mct,gov.nasa.arc.mct.canvas,CanvasActivatorTest,Unutilized Abstraction
mct,gov.nasa.arc.mct.canvas,CanvasActivatorTest,Deficient Encapsulation
mct,gov.nasa.arc.mct.canvas,ComponentRegistryAccessTest,Unutilized Abstraction
mct,gov.nasa.arc.mct.canvas,PolicyManagerAccessTest,Unutilized Abstraction
mct,gov.nasa.arc.mct.canvas.formatting,ControlAreaFormattingConstants,Deficient Encapsulation
mct,gov.nasa.arc.mct.canvas.layout,CanvasLayoutManager,Deficient Encapsulation
mct,gov.nasa.arc.mct.canvas.layout,CanvasLayoutManagerTest,Unutilized Abstraction
mct,gov.nasa.arc.mct.canvas.panel,FlatScrollBarUI,Unutilized Abstraction
mct,gov.nasa.arc.mct.canvas.panel,Panel,Cyclic-Dependent Modularization
mct,gov.nasa.arc.mct.canvas.panel,Panel,Insufficient Modularization
mct,gov.nasa.arc.mct.canvas.panel,PanelBorder,Deficient Encapsulation
mct,gov.nasa.arc.mct.canvas.panel,PanelBorder,Insufficient Modularization
mct,gov.nasa.arc.mct.canvas.panel,PanelBorderTest,Unutilized Abstraction
mct,gov.nasa.arc.mct.canvas.persistence,MCTViewManifestationInfo,Deficient Encapsulation
mct,gov.nasa.arc.mct.canvas.persistence,MCTViewManifestationInfo,Insufficient Modularization
mct,gov.nasa.arc.mct.canvas.persistence,AbstractMCTViewManifestationInfoTest,Unutilized Abstraction
mct,gov.nasa.arc.mct.canvas.persistence,RootCanvasClassTest,Unutilized Abstraction
mct,gov.nasa.arc.mct.canvas.policy,CanvasFilterViewPolicy,Unutilized Abstraction
mct,gov.nasa.arc.mct.canvas.policy,EmbeddedCanvasViewsAreNotWriteable,Unutilized Abstraction
mct,gov.nasa.arc.mct.canvas.policy,TestEmbeddedViewsNotWriteable,Unutilized Abstraction
mct,gov.nasa.arc.mct.canvas.provider,CanvasComponentProvider,Unutilized Abstraction
mct,gov.nasa.arc.mct.canvas.view,Augmentation,Cyclic-Dependent Modularization
mct,gov.nasa.arc.mct.canvas.view,Augmentation,Insufficient Modularization
mct,gov.nasa.arc.mct.canvas.view,CanvasFormattingController,Cyclic-Dependent Modularization
mct,gov.nasa.arc.mct.canvas.view,CanvasFormattingController,Insufficient Modularization
mct,gov.nasa.arc.mct.canvas.view,CanvasFormattingControlsPanel,Cyclic-Dependent Modularization
mct,gov.nasa.arc.mct.canvas.view,CanvasFormattingControlsPanel,Insufficient Modularization
mct,gov.nasa.arc.mct.canvas.view,LineComboBoxRenderer,Unutilized Abstraction
mct,gov.nasa.arc.mct.canvas.view,CanvasIcons,Imperative Abstraction
mct,gov.nasa.arc.mct.canvas.view,CanvasManifestation,Deficient Encapsulation
mct,gov.nasa.arc.mct.canvas.view,CanvasManifestation,Cyclic-Dependent Modularization
mct,gov.nasa.arc.mct.canvas.view,CanvasManifestation,Insufficient Modularization
mct,gov.nasa.arc.mct.canvas.view,CanvasPanel,Cyclic-Dependent Modularization
mct,gov.nasa.arc.mct.canvas.view,CanvasDropTarget,Unutilized Abstraction
mct,gov.nasa.arc.mct.canvas.view,ChangeGridSizeAction,Unutilized Abstraction
mct,gov.nasa.arc.mct.canvas.view,ChangeSnapAction,Unutilized Abstraction
mct,gov.nasa.arc.mct.canvas.view,PanelFocusSelectionProvider,Cyclic-Dependent Modularization
mct,gov.nasa.arc.mct.canvas.view,PanelFocusTraversalPolicy,Deficient Encapsulation
mct,gov.nasa.arc.mct.canvas.view,PanelFocusTraversalPolicy,Cyclic-Dependent Modularization
mct,gov.nasa.arc.mct.canvas.view,WidgetDragger,Unutilized Abstraction
mct,gov.nasa.arc.mct.canvas.view,WidgetTransferHandler,Unutilized Abstraction
mct,gov.nasa.arc.mct.canvas.view,ReTileAction,Unutilized Abstraction
mct,gov.nasa.arc.mct.canvas.view,WindowChangeGridSizeAction,Unutilized Abstraction
mct,gov.nasa.arc.mct.canvas.view,WindowChangeSnapAction,Unutilized Abstraction
mct,gov.nasa.arc.mct.canvas.view,WindowReTileAction,Unutilized Abstraction
mct,gov.nasa.arc.mct.canvas.view,WindowReTileAction,Broken Hierarchy
mct,gov.nasa.arc.mct.canvas.view,CanvasDropTargetTest,Unutilized Abstraction
mct,gov.nasa.arc.mct.canvas.view,TestComponent,Unutilized Abstraction
mct,gov.nasa.arc.mct.canvas.view,CanvasFormattingControllerTest,Unutilized Abstraction
mct,gov.nasa.arc.mct.canvas.view,CanvasFormattingControllerTest,Insufficient Modularization
mct,gov.nasa.arc.mct.canvas.view,CanvasFormattingControlPanelTest,Unutilized Abstraction
mct,gov.nasa.arc.mct.canvas.view,DerivedMock,Unutilized Abstraction
mct,gov.nasa.arc.mct.canvas.view,JButtonMatcher,Unutilized Abstraction
mct,gov.nasa.arc.mct.canvas.view,JToggleButtonMatcher,Unutilized Abstraction
mct,gov.nasa.arc.mct.canvas.view,ComboBoxMatcher,Unutilized Abstraction
mct,gov.nasa.arc.mct.canvas.view,TextFieldMatcher,Unutilized Abstraction
mct,gov.nasa.arc.mct.canvas.view,CheckBoxMatcher,Unutilized Abstraction
mct,gov.nasa.arc.mct.canvas.view,CanvasRemoveComponentUpdateTest,Unutilized Abstraction
mct,gov.nasa.arc.mct.canvas.view,MarqueSelectionListenerTest,Unutilized Abstraction
mct,gov.nasa.arc.mct.canvas.view,PanelBorderSelectionTest,Unutilized Abstraction
mct,gov.nasa.arc.mct.canvas.view,PanelBorderSelectionTest,Insufficient Modularization
mct,gov.nasa.arc.mct.canvas.view,TestCanvasManifestation,Unutilized Abstraction
mct,gov.nasa.arc.mct.canvas.view,MockTitleManifestation,Unutilized Abstraction
mct,gov.nasa.arc.mct.canvas.view,MockManifestation,Unutilized Abstraction
mct,gov.nasa.arc.mct.canvas.view,PanelFocusTraversalPolicyTest,Unutilized Abstraction
mct,gov.nasa.arc.mct.canvas.view,MockManifestation,Unnecessary Abstraction
mct,gov.nasa.arc.mct.canvas.view,PanelInspectorTest,Unutilized Abstraction
