Project Name,Package Name,Type Name,Code Smell
CrapApi,cn.crap.adapter,BugAdapter,Cyclic-Dependent Modularization
CrapApi,cn.crap.adapter,ProjectUserAdapter,Cyclic-Dependent Modularization
CrapApi,cn.crap.beans,Config,Deficient Encapsulation
CrapApi,cn.crap.beans,Config,Cyclic-Dependent Modularization
CrapApi,cn.crap.controller.admin,FileController,Unutilized Abstraction
CrapApi,cn.crap.controller.admin,HotSearchController,Unutilized Abstraction
CrapApi,cn.crap.controller.admin,MainController,Unutilized Abstraction
CrapApi,cn.crap.controller.admin,MenuController,Unutilized Abstraction
CrapApi,cn.crap.controller.admin,OpsController,Unutilized Abstraction
CrapApi,cn.crap.controller.admin,SettingController,Unutilized Abstraction
CrapApi,cn.crap.controller.admin,UserController,Unutilized Abstraction
CrapApi,cn.crap.controller,IndexController,Unutilized Abstraction
CrapApi,cn.crap.controller.thirdly,GitHubController,Unutilized Abstraction
CrapApi,cn.crap.controller.thirdly,GitOschinaController,Unutilized Abstraction
CrapApi,cn.crap.controller.user,ArticleController,Unutilized Abstraction
CrapApi,cn.crap.controller.user,BugController,Unutilized Abstraction
CrapApi,cn.crap.controller.user,BugLogController,Unutilized Abstraction
CrapApi,cn.crap.controller.user,CommentController,Unutilized Abstraction
CrapApi,cn.crap.controller.user,CrapDebugController,Imperative Abstraction
CrapApi,cn.crap.controller.user,CrapDebugController,Unutilized Abstraction
CrapApi,cn.crap.controller.user,CrapDebugV1Controller,Imperative Abstraction
CrapApi,cn.crap.controller.user,CrapDebugV1Controller,Unutilized Abstraction
CrapApi,cn.crap.controller.user,DictionaryController,Unutilized Abstraction
CrapApi,cn.crap.controller.user,ErrorController,Unutilized Abstraction
CrapApi,cn.crap.controller.user,InterfaceController,Unutilized Abstraction
CrapApi,cn.crap.controller.user,LogController,Unutilized Abstraction
CrapApi,cn.crap.controller.user,LoginController,Unutilized Abstraction
CrapApi,cn.crap.controller.user,ModuleController,Unutilized Abstraction
CrapApi,cn.crap.controller.user,ProjectController,Unutilized Abstraction
CrapApi,cn.crap.controller.user,ProjectMetaController,Unutilized Abstraction
CrapApi,cn.crap.controller.user,ProjectUserController,Unutilized Abstraction
CrapApi,cn.crap.controller.user,SourceController,Unutilized Abstraction
CrapApi,cn.crap.controller.user,StaticizeController,Unutilized Abstraction
CrapApi,(default package),Test,Unutilized Abstraction
CrapApi,cn.crap.controller.visitor,ArticleController,Unutilized Abstraction
CrapApi,cn.crap.controller.visitor,CommentController,Unutilized Abstraction
CrapApi,cn.crap.controller.visitor,ErrorController,Unutilized Abstraction
CrapApi,cn.crap.controller.visitor,ExampleController,Unutilized Abstraction
CrapApi,cn.crap.controller.visitor,InterfaceController,Unutilized Abstraction
CrapApi,cn.crap.controller.visitor,MainController,Unutilized Abstraction
CrapApi,cn.crap.controller.visitor,ModuleController,Unutilized Abstraction
CrapApi,cn.crap.controller.visitor,ProjectController,Unutilized Abstraction
CrapApi,cn.crap.controller.visitor,SourceController,Unutilized Abstraction
CrapApi,cn.crap.dao.custom,CustomArticleMapper,Unutilized Abstraction
CrapApi,cn.crap.dao.mybatis,ArticleDao,Rebellious Hierarchy
CrapApi,cn.crap.dao.mybatis,BugDao,Unnecessary Abstraction
CrapApi,cn.crap.dao.mybatis,BugLogDao,Unnecessary Abstraction
CrapApi,cn.crap.dao.mybatis,CommentDao,Unnecessary Abstraction
CrapApi,cn.crap.dao.mybatis,DebugDao,Rebellious Hierarchy
CrapApi,cn.crap.dao.mybatis,ErrorDao,Rebellious Hierarchy
CrapApi,cn.crap.dao.mybatis,HotSearchDao,Rebellious Hierarchy
CrapApi,cn.crap.dao.mybatis,InterfaceDao,Rebellious Hierarchy
CrapApi,cn.crap.dao.mybatis,LogDao,Rebellious Hierarchy
CrapApi,cn.crap.dao.mybatis,MenuDao,Rebellious Hierarchy
CrapApi,cn.crap.dao.mybatis,ModuleDao,Unnecessary Abstraction
CrapApi,cn.crap.dao.mybatis,ProjectDao,Unnecessary Abstraction
CrapApi,cn.crap.dao.mybatis,ProjectMetaDao,Unnecessary Abstraction
CrapApi,cn.crap.dao.mybatis,SettingDao,Rebellious Hierarchy
CrapApi,cn.crap.dao.mybatis,SourceDao,Rebellious Hierarchy
CrapApi,cn.crap.dao.mybatis,UserDao,Unnecessary Abstraction
CrapApi,cn.crap.dto,ArticleDTO,Broken Modularization
CrapApi,cn.crap.dto,InterfaceDto,Insufficient Modularization
