Project Name,Package Name,Type Name,Method Name,Code Smell
jpress,io.jpress.codegen,AddonGenerator,AddonGenerator,Long Parameter List
jpress,io.jpress.codegen,ModuleGenerator,ModuleGenerator,Long Parameter List
jpress,io.jpress.codegen,ModuleGenerator,genPomXml,Long Statement
jpress,io.jpress.codegen,ModuleGenerator,genCode,Long Statement
jpress,io.jpress.codegen,SystemGenerator,main,Long Statement
jpress,io.jpress.codegen,Tester,main,Long Statement
jpress,io.jpress.codegen.generator,AddonUIGenerator,generate,Magic Number
jpress,io.jpress.codegen.generator,ModuleUIGenerator,generate,Complex Method
jpress,io.jpress.codegen.generator,ModuleUIGenerator,generate,Long Statement
jpress,io.jpress.codegen.generator,ModuleUIGenerator,generate,Magic Number
jpress,io.jpress.addon.message,Codegen,main,Long Statement
jpress,io.jpress.addon.message.controller,_MessageController,list,Magic Number
jpress,io.jpress.commons.authcode,AuthCodeKit,save,Magic Number
jpress,io.jpress.commons,SnowFlake,genNextId,Long Statement
jpress,io.jpress.commons,SnowFlake,main,Magic Number
jpress,io.jpress.commons.dfa.algorithm,DFAFilter,putCh,Long Parameter List
jpress,io.jpress.commons.dfa.algorithm,DFAFilter,putPinyin,Long Parameter List
jpress,io.jpress.commons.dfa.algorithm,DFAFilter,matchWord2,Complex Method
jpress,io.jpress.commons.dfa.algorithm,DFAFilter,matchWord2,Long Parameter List
jpress,io.jpress.commons.dfa.algorithm,DFAFilter,matchWordChar,Long Parameter List
jpress,io.jpress.commons.dfa.algorithm,DFAFilter,matchWordPinyin,Long Parameter List
jpress,io.jpress.commons.dfa,DFAUtil,isContainsSensitiveWords,Long Statement
jpress,io.jpress.commons.dfa,DFAUtil,main,Long Statement
jpress,io.jpress.commons.oauth2.connector,QQConnector,getOpenId,Magic Number
jpress,io.jpress.commons.oauth2.connector,QQConnector,getOauthUser,Long Statement
jpress,io.jpress.commons.oauth2,Oauth2Controller,index,Magic Number
jpress,io.jpress.commons.pay,WechatPayConfig,toString,Long Statement
jpress,io.jpress.commons.sms,AliyunSmsSender,doSignAndGetUrl,Long Statement
jpress,io.jpress.commons.sms,QCloudSmsSender,send,Long Statement
