Project Name,Package Name,Type Name,Code Smell
jpress,io.jpress.codegen,SystemGenerator,Unutilized Abstraction
jpress,io.jpress.codegen,Tester,Unutilized Abstraction
jpress,io.jpress.codegen.generator,AddonUIGenerator,Deficient Encapsulation
jpress,io.jpress.codegen.generator,BaseModelGenerator,Unutilized Abstraction
jpress,io.jpress.codegen.generator,BaseOptionsModelGenerator,Unutilized Abstraction
jpress,io.jpress.codegen.generator,ModelGenerator,Unutilized Abstraction
jpress,io.jpress.codegen.generator,ModuleUIGenerator,Deficient Encapsulation
jpress,io.jpress.codegen.generator,ServiceApiGenerator,Unutilized Abstraction
jpress,io.jpress.codegen.generator,ServiceApiGenerator,Broken Hierarchy
jpress,io.jpress.codegen.generator,ServiceProviderGenerator,Unutilized Abstraction
jpress,io.jpress.codegen.generator,ServiceProviderGenerator,Broken Hierarchy
jpress,io.jpress.addon.helloworld,HelloWorldAddon,Unutilized Abstraction
jpress,io.jpress.addon.helloworld,HelloWorldAddonController,Unutilized Abstraction
jpress,io.jpress.addon.helloworld,HelloWorldAddonHandler,Unutilized Abstraction
jpress,io.jpress.addon.helloworld,HelloWorldAddonInterceptor,Unutilized Abstraction
jpress,io.jpress.addon.helloworld,HelloWorldUpgrader,Unutilized Abstraction
jpress,io.jpress.addon.message,Codegen,Unutilized Abstraction
jpress,io.jpress.addon.message,MessageAddon,Unutilized Abstraction
jpress,io.jpress.addon.message.controller,MessageController,Unutilized Abstraction
jpress,io.jpress.addon.message.controller,_MessageController,Unutilized Abstraction
jpress,io.jpress.addon.message.directive,MessageListDirective,Unutilized Abstraction
jpress,io.jpress.addon.message.model.base,BaseJpressAddonMessage,Unutilized Abstraction
jpress,io.jpress.addon.message.model,JpressAddonMessage,Unnecessary Abstraction
jpress,io.jpress.addon.message.service.provider,JpressAddonMessageServiceProvider,Unnecessary Abstraction
jpress,io.jpress.addon.message.service.provider,JpressAddonMessageServiceProvider,Unutilized Abstraction
jpress,io.jpress.base,BaseOptionsModel,Unutilized Abstraction
jpress,io.jpress.commons,Rets,Unnecessary Abstraction
jpress,io.jpress.commons,Rets,Deficient Encapsulation
jpress,io.jpress.commons.dfa.algorithm,BCConvert,Deficient Encapsulation
jpress,io.jpress.commons.dfa.algorithm,DFAConfig,Insufficient Modularization
jpress,io.jpress.commons.dfa.algorithm,Builder,Unutilized Abstraction
jpress,io.jpress.commons.dfa.algorithm,DFAMatch,Unutilized Abstraction
jpress,io.jpress.commons.directive,StringSplitDirective,Unutilized Abstraction
jpress,io.jpress.commons.email,AliyunEmailSender,Unutilized Abstraction
jpress,io.jpress.commons.email,Email,Cyclic-Dependent Modularization
jpress,io.jpress.commons.email,EmailSender,Cyclic-Dependent Modularization
jpress,io.jpress.commons.oauth2.connector,DingdingConnector,Unutilized Abstraction
jpress,io.jpress.commons.oauth2.connector,GithubConnector,Unutilized Abstraction
jpress,io.jpress.commons.oauth2.connector,OSChinaConnector,Unutilized Abstraction
jpress,io.jpress.commons.oauth2.connector,QQConnector,Unutilized Abstraction
jpress,io.jpress.commons.oauth2.connector,WechatConnector,Unutilized Abstraction
jpress,io.jpress.commons.oauth2.connector,WeiboConnector,Unutilized Abstraction
jpress,io.jpress.commons.oauth2,Oauth2Controller,Unutilized Abstraction
jpress,io.jpress.commons.oauth2,OauthUser,Deficient Encapsulation
jpress,io.jpress.commons.pay,AlipayPayConfig,Unutilized Abstraction
jpress,io.jpress.commons.pay,AlipayPayConfig,Broken Hierarchy
jpress,io.jpress.commons.pay,AlipayxPayConfig,Unutilized Abstraction
jpress,io.jpress.commons.pay,PayConfigBase,Unutilized Abstraction
jpress,io.jpress.commons.pay,PaypalPayConfig,Unutilized Abstraction
jpress,io.jpress.commons.pay,PaypalPayConfig,Broken Hierarchy
jpress,io.jpress.commons.pay,WechatPayConfig,Unutilized Abstraction
jpress,io.jpress.commons.pay,WechatPayConfig,Broken Hierarchy
jpress,io.jpress.commons.pay,WechatxPayConfig,Unutilized Abstraction
jpress,io.jpress.commons.sms,NonSmsSender,Unutilized Abstraction
jpress,io.jpress.commons.sms,QCloudSmsSender,Unutilized Abstraction
jpress,io.jpress.commons.sms,SmsMessage,Cyclic-Dependent Modularization
jpress,io.jpress.commons.sms,SmsSender,Cyclic-Dependent Modularization
jpress,io.jpress.commons.sms,SmsSenderFactory,Cyclic-Dependent Modularization
jpress,io.jpress.commons.url,CommonsFlatUrlProcesser,Unutilized Abstraction
jpress,io.jpress.commons.utils,SignUtils,Unutilized Abstraction
jpress,io.jpress,JPressActiveKit,Deficient Encapsulation
jpress,io.jpress,JPressConfig,Deficient Encapsulation
jpress,io.jpress,JPressConsts,Deficient Encapsulation
jpress,io.jpress,JPressConsts,Broken Modularization
jpress,io.jpress,JPressMenuConfig,Deficient Encapsulation
jpress,io.jpress,JPressOptions,Insufficient Modularization
jpress,io.jpress,JPressCoreInitializer,Unutilized Abstraction
jpress,io.jpress,ApiDocGenerator,Unutilized Abstraction
jpress,io.jpress,ApiJsonConfigGenerator,Unutilized Abstraction
jpress,io.jpress,Starter,Unutilized Abstraction
jpress,io.jpress.core.addon,Addon,Cyclic-Dependent Modularization
jpress,io.jpress.core.addon,AddonBase,Unutilized Abstraction
jpress,io.jpress.core.addon,AddonClassLoader,Cyclic-Dependent Modularization
jpress,io.jpress.core.addon,AddonInfo,Deficient Encapsulation
jpress,io.jpress.core.addon,AddonInfo,Cyclic-Dependent Modularization
jpress,io.jpress.core.addon,AddonInfo,Insufficient Modularization
jpress,io.jpress.core.addon,AddonManager,Insufficient Modularization
jpress,io.jpress.core.addon,AddonUpgrader,Cyclic-Dependent Modularization
jpress,io.jpress.core.addon,AddonUtil,Cyclic-Dependent Modularization
jpress,io.jpress.core.addon.controller,AddonControllerInterceptor,Unutilized Abstraction
jpress,io.jpress.core.addon.controller,AddonRoutes,Unutilized Abstraction
jpress,io.jpress.core.addon.controller,AddonControllerProcesser,Unutilized Abstraction
jpress,io.jpress.core.addon.handler,AddonHandlerProcesser,Unutilized Abstraction
jpress,io.jpress.core.addon.interceptor,AddonInterceptorProcesser,Unutilized Abstraction
jpress,io.jpress.core.addon.interceptor,AddonInvocation,Unutilized Abstraction
jpress,io.jpress.core.finance,BaseProductInfoQuerier,Unutilized Abstraction
jpress,io.jpress.core.finance,OrderManager,Deficient Encapsulation
jpress,io.jpress.core.finance,PaymentManager,Deficient Encapsulation
jpress,io.jpress.core.install,Consts,Unnecessary Abstraction
jpress,io.jpress.core.install,Consts,Deficient Encapsulation
jpress,io.jpress.core.install,Installer,Deficient Encapsulation
jpress,io.jpress.core.install,InstallHandler,Unutilized Abstraction
jpress,io.jpress.core.menu,MenuGroup,Insufficient Modularization
jpress,io.jpress.core.menu,MenuItem,Insufficient Modularization
jpress,io.jpress.core.module,ModuleBase,Unutilized Abstraction
jpress,io.jpress.core.support.smartfield.renders,CheckboxRender,Unutilized Abstraction
jpress,io.jpress.core.support.smartfield.renders,DateRender,Unutilized Abstraction
jpress,io.jpress.core.support.smartfield.renders,DatetimeRender,Unutilized Abstraction
jpress,io.jpress.core.support.smartfield.renders,FileRender,Unutilized Abstraction
jpress,io.jpress.core.support.smartfield.renders,ImageRender,Unutilized Abstraction
jpress,io.jpress.core.support.smartfield.renders,InputRender,Unutilized Abstraction
jpress,io.jpress.core.support.smartfield.renders,RadioRender,Unutilized Abstraction
jpress,io.jpress.core.support.smartfield.renders,SelectRender,Unutilized Abstraction
jpress,io.jpress.core.support.smartfield.renders,SwitchRender,Unutilized Abstraction
jpress,io.jpress.core.support.smartfield.renders,TextareaRender,Unutilized Abstraction
jpress,io.jpress.core.support.smartfield,SmartField,Deficient Encapsulation
jpress,io.jpress.core.support.smartfield,SmartField,Cyclic-Dependent Modularization
jpress,io.jpress.core.support.smartfield,SmartField,Insufficient Modularization
jpress,io.jpress.core.support.smartfield,SmartFieldRender,Cyclic-Dependent Modularization
jpress,io.jpress.core.support.smartfield,SmartFieldRenderFactory,Cyclic-Dependent Modularization
jpress,io.jpress.core.template,Template,Insufficient Modularization
jpress,io.jpress.core.wechat,WechatAddonInfo,Cyclic-Dependent Modularization
jpress,io.jpress.core.wechat,WechatAddonInfo,Insufficient Modularization
jpress,io.jpress.core.wechat,WechatAddonManager,Cyclic-Dependent Modularization
jpress,io.jpress.web.base,AdminControllerBase,Unutilized Abstraction
jpress,io.jpress.web.base,AdminControllerBase,Broken Hierarchy
jpress,io.jpress.web.base,ApiControllerBase,Unutilized Abstraction
jpress,io.jpress.web.base,ApiControllerBase,Deficient Encapsulation
jpress,io.jpress.web.base,ApiControllerBase,Broken Hierarchy
jpress,io.jpress.web.base,ControllerBase,Unutilized Abstraction
jpress,io.jpress.web.base,TemplateControllerBase,Unutilized Abstraction
jpress,io.jpress.web.base,TemplateControllerBase,Broken Hierarchy
jpress,io.jpress.web.base,UcenterControllerBase,Unnecessary Abstraction
jpress,io.jpress.web.base,UcenterControllerBase,Unutilized Abstraction
jpress,io.jpress.web.base,UserControllerBase,Unnecessary Abstraction
jpress,io.jpress.web.base,UserControllerBase,Unutilized Abstraction
jpress,io.jpress.web.directive,CheckedIfDirective,Unutilized Abstraction
jpress,io.jpress.web.directive,HasAddonDirective,Unutilized Abstraction
jpress,io.jpress.web.directive,MaxLengthDirective,Unutilized Abstraction
jpress,io.jpress.web.directive,ParaDirective,Unutilized Abstraction
jpress,io.jpress.web.directive,SelectedIfDirective,Unutilized Abstraction
jpress,io.jpress.web.directive,AnyRoleDirective,Unutilized Abstraction
jpress,io.jpress.web.directive,EditorContentDirective,Unutilized Abstraction
jpress,io.jpress.web.directive,HasAnyMemberDirective,Unutilized Abstraction
jpress,io.jpress.web.directive,HasMemberDirective,Unutilized Abstraction
jpress,io.jpress.web.directive,HasPermissionDirective,Unutilized Abstraction
jpress,io.jpress.web.directive,OptionDirective,Unutilized Abstraction
jpress,io.jpress.web.directive,RoleDirective,Unutilized Abstraction
jpress,io.jpress.web.directive,UserMembersDirective,Unutilized Abstraction
jpress,io.jpress.web.directive,UseTagsDirective,Unutilized Abstraction
jpress,io.jpress.web.interceptor,AdminInterceptor,Unutilized Abstraction
jpress,io.jpress.web.interceptor,CSRFInterceptor,Deficient Encapsulation
jpress,io.jpress.web.interceptor,JPressInterceptor,Deficient Encapsulation
jpress,io.jpress.web.interceptor,PermissionInterceptor,Unutilized Abstraction
